CVE ESTADO,CVE MUNICIPIO,Emisiones de PM10,,,,,,,,,,,,,,,,,,,,,,,,
,, Actividades_de_la_construccion , Asados_al_carbon , Banco_de_Materiales , Caminos_pavimentados_y_sin_pavimentar , Combustion_Agricola , Combustion_Comercial , Combustion_Domestica , Combustion_industrial , Corrales_de_engorda , Emisiones_domesticas_de_amoniaco , Incendios_en_construcciones , Incendios_Forestales , Labranza , Ladrilleras , Quema_de_Residuos , Quemas_Agricolas , Rellenos_Sanitarios ,Cruces_front,Embarca_marinas,Equi_basico_aeropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
20,295,20295,0,0.75224955,0,0.274638844,0.065608695,0.037689271,17.35991874,0.013011957,1.0076388,0,0.000180542,0,7.916447506,0,0.047323895,17.3775812,0,0,0,0,0,0,0.079090353,0
20,296,20296,0,0.02950155,0,0.056727679,0,0.003979987,5.631916691,0.005196085,0.124272,0,7.30031E-06,0,0.696851286,0,0.013503502,0.248750171,0,0,0,0,0,0,0.005923636,0
20,297,20297,0,0.0337389,0,0.055104972,0.000322453,0.001447268,12.11436584,0.000392798,0.326214,0,1.37583E-05,0,6.119210006,0,0,1.568156332,0,0,0,0,0,0,0.046820265,0
20,298,20298,0,0.71867055,0,0.063722995,0.003137897,0.054332853,24.65423686,0.111091186,0.1998708,0,0.000155553,0.039848084,6.848790882,0,0.287792691,2.775290593,0,0,0,0,0,0,0.059936608,0
20,299,20299,0,0.0885846,0,0.021375478,0.000189157,0.002412113,5.682356676,0.022913214,0.031068,0,2.02163E-05,0,0.724156719,0,0,0.314992615,0,0,0,0,0,0,0.006404196,0
20,300,20300,0,0.4186182,0,0.051716376,8.06132E-05,0.004824227,32.43866023,0.009034353,1.11327,0,8.86333E-05,0,4.356390848,0,0.126546421,2.039071451,0,0,0,0,0,0,0.040206976,0
20,301,20301,0,0.1184859,0,0.048966439,0.024853843,0.00361817,7.138201481,0.003142384,0.0403884,0,2.40536E-05,0,3.288996499,0,0.002425298,1.268161393,0,0,0,0,0,0,0.028734344,0
20,302,20302,0,0.22122165,0,0.039233027,0,0.009166031,23.64345336,0.000654663,1.1474448,0,6.15847E-05,0,5.860441858,0,0.031105128,3.053173551,0,0,0,0,0,0,0.073457014,0
20,303,20303,0,0.0887445,0,0.048781433,0.000107068,0.003859381,5.442402946,0.003404249,0.0455664,0,1.34775E-05,0,0.415859818,0,0.001427196,0.139804972,0,0,0,0,0,0,0.003742483,0
20,304,20304,0,0.01527045,0,0.171629805,0.000214022,0.000482423,5.517081853,0,0.1439484,0,8.985E-06,0,1.613103102,0,0,0.470746998,0,0,0,0,0,0,0.011777052,0
20,305,20305,0,0.3497013,0,0.024722421,0,0.027618698,7.555282708,0.009558084,0.6182532,0,0.000114085,0,10.36458509,0,0.019933382,5.305711625,0,0,0,0,0,0.512949065,0.065552294,0
20,306,20306,0,0.0564447,0,0.075295406,0,0.002412113,20.64780044,0,0,0,3.30386E-05,32.0804869,1.591344475,0,0,0.5081914,0,0,0,0,0,0,0.015706659,0
20,307,20307,0,0.1912404,0,0.292006137,0,0.0085027,55.32491345,0.001792971,0.885438,0,0.000212271,0,14.21630656,0,0.142945732,7.308536973,0,0,0,0,0,0,0.101162764,0
20,308,20308,0,0.25639965,0,0.057078813,0,0.018546891,12.35394237,0.001178394,0.0807768,0,6.09135E-05,0,6.006271978,0,0.019629026,3.830559203,0,0,0,0,0,0,0.038542866,0
20,309,20309,0,0.3167619,0,0.018033797,0,0.015256617,69.1803902,0.003495095,2.1581904,0,0.000127917,0,8.084363889,0,0.761282218,3.537955644,0,0,0,0,0,0,0.18255392,0
20,310,20310,0,0.28901925,0,0.086454706,0.006847239,0.015437525,18.68278107,0.001571192,0.1988352,0,0.000122479,0,3.707502108,0,0,1.918166261,0,0,0,0,0,0,0.032442697,0
20,311,20311,0,0.0441324,0,0.305429454,0,0,3.804656218,0.0128314,0,0,6.45797E-06,0,1.314289866,0,0.020222608,0.276612303,0,0,0,0,0,0.595997961,0.008885455,0
20,312,20312,0,0.40910415,0,0.019653284,0,0.005789072,61.4245098,0.003535182,1.0656324,0,0.000183202,0,6.368967469,0,0.3134883,3.332639433,0,0,0,0,0,0,0.076026539,0
20,313,20313,0,0.0601224,0,0.068759978,0,0.000783937,6.695023613,0.036661143,0,0,1.32903E-05,0,1.557802229,0,0,0.334702682,0,0,0,0,0,0,0.011121529,0
20,314,20314,0,0.1104909,0,0.017849577,0,0.020261752,5.623756387,0.001571192,0.4546284,0,3.10731E-05,0,1.814059726,0,0.010731311,0.750017663,0,0,0,0,0,0,0.018202432,0
20,315,20315,0,0.1362348,0,0.000179212,0.015021304,0.001447268,10.79735798,0.001662038,0.0196764,0,2.77038E-05,0,2.274872893,0,0.005578295,0.997238125,0,0,0,0,0,0,0.01981476,0
20,316,20316,0,0.0580437,0,0.144145988,0,0.001447268,4.890050032,0.000392798,0,0,5.61563E-06,0,2.049371006,0,0.005826721,0.753600921,0,0,0,0,0,0,0.017888597,0
20,317,20317,0,0.0206271,0,0.01498322,0.000227079,0.001206057,9.127315302,0,0.18123,0,1.7502E-05,0,2.845718607,0,0,0.689364101,0,0,0,0,0,0,0.020854338,0
20,318,20318,0,3.3342348,0,0.064974104,0.000113426,0.315142608,91.23513423,0.074087167,5.5394244,0,0.001057223,0,11.4965723,3.010241174,0.270847352,8.675893232,0,0,0,2.252,0,0,0.266267456,0
20,319,20319,0,0.08786505,0,0.003284471,0,0.002412113,7.230987382,0,0.0372816,0,1.32903E-05,0,0,0,0,0.722422906,0,0,0,0,0,0,0,0
20,320,20320,0,0.0324597,0,0.001386846,6.69884E-05,0.000723634,5.210921467,0.000916529,0.05178,0,5.89641E-06,0,1.689847679,0,0,0.464331459,0,0,0,0,0,0,0.014773785,0
20,321,20321,0,0.02950155,0,0.005546938,0,0,4.828182601,0.000392798,0.139806,0,1.198E-05,0,0.885533005,0,0.035607742,0.099400598,0,0,0,0,0,0,0.005139049,0
20,322,20322,0,0.0681174,0,0.005276428,0,0,5.556415259,0.001662038,0,0,6.73875E-06,0,1.640470787,0,0,0.50698134,0,0,0,0,0,0,0.019889296,0
20,323,20323,0,0.10065705,0,0.01002401,0,0.001567874,12.1104799,0.001662038,0.0279612,0,2.1433E-05,0,3.678110528,0,0.020938197,1.255508703,0,0,0,0,0,0,0.041141812,0
20,324,20324,0,1.4474148,0,0.279715242,0,0.211783551,160.8794557,0.030868422,1.2458268,0,0.000876894,0,7.781937224,39.13313527,0.71087718,1.436688059,0,0,0,0,0,0,0.121326665,0
20,325,20325,0,0.50200605,0,0.157249758,0.0083513,0.011578144,59.14288793,0.008248757,0.144984,0,9.12539E-05,0,8.990443317,3.010241174,0.023327198,4.818820944,0,0,0,0,0,0,0.079596412,0
20,326,20326,0,0.1549431,0,0.059178295,0.000438604,0.001206057,28.70346915,0.000785596,0.0963108,0,6.09295E-05,0,9.507031708,0,0.033162444,3.75973415,0,0,0,0,0,0,0.107929832,0
20,327,20327,0,0.65087295,0,0.099491536,0,0.039257145,61.74306078,0.011491525,1.7159892,0,0.000367138,2.372463814,43.61134606,3.010241174,0.124921382,12.06641705,0,0,0,0,0,1.822190487,1.098932626,0
20,328,20328,0,0.0919425,0,0,0,0.000723634,7.673056764,0.033751211,0.3117156,0,8.70422E-06,0,2.183981424,0,0,0.830479969,0,0,0,0,0,0,0.01883991,0
20,329,20329,0,0.03541785,0,0.010121632,0,0.002170902,8.613625207,0.001047461,0.1563756,0,5.05406E-06,0,2.43577928,0,0,0.982901293,0,0,0,0,0,0,0.021101484,0
20,330,20330,0,0.0849069,0,0.064123649,0,0.001929691,27.84067498,0.000654663,0.4235604,0,4.88559E-05,0,5.023451829,0,0,2.210328602,0,0,0,0,0,0,0.05603917,0
20,331,20331,0,0.06707805,0,0.001946754,0,0.015678737,6.830373762,0.001833057,0.046602,0,1.77828E-05,0,1.390289647,0,0,0.403449791,0,0,0,0,0,0,0.009052179,0
20,332,20332,0,0.01287195,0,0.003607816,9.53734E-05,0.000723634,2.130088058,0,0.0818124,0,5.70922E-06,0,2.235378663,0,0,0.382341832,0,0,0,0,0,0,0.013263453,0
20,333,20333,0,0.132717,0,0.006789517,0,0.007718763,7.981680264,0.000654663,0.5861496,0,5.55947E-05,0,3.998201553,0,0.043732589,2.525970581,0,0,0,0,0,0,0.035902729,0
20,334,20334,0,1.83429285,0,0.513282352,0,0.166254912,184.192726,0.03957141,7.6727604,0,0.000932124,12.95644498,45.61313031,24.0819294,0.642103314,30.85044627,0,0,0,0,0,0,1.116985987,0
20,335,20335,0,0.04437225,0,0.020601885,0,0,6.752635505,0.000392798,0.0642072,0,6.73875E-06,0,1.729603006,0,0,0.613127418,0,0,0,0,0,0,0.020958296,0
20,336,20336,0,0.05076825,0,0.098736142,0,0.001929691,9.443524376,0.000654663,0.2578644,0,2.47088E-05,0,1.612741488,0,0.080725934,0.532298983,0,0,0,0,0,0,0.019114515,0
20,337,20337,0,0.16381755,0,0.030493702,0.00076662,0.019839632,25.72523245,0.008167449,0.346926,0,3.8935E-05,1.597552843,4.179558829,0,1.239926325,1.399430768,0,0,0,0,0,0,0.038538943,0
20,338,20338,0,0.6989229,0,0.002397178,0.007026973,0.054264146,7.762630414,0.021451944,0.0528156,0,0.000213806,0,1.079494486,0,0.156474823,1.252958626,0,0,0,0,0,0.146556876,0.00996034,0
20,339,20339,0,0.1474278,0,0.525122894,0.000769799,0.016945096,13.02149649,0.042944281,0.5105508,0,8.85397E-05,0.700686424,6.020415343,0,0.043761789,1.052473267,0,0,0,0,0,0,0.042300648,0
20,340,20340,0,0.0345384,0,0.342493382,0.000253194,0.001206057,9.531151499,0.003404249,0.2319744,0,3.70631E-05,0,1.543647403,0,0.090618493,0.39914288,0,0,0,0,0,0,0.014762016,0
20,341,20341,0,0.01766895,0,0.000419935,0.000425206,0.000241211,1.128022971,0.000261865,0.0548868,0,5.52203E-06,0,0.799659977,0,0,0.08327662,0,0,0,0,0,0,0.004126931,0
20,342,20342,0,0.25719915,0,0.00150782,0.000210616,0.004100593,6.888565114,0.000130933,0.0445308,0,8.6387E-05,0,1.336942771,0,0.007436898,0.551665255,0,0,0,0,0,0,0.010212192,0
20,343,20343,0,0.124722,0,0.002991745,0.001220552,0.002954839,3.199404012,0.001440259,0.1636248,0,3.15411E-05,0,1.9326515,0,0.005249881,0.704130956,0,0,0,0,0,0,0.017360962,0
20,344,20344,0,0.10673325,0,0.210735047,0.001813456,0.006753917,16.72887238,0.001309327,0.0289968,0,3.88414E-05,0,6.294450691,0,0.005266497,2.319809031,0,0,0,0,0,0,0.072420574,0
20,345,20345,0,0.11200995,0,0.007038574,0,0.005065438,19.37495907,0.002800345,1.70874,0,6.96338E-05,0,3.298016231,0,0.301930112,1.61823111,0,0,0,0,0,0,0.060746695,0
20,346,20346,0,0.11121045,0,0.061278348,0.000281578,0.002412113,9.074139824,0.023265926,0.1128804,0,3.45361E-05,0,2.219422816,0,0.004280698,0.446774386,0,0,0,0,0,0,0.01726485,0
20,347,20347,0,0.08194875,0,0.190353212,0.003037187,0.003437262,20.50192811,0.018380196,0.0434952,0,2.30241E-05,0,3.980897397,0,0.993814575,1.967825321,0,0,0,0,0,0,0.034566184,0
20,348,20348,0,0.19691685,0,0.484884981,0.000878797,0.008442397,37.25863735,0.001833057,0.4649844,0,0.00013364,0,6.472005595,0,0.430278456,2.86034438,0,0,0,0,0,0,0.057078748,0
20,349,20349,0,0.1426308,0,0.00088731,0.000673745,0.015196314,8.588576352,0.000392798,0.1211652,0,3.13539E-05,0,2.486639245,0,0.029406735,1.273686474,0,0,0,0,0,0,0.021725231,0
20,350,20350,0,1.54535355,0,0,0.000431451,0.078172247,1.89886559,0.009385929,0.0372816,0,0.000454117,0,0.298604128,33.11265292,0.025016211,0.103927851,0,0,0,0,0,0,0.002606792,0
20,351,20351,0,0.1084122,0,0.000591951,0.002498782,0.002412113,13.62980319,0.000261865,0.0755988,0,5.58755E-05,0,2.629102492,0,0.031355124,1.301461483,0,0,0,0,0,0,0.022831107,0
20,352,20352,0,0.121524,0,0.001399646,0,0.000964845,10.69967874,0.019791042,0.0911328,0,3.50041E-05,0,0.715437277,0,0,0.173918336,0,0,0,0,0,0,0.006198242,0
20,353,20353,0,0.1707732,0,0.000124672,0.005003582,0.000964845,10.33487925,0.001571192,0.0507444,0,2.9482E-05,0,3.807690261,0,0,1.982658141,0,0,0,0,0,0,0.033053107,0
20,354,20354,0,0.0318201,0,0.007450357,0,0.000241211,3.522521013,0.000261865,0,0,5.70922E-06,0,0.944579224,0,0,0.372859551,0,0,0,0,0,0,0.011543245,0
20,355,20355,0,0.0412542,0,0.00623925,0,0.000964845,5.397456706,0,0.0952752,0,8.985E-06,0,0.867859995,0,0,0.455092576,0,0,0,0,0,0,0.010287905,0
20,356,20356,0,0.17069325,0,0.019264733,0.000545331,0.012603292,10.38933381,0.015762678,0.056958,0,4.28384E-05,0,2.033808228,0,0.00182385,0.951988795,0,0,0,0,0,0,0.017576724,0
20,357,20357,0,0.06739785,0,0.001405591,0,0.003376959,5.513049236,0.00248772,0.0289968,0,1.02017E-05,0,1.849964462,0,0.004244555,0.684457286,0,0,0,0,0,0,0.026185611,0
20,358,20358,0,0.0906633,0,0.012056967,0.002732447,0.003376959,10.99732156,0.04189682,0.3904212,0,3.81863E-05,0,6.344481818,0,0.017712719,2.600785263,0,0,0,0,0,0,0.055441314,0
20,359,20359,0,0.07427355,0,0.006407108,0,0.000482423,5.973421395,0,0.0538512,0,1.41327E-05,0,0.435667694,0,0.011653443,0.142077971,0,0,0,0,0,0,0.003089314,0
20,360,20360,0,0.22489935,0,0.006293128,0.00451888,0.011095721,20.47988416,0.001047461,0.2878968,0,6.57028E-05,0,8.794759735,0,0.052042085,3.321573439,0,0,0,0,0,0,0.076128535,0
20,361,20361,0,0.0749931,0,0.012435501,0,0.000964845,6.572790638,0,0.0165696,0,5.33484E-06,0,1.323140268,0,0.092768959,0.432280884,0,0,0,0,0,0,0.011494208,0
20,362,20362,0,0.11760645,0,0.000894727,0.001709795,0.004824227,6.46926253,0.001178394,0.0176052,0,2.66742E-05,0,2.027400065,0,0.000978848,0.882315249,0,0,0,0,0,0,0.017547694,0
20,363,20363,0,0.06388005,0,0.034951405,0,0.013929955,12.32320412,0.020949521,0.1739808,0,2.42408E-05,0,2.723119202,0,0.100204669,1.219733818,0,0,0,0,0,0,0.021762499,0
20,364,20364,0,0.5474976,0,0.780509243,0,0.078876106,56.19291457,0.013315044,0.9351468,0,0.000222674,26.85889198,14.06259174,15.05120587,0.483902513,4.361030656,0,0,0,0,0,0,0.257072874,0
20,365,20365,0,0.0177489,0,0.044845587,0,0.003678473,8.838531504,0.000261865,0.2350812,0,1.05761E-05,0,2.395961708,0,0,0.890206979,0,0,0,0,0,0,0.020556195,0
20,366,20366,0,0.24712545,0,0.009329886,0,0.006995129,21.77404212,0.002356788,0,0,4.91367E-05,0,0.878308145,3.010241174,0.045494666,0.205405764,0,0,0,0,0,0,0.011194496,0
20,367,20367,0,0.36944895,0,0.003043082,0,0.00723634,23.29790401,0.003364162,0.5209068,0,4.73584E-05,0,4.693229211,0,0.054713925,2.307772174,0,0,0,0,0,0,0.059922878,0
20,368,20368,0,0.15166515,0,0.000649034,0.026883365,0.003859381,8.412499302,0.009436689,0.0994176,0,2.13394E-05,0,2.335985182,0,0.124453915,0.865951748,0,0,0,0,0,0,0.020487544,0
20,369,20369,0,0.15518295,0,0.000110042,0.000641499,0.001748782,5.729317479,0.000654663,0.1222008,0,4.193E-05,0,3.915384547,0,0.005697343,1.64772021,0,0,0,0,0,0,0.034041295,0
20,370,20370,0,0.02214615,0,0.010007384,0.000522283,0.001929691,3.929976611,0.000523731,0.0590292,0,7.01953E-06,0,1.752429866,0,0,0.435692347,0,0,0,0,0,0,0.013496476,0
20,371,20371,0,0.0503685,0,0.001951083,4.65513E-05,0.002653325,7.628536967,0.000523731,0.0403884,0,1.47878E-05,0,1.185027306,0,0.014902961,0.360641089,0,0,0,0,0,0,0.010293789,0
20,372,20372,0,0.03094065,0,0.030963942,0.000204371,0.001929691,11.41690014,0.000261865,0.1470552,0,1.52558E-05,0,4.158965784,0,0,1.133862863,0,0,0,0,0,0,0.035979226,0
20,373,20373,0,0.01926795,0,0.00505403,0,0.000964845,2.632329473,0.004058912,0.0807768,0,5.99E-06,0,0.501938054,0,0,0.117533526,0,0,0,0,0,0,0.004334847,0
20,374,20374,0,0.0980187,0,0.00223202,0,0.001688479,9.413455343,0.000130933,0,0,1.04825E-05,0,1.138225983,0,0,0.361371304,0,0,0,0,0,0,0.016495954,0
20,375,20375,0,1.05797835,0,0,0,0.03180502,3.402379449,0.009516862,0.0144984,0,0.000263747,0,0.088548462,6.020482349,0.04307959,0.032367488,0,0,0,0,0,0,0.000766934,0
20,376,20376,0,0.0297414,0,0.000802987,0,0.000482423,1.531528485,0.000130933,0.2009064,0,6.45797E-06,0,0.150133127,0,0.002806951,0.043364802,0,0,0,0,0,0,0.00129457,0
20,377,20377,0,0.08034975,0,0.14242152,0.000227079,0.003919684,73.95297428,0.010784967,0.5467968,0,4.96047E-05,329.9031787,7.902608884,0,0.230742661,1.642428009,0,0,0,0,0,0,0.098385324,0
20,378,20378,0,0.1068132,0,0.005676543,0.004649451,0.00361817,16.05295392,0.002447634,0.2557932,0,4.4925E-05,0,4.470841711,0,0.131362051,3.981440454,0,0,0,0,0,0,0.040767172,0
20,379,20379,0,0.0283023,0,0.038405023,0.00408743,0.002170902,17.71794283,0.000261865,0.170874,0,1.87188E-05,0,2.94944067,0,0,0.889845732,0,0,0,0,0,0,0.025526558,0
20,380,20380,0,0.16365765,0,0.001136047,0.000600852,0.007598157,7.927840897,0.01213665,0.0507444,0,3.79055E-05,0,2.404386722,0,0.00879302,0.957041715,0,0,0,0,0,0,0.021344706,0
20,381,20381,0,0.17980755,0,0.001400127,0.001381778,0.002653325,8.848606518,0.001178394,0.2506152,0,5.25061E-05,0,1.819207455,0,0.0288186,1.188538041,0,0,0,0,0,0,0.015785903,0
20,382,20382,0,0.0457314,0,0.002212603,4.88221E-05,0.001688479,7.736898386,0.000523731,0.0838836,0,6.17719E-06,0,1.91303325,0,0,0.602128427,0,0,0,0,0,0,0.016676409,0
20,383,20383,0,0.004797,0,0.005354653,0.000227079,0.001206057,3.929260771,0.000130933,0.062136,0,4.77328E-06,0,2.971148738,0,0,0.683427259,0,0,0,0,0,0,0.018888947,0
20,384,20384,0,0.33427095,0,0.008078516,0.004241617,0.007176037,25.61024091,0.047921351,0.0952752,0,7.64661E-05,0,3.835071993,0,0.098462109,1.913486253,0,0,0,0,0,0,0.033116658,0
20,385,20385,0,6.62217855,0,0.044071853,0.016720539,0.25625138,49.24270361,0.136933508,0.3603888,0,0.001943366,5.994034117,1.744636007,0,0.498444291,3.986842076,0,0,0,0,0,0.385933106,0.017119701,0
20,386,20386,0,0.05044845,0,0.01491462,0.002107183,0.00319605,101.695458,0.000392798,1.3193544,0,6.52348E-05,3.695982615,22.57484724,0,0,8.113578083,0,0,0,0,0,0,0.196499965,0
20,387,20387,0,0.19899555,0,0.002318987,0.018291588,0.005065438,10.12399519,0.000916529,0.5685444,0,5.44716E-05,3.540274521,10.89538304,0,0.039557056,4.789096101,0,0,0,0,0,0,0.094315276,0
20,388,20388,0,0.0502086,0,0.459729424,0.005240539,0.000723634,14.46567994,0,0.1066668,0,2.40536E-05,0,2.391890889,0,0,0.853033791,0,0,0,0,0,0,0.021346667,0
20,389,20389,0,0.0761124,0,0.001772044,0,0.003135747,5.320764596,0.000130933,0.0393528,0,1.34775E-05,0,2.182573946,0,0.003884481,0.850597295,0,0,0,0,0,0,0.018908561,0
20,390,20390,0,4.1474862,0,0.000469628,0,0.293779855,8.686278369,0.326497213,0.0921684,0,0.00117448,0,0.14672101,138.471094,0.054179448,0.054761072,0,0,0,0,0,0.170983022,0.001265148,0
20,391,20391,0,0.134316,0,0.002007244,0.000849958,0.000723634,19.42457427,0.000785596,0.1511976,0,2.4428E-05,0,2.080771335,0,0.185007775,1.01080677,0,0,0,0,0,0,0.018058461,0
20,392,20392,0,0.0326196,0,0.010936214,0.000261141,0.002713628,44.5053317,0.000261865,0.1159872,0,2.12574E-05,47.65378701,17.098671,0,0,4.569853865,0,0,0,0,0,0,0.170690956,0
20,393,20393,0,0.3111654,0,0.001838605,0.011015623,0.00681422,19.30891163,0.000523731,0.1077024,0,6.36438E-05,0,4.196750939,0,0.004629355,1.538008259,0,0,0,0,0,0,0.036346021,0
20,394,20394,0,0.08818485,0,0.057310688,0,0.000964845,18.72157369,0.000130933,0.1688028,0,4.57673E-05,0,6.647572421,0,0.021697557,2.10809143,0,0,0,0,0,0,0.081476676,0
20,395,20395,0,0.03237975,0,0.044092022,0,0.000964845,11.85201765,0.003666114,0.201942,0,2.60191E-05,0,4.443283969,0,0,1.161168737,0,0,0,0,0,0,0.027166346,0
20,396,20396,0,0.14079195,0,4.34886E-05,0,0.002894536,21.88681396,0.002225855,0,0,4.76392E-05,0,1.036690794,0,0.013480594,0.386623014,0,0,0,0,0,0,0.01550149,0
20,397,20397,0,1.5297633,0,10.72404505,0.001362477,0.142917716,106.8486337,0.064215668,0.7622016,0,0.000544156,2.645712292,11.18296182,0,2.873834305,4.498642048,0,0,0,0,0,0,0.092808868,0
20,398,20398,0,0.3103659,0,0.005125556,0.017343191,0.019658724,20.23143292,0.009738641,0.3655668,0,9.49977E-05,0,9.02838778,0,0.04533649,2.909535535,0,0,0,0,0,0,0.078125311,0
20,399,20399,0,2.2750572,0,0.014632087,0.041977902,0.084765088,30.37125093,0.081551167,0.1729452,0,0.000677611,1.664408909,2.393787468,0,0.203382194,1.337131402,0,0,0,0,0,0,0.021401588,0
20,400,20400,1.500661785,0.12815985,0,0,0.00225944,0.005547861,6.263549796,0.001440259,0.1532688,0,3.56592E-05,0,1.108087084,0,0.009181919,0.401545942,0,0,0,0,0,0,4.773763995,0
20,401,20401,0,0.9771489,0,0.095828092,0,0.117590525,70.81566807,0.01563061,2.506152,0,0.000482709,0,12.67454835,3.010241174,1.249341124,11.26176239,0,0,0,0,0,0,0.314600014,0
20,402,20402,0,0.0869856,0,0.028762145,0,0.004583015,5.015799125,0.000785596,1.5606492,0,2.28369E-05,0,2.789046674,0,0.01971981,0.936779241,0,0,0,0,0,0,0.075241951,0
20,403,20403,0,0.2088294,0,5.66796E-05,0.000240704,0.015866286,4.152007468,0.06122439,0.0766344,0,5.74666E-05,0,1.004436231,0,0.009789498,0.396235078,0,0,0,0,0,0,0.008731675,0
20,404,20404,0,0.03477825,0,0.011470454,0,0.001688479,2.758077376,0.000130933,0.0528156,0,1.40391E-05,0,6.797627446,0,0.020622024,2.687576963,0,0,0,0,0,0,0.04322097,0
20,405,20405,0,0.11952525,0,0,3.91712E-05,0.007718763,8.895670391,0.05582417,0.1325568,0,4.92303E-05,0,1.163973576,0,0.010885577,0.22591433,0,0,0,0,0,0,0.008386849,0
20,406,20406,0,0.134316,0,0.463061939,0,0.000723634,123.7151988,0.000130933,2.7401976,0,0.000186977,0,25.787622,0,1.354163529,14.3117971,0,0,0,0,0,0,0.299104409,0
20,407,20407,0,0.222261,0,0.111565608,0,0.012060567,0.037119312,0.001178394,1.921038,0,0,4.744927627,5.111083894,0,0,2.577531518,0,0,0,0,0,0,0.457806866,0
20,408,20408,0,0.0046371,0,0.002573342,6.69884E-05,0.001206057,3.051448209,0,0.201942,0,4.39891E-06,0,1.10355163,0,0,0.279782128,0,0,0,0,0,0,0.007900797,0
20,409,20409,0,0.69532515,0,0.000196656,0.000986092,0.063102899,4.002606509,0.29627531,0.0528156,0,0.000208246,1.267770194,2.588443659,0,0.000843508,1.175887822,0,0,0,0,0,0,0.022719696,0
20,410,20410,0,0.0425334,0,0.34675129,0,0.002170902,20.32392049,0.000130933,0.2910036,0,4.82944E-05,19.83193578,5.847421279,0,0.142705695,1.730115483,0,0,0,0,0,0,0.056078399,0
20,411,20411,1.472012578,0.06084195,0,0.000166627,0.001227705,0.001989994,2.123990999,0.000392798,0.0403884,0,1.5443E-05,0,1.339169414,0,0,0.664614074,0,0,0,0,0,0,10.19541331,0
20,412,20412,0,0.1184859,0,0.082389936,0,0.004100593,19.50754448,0.006898209,0.7880916,0,3.9592E-05,0,6.386185366,0,0.006370438,1.924795299,0,0,0,0,0,0,0.074516208,0
20,413,20413,0,2.41057245,0,0.354765926,0,0.36881213,73.19381776,0.072141119,0.8978652,0,0.000931071,16.50408798,9.158133311,0,0.170576473,3.51710606,0,0,0,1.118,0,0,0.126606155,0
20,414,20414,0,0.4135014,0,0.016398644,0,0.013507835,45.3927206,0.021219493,2.48544,0,0.00022552,0,17.8721578,0,0.104876287,7.770700446,0,0,0,0,0,0,0.283706877,0
20,415,20415,0,0.15854085,0,0.063468377,0,0.003859381,26.23457029,0.000654663,0.9455028,0,8.3354E-05,5.894317134,10.39866292,0,0.119996109,4.221933214,0,0,0,0,0,0,0.093883753,0
20,416,20416,0,0.04005495,0,0.010083239,0,0.000241211,4.199700191,0.013616996,0.0693852,0,1.28978E-05,0,0.937445799,0,0,0.211771774,0,0,0,0,0,0.244261459,0.006776875,0
20,417,20417,0,0.10721295,0,0.077701408,0,0.003859381,54.3372203,0.000654663,3.137868,0,0.000193926,0,25.24379749,0,10.20117672,33.38703382,0,0,0,0,0,0,0.441624747,0
20,418,20418,0,0.8103732,0,0.124533765,0,0.038654116,41.32211804,0.004975441,0.8844024,0,0.000291395,0,16.58099729,0,0.149749058,6.512388494,0,0,0,0,0,0,0.096975028,0
20,419,20419,0,0.04197375,0,0.001851424,0,0.002653325,2.945291665,0.000523731,0.1677672,0,4.21172E-06,0,0.857152796,0,0,0.195254388,0,0,0,0,0,0,0.005639223,0
20,420,20420,0,0.10113675,0,0.010378505,0.0032201,0.000964845,11.1921096,0.000523731,0.0683496,0,1.02953E-05,0,1.909968056,0,0.239487564,0.71126081,0,0,0,0,0,0,0.016546953,0
20,421,20421,0,0.31316415,0,0.000239836,0,0.012461192,9.14414607,0.001833057,0.315858,0,0.000118382,0,5.737862431,0,0.23187541,3.24027403,0,0,0,0,0,0,0.031971945,0
20,422,20422,0,0.01431105,0,0.003455797,0.003044,0.000241211,3.970265491,0.000654663,0.0890616,0,1.42263E-05,0,2.951016862,0,0.013788142,0.362703854,0,0,0,0,0,0,0.014132384,0
20,423,20423,0,0.00423735,0,0.043625297,0.000200398,0.000482423,3.020207853,0,0.1273788,0,6.36438E-06,0,1.781599834,0,0.020955388,0.332391725,0,0,0,0,0,0,0.012857037,0
20,424,20424,0,0.07491315,0,0.12213715,0.000801136,0.001447268,23.13829541,0.000785596,0.0289968,0,2.19009E-05,0,5.507077083,0,0,1.546687095,0,0,0,0,0,0,0.072575138,0
20,425,20425,0,0.12720045,0,0.062968958,0,0.000964845,16.01416823,0.000130933,0.0217476,0,2.07778E-05,0,3.46504208,0,0,1.440302906,0,0,0,0,0,0,0.03244662,0
20,426,20426,0,0.0569244,0,0.163728301,0.003372129,0.002472416,40.26431825,0.000130933,0.4214892,0,3.6618E-05,0,10.03384171,0,0,3.446126187,0,0,0,0,0,0,0.08737756,0
20,427,20427,0,0.410943,0,0.021048748,0,0.021950231,0.073254344,0.002225855,1.3607784,0,0,0,5.911493168,0,0,3.357291762,0,0,0,0,0,0.273572835,0.148777424,0
20,428,20428,0,0.0732342,0,0.102398998,0,0.000241211,11.32875607,0.000130933,0.1677672,0,2.29305E-05,1.976049753,3.400939647,0,0.032050837,1.032481211,0,0,0,0,0,0,0.03165811,0
