CVE ESTADO,CVE MUNICIPIO,Emisiones de   PM2.5,,,,,,,,,,,,,,,,,,,,,,,,
,,Actividades_de_la_construccion,Asados_al_carbon, Banco_de_Materiales ,Caminos_pavimentados_y_sin_pavimentar,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Corrales_de_engorda,Emisiones_domesticas_de_amoniaco,Incendios_en_construcciones,Incendios_Forestales,Labranza,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Embarca_marinas,Equi_basico_aeropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
20,002,20002,0.002012816,1.103752427,,0.167520715,0,0.077971564,168.768366,0.139469523,0.609658756,0,0.000874709,0,17.05540114,0,7.053343018,284.4477942,0,0,0,0,0,1.202428784,1.189647879,0
20,003,20003,0,0.044474242,,0.082833425,0,0.002894536,15.81111831,0.000171352,0.001892248,0,2.21125E-05,0,0.907679042,0,0,1.291898896,0,0,0,0,0,0,0.044616555,0
20,004,20004,0,0.059469145,,0,0.000512064,0.002412113,3.149087777,0.000342704,0.010880428,0,1.80047E-05,0,0.135152779,2.749165587,0,0.250295826,0,0,0,0,0,0,0.00636428,0
20,005,20005,0,0.489854745,,0.023813749,0,0.02894536,33.4214025,0.016454554,0.702024127,0,0.000378623,0,4.243999322,0,1.185575834,10.35267695,0,0,0,0,0,0.535387999,0.330504978,0
20,006,20006,0,0.916667093,,0.036011588,0.001103606,0.112947207,42.08495283,0.013997665,0.106675499,0,0.000304969,0,5.462911059,27.49165587,0.20547787,6.353580602,0,0,0,0,0,0,0.136102372,0
20,007,20007,0,0.162519218,,1.47478E-05,0.001977067,0.003859381,17.76959386,0.00085676,0.019513811,0,4.72841E-05,0,0.327292124,0,0.017748445,0.491302601,0,0,0,0,0,0,0.012424141,0
20,008,20008,0,0.032605937,,0.002281731,0,0.000964845,4.758977492,0,0.010407366,0,9.96375E-06,0,0.687344854,0,0.004477007,0.74077256,0,0,0,0,0,0,0.023896969,0
20,009,20009,0,0.251786743,,0.002723382,0,0.009166031,36.46984677,0.001199464,0.33102519,0,0.000134336,0,3.484742509,0,0.294119235,24.26475632,0,0,0,0,0,0,0.318042784,0
20,010,20010,0,0.382720954,,0.011936548,0,0.064463729,21.80967412,0.257817045,0.192536267,0,0.000354051,0,0.994936155,0,0.113186511,2.059873055,0,0,0,0,0,0.631933376,0.088395955,0
20,011,20011,0,0.040326716,,0.001545237,0.000196424,0.001688479,5.983153994,0,0.014664924,0,1.27606E-05,0,0.221356849,0,0.018157479,0.40626765,0,0,0,0,0,0,0.008361656,0
20,012,20012,0,0.143185365,,0.024591419,0,0.025568401,51.18570941,0.002056225,0.04328518,0,9.01108E-05,0,1.39787414,0,0.526831401,0.618855418,0,0,0,0,0,0,0.104958305,0
20,013,20013,0,0.192189982,,0.000176669,0.008556693,0.007537854,7.29742472,0.00254405,0.056530919,0,5.47132E-05,0,0.639087226,0,0.007934877,3.863347858,0,0,0,0,0,0,0.026080041,0
20,014,20014,0,1.823762971,,0.005011547,0,0.138274397,35.74385724,0.024455639,0.064691239,0,0.000693257,0,2.369605668,32.98998705,0.294796036,6.054240779,0,0,0,0,0,1.233147768,0.070568359,0
20,015,20015,0,0.186447254,,0.00026292,0.002898669,0.000482423,25.53225585,0.000257028,0.028383725,0,5.82967E-05,0,1.26903542,0,0.1563953,2.915229377,0,0,0,0,0,0,0.048255515,0
20,016,20016,0,0.132337989,,0.005485922,0.001918821,0.006271495,38.80779163,0.00042838,0.021997387,0,4.55361E-05,0,2.165262356,0,0.405356808,3.58406644,0,0,0,0,0,0,0.082117292,0
20,017,20017,0,0.043899969,,0.017732843,0.004702247,0.000482423,21.02797805,0.00042838,0.033469142,0,3.99424E-05,0,2.377946119,0,0.098582857,5.173129762,0,0,0,0,0,0,0.091063435,0
20,018,20018,0,0.02009955,,0.00356451,0.000526824,0.000964845,4.535596397,0.001542169,0.031340363,0,1.70433E-05,0,0.723763291,0,0,0.401006542,0,0,0,0,0,0,0.017334816,0
20,019,20019,0,0.042942848,,0.064880997,0,0.001929691,18.98249072,0.000171352,0.003784497,0,2.3074E-05,0,1.333759814,0,0.070293568,2.858094732,0,0,0,0,0,0,0.053577918,0
20,020,20020,0,0.080844856,,0.007662661,0.00017031,0.001206057,13.43817478,0.000514056,0.017976359,0,3.81544E-05,0,0.87558889,0,0.246504592,1.945995177,0,0,0,0,0,0,0.034684853,0
20,021,20021,0,0.583844069,,0.033542351,0,0.055056487,36.73610071,0.131178937,0.057477043,0,0.00030281,0,4.836056736,0,0.764347004,77.92470273,0,0,0,0,0,0.294024557,0.239806847,0
20,022,20022,0,0.022396641,,0.030603197,0,0.002170902,3.939855701,0.00211567,0.0068594,0,1.87913E-05,0,0.146072387,0,0,0.082205991,0,0,0,0,0,0,0.007810275,0
20,023,20023,0,0.944423614,,0.002207472,0.003661656,0.038051088,34.37234903,0.005568942,0.043876508,0,0.000370021,0,2.39138126,0,0.139291648,3.568904988,0,0,0,0,0,0,0.08326077,0
20,024,20024,0,0.060809115,,0.002957467,0,0.001929691,21.41966292,0.000342704,0.002483576,0,1.89661E-05,11.52997575,0.309578855,0,0,0.568815693,0,0,0,0,0,0,0.014802422,0
20,025,20025,0,0.733984517,,0.00078961,0,0.032865044,38.14953215,0.007006188,0.010407366,0,0.00026369,0,2.02406823,2.749165587,0.314101944,3.048335268,0,0,0,0,0,0,0.08664554,0
20,026,20026,0,0.17049523,,0.020960287,0.002100485,0.024302042,47.9426226,0.001627845,0.033350877,0,0.000103221,0,3.459188519,0,0.449920697,6.64398606,0,0,0,0,0,0,0.119279363,0
20,027,20027,0,0.117406895,,0.000855326,0,0.001688479,17.08695652,8.5676E-05,0.002956638,0,2.33724E-05,0,0.452587868,0,0,1.655358075,0,0,0,0,0,0,0.023906482,0
20,028,20028,0,0.678790515,,0.025104213,0.109491225,0.048845295,73.74826899,0.012917091,0.11140612,0,0.000339554,1.169330001,5.479595209,38.48831822,1.774066915,11.57830319,0,0,0,0,0,0,0.210925,0
20,029,20029,0,0.053343567,,0.001210294,4.11014E-05,0.003135747,25.38995472,0.000342704,0.002247045,0,3.91558E-05,0,0.876748899,0,0,0.947150663,0,0,0,0,0,0,0.053866356,0
20,030,20030,0,0.542560232,,0.000171971,0,0.031297171,3.727884046,0.005371359,0.210985688,0,0.000211861,0,2.082549236,0,0.014099227,7.044602598,0,0,0,0,0,0.175537049,0.099868783,0
20,031,20031,0,0.183129233,,0.012929781,0.000610617,0.021889929,37.95826755,0.001772966,0.028265459,0,7.8836E-05,0,1.345140555,0,0.387648351,2.269470887,0,0,0,0,0,0,0.053682563,0
20,032,20032,0,0.021120479,,0.001854053,0,0.001447268,4.429648732,8.5676E-05,0.00898818,0,1.67196E-05,0,0.143058285,0,0.034043392,0.203288744,0,0,0,0,0,0,0.005412968,0
20,033,20033,0,0.134443656,,0.000183089,0,0.005366952,1.831765433,0.129208389,0.020814732,0,4.66723E-05,0,0.213714867,0,0.008080838,3.68633858,0,0,0,0,0,0.136041213,0.009634893,0
20,034,20034,0,0.053279759,,0.001309213,0,0.001447268,4.38035355,0.00042838,0.024599228,0,1.77425E-05,0,0.103656198,0,0.01544874,0.142887434,0,0,0,0,0,0,0.003902284,0
20,035,20035,0,0.034966836,,1.69386E-05,0,0.004824227,0.739375505,8.5676E-05,0.001182655,0,9.08974E-06,0,0.061359008,0,0.000177246,0.138959209,0,0,0,0,0,0,0.002349742,0
20,036,20036,0,0.102220568,,0.004454533,0,0.001688479,33.69490261,0.000771084,0.070722781,0,5.66747E-05,0.99101068,2.073292196,0,0.221455188,2.23404936,0,0,0,0,0,0,0.120207843,0
20,037,20037,0,0.055576851,,0.01070905,0.000374681,0.002894536,23.61170459,0.000257028,0.058659698,0,4.78085E-05,0,1.531294796,0,0.716419185,2.601566886,0,0,0,0,0,0,0.058756863,0
20,038,20038,0,0.112812712,,0,0.000195629,0.005789072,8.839533805,0.006030537,0.003902762,0,1.29354E-05,0,0.226146011,0,0.006634119,0.395609527,0,0,0,0,0,0,0.00940848,0
20,039,20039,0,3.848521442,,0.048321843,0.003008802,0.335102846,77.68232866,0.082686752,0.144520465,0,0.001548402,0.135261224,1.632975199,0,0.380193575,3.459779574,0,0,0,0,0,0,0.062297648,0
20,040,20040,0,0.110898469,,0.00124558,0,0.001688479,35.95986597,0.001799197,0.001537452,0,6.43274E-05,0,1.399535759,0,0,3.715693101,0,0,0,0,0,0,0.071681394,0
20,041,20041,0,0.863068293,,0.048445911,7.26654E-05,0.082313368,147.4489642,0.009938419,0.005676745,0,0.000401453,0,2.67283417,0,1.642566388,4.438507759,0,0,0,0,0,0,0.127956474,0
20,042,20042,0,0.190467164,,0.098964488,0,0.022312048,35.01480264,0.012673263,0.110459996,0,0.000117817,0.264269515,2.506465624,0,0.646888934,3.758589081,0,0,0,0,0,0,0.124935866,0
20,043,20043,0,6.037777181,,0.026807995,0,0.67080872,116.879295,0.291329385,0.806925643,0,0.002139061,0,8.617808946,0,2.597585801,21.45043557,0,0,0,0,0,1.399907964,0.503510663,0
20,044,20044,0,2.136677869,,0.124779348,0,0.122655963,72.61265344,0.048365912,0.922116259,0,0.001013507,0,3.715762071,0,0.779526265,33.69495524,0,0,0,0,0,0.759197736,0.590517702,0
20,045,20045,0,0.215288513,,0.001514253,0.004053368,0.012171397,7.907893311,0.215952192,0.017976359,0,0.000169908,0,0.848744554,0,0.068337985,1.294465806,0,0,0,0,0,0,0.032276129,0
20,046,20046,0,0.031712623,,0.064250194,0.0003849,0.006995129,17.10443416,0.00085676,0.047187942,0,3.96802E-05,0,2.857236925,0,0.208658427,3.971761518,0,0,0,0,0,0,0.105820194,0
20,047,20047,0,0.005934153,,0.00025653,0.000107863,0.000482423,0.465936767,0,0.003074904,0,2.53464E-06,0,0.267530932,0,0,0.114499417,0,0,0,0,0,0,0.005179706,0
20,048,20048,0,0.039561019,,1.16701E-06,0.001203521,0,5.775262681,8.5676E-05,0.002128779,0,4.71967E-06,1.982021359,0.225274243,0,0,0.381774176,0,0,0,0,0,0,0.008637917,0
20,049,20049,0,0.072613612,,1.47313E-06,0,0.001688479,6.173731692,0.000257028,0.01241788,0,1.52952E-05,0,0.568104563,0,0.099131954,1.069691111,0,0,0,0,0,0,0.021414044,0
20,050,20050,0,0.019525277,,0.021310725,0.002214024,0.002894536,21.00067401,0.005311914,0.013245738,0,2.13259E-05,0,0.54541703,0,0,0.641035818,0,0,0,0,0,0,0.019604647,0
20,051,20051,0,0.297281915,,3.0658E-05,0.001500427,0.04661409,23.26617503,0.000771084,0.010525631,0,6.03731E-05,0,0.754788358,0,0.022957237,1.356262573,0,0,0,0,0,0,0.028948438,0
20,052,20052,0.163674543,0.2498725,,0.014537168,0,0.013929955,27.3048258,0.002287022,0.044704367,0,0.000120963,0,1.86311289,8.247496762,0.095520442,2.814791039,0,0,0,0,0,0,3.503394439,0
20,053,20053,0,0.079504886,,0.001425261,0,0.006271495,3.740939087,0.000171352,0.008160321,0,2.81432E-05,0,0.633930245,0,0.007864398,1.741487918,0,0,0,0,0,0,0.019558984,0
20,054,20054,0,0.022524258,,3.69312E-05,0,0.000723634,2.268503405,8.5676E-05,0.002956638,0,7.07951E-06,0,0.461778817,0,0.03365648,0.963829134,0,0,0,0,0,0,0.013908188,0
20,055,20055,0,0.132465605,,0.006041526,0.002003976,0.01001027,11.60293049,0.000942436,0.026728008,0,6.46438E-05,0,0.379770759,0,0.045760384,1.036965722,0,0,0,0,0,0,0.014454242,0
20,056,20056,0,0.062659549,,0.00060353,0,0.004583015,8.303090326,0.001370816,0.117082865,0,2.00149E-05,0,0.744019682,0,0,1.234711797,0,0,0,0,0,0,0.054072601,0
20,057,20057,0,1.547729152,,0.060044327,0,0.144123772,0.171652586,0.015745143,3.167860219,0,0,0,3.353296558,0,0,6.556202978,0,0,0,0,0,1.597387144,1.356153002,0
20,058,20058,0,0.062659549,,0.107068212,0.000327903,0.00361817,81.02169142,0.000257028,0.009106445,0,3.83036E-05,0.673179653,2.80636189,0,0,4.759363299,0,0,0,0,0,0,0.138240923,0
20,059,20059,0,1.65097065,,0.151431911,0.013473644,0.151782232,133.9979117,0.020318444,0.076399526,0,0.00072447,1.535182042,8.076845634,10.99666235,3.110686172,17.3531336,0,0,0,0,0,0,0.312409112,0
20,060,20060,0.778240988,0.068274662,,0.002640454,0,0.001447268,15.80653182,0.000342704,0.006031542,0,1.51432E-05,0.405783672,0.636305287,0,0,1.18664984,0,0,0,0,0,0,31.90251729,0
20,061,20061,0,0.046452293,,0.00022535,0.001452286,0.00446241,13.95518151,0.000257028,0.013009207,0,3.62716E-05,0,0.849434751,0,0.077388362,0.974758758,0,0,0,0,0,0,0.032336252,0
20,062,20062,0,0.038795322,,1.49743E-05,0,0.001447268,1.061965408,0.000342704,0.000236531,0,2.70944E-06,0,0.022182294,0,0.000804642,0.040887303,0,0,0,0,0,0,0.000846668,0
20,063,20063,0,0.264484554,,4.63788E-07,0.001512349,0.018257096,2.279420677,0.001456493,0.022470449,0,7.83116E-05,0,0.199420523,0,0.035101071,1.934274466,0,0,0,0,0,0,0.008643625,0
20,064,20064,0,0.100370133,,0.028673414,0,0.004583015,34.68763146,0.000514056,0.050854174,0,9.29076E-05,24.28623684,2.942964111,0,0.051580754,4.609918267,0,0,0,0,0,0,0.263665764,0
20,065,20065,0,0.044601858,,0.004041046,0,0.001206057,6.672468281,0.001113788,0.011116959,0,2.49968E-05,0,0.339558796,0,0.024989701,0.670122141,0,0,0,0,0,0,0.01293785,0
20,066,20066,0,0.209481976,,0.011717357,0,0.015678737,17.76094795,0.002141901,0.232510012,0,0.000125683,0,10.95566102,0,0.179272965,32.36695904,0,0,0,0,0,0,0.248330607,0
20,067,20067,0,16.27974213,,0.000845836,0.007181387,2.11304149,65.07463356,0.698000317,0.0068594,0,0.005316168,2.695845077,0.185624323,2.749165587,0.852700974,0.338958438,0,0,0,1.483,0,0.627544949,0.007055694,0.081669753
20,068,20068,0,1.018313388,,0.015813699,0.041563823,0.094554843,45.70849104,0.022460345,0.104073658,0,0.000324346,0,3.447082354,24.74249028,0.108506502,6.031231079,0,0,0,0,0,0.140429639,0.131332492,0
20,069,20069,0,0.139867344,,4.4803E-05,0.002608688,0.000241211,14.0212349,8.5676E-05,0.017503297,0,2.26369E-05,0,1.635721778,0,0.05503008,3.136027202,0,0,0,0,0,0,0.06200198,0
20,070,20070,0,0.391845511,,0.001259618,0,0.008442397,30.01069726,0.008342304,0.11034173,0,9.06187E-05,1.982021359,1.035039857,0,0.227335413,1.669484688,0,0,0,0,0,0,0.062177783,0
20,071,20071,0,0.036881079,,0.001867437,0,0.010372087,12.92619397,0.004256828,0.012181349,0,2.26369E-05,0,1.337359537,0,0.032356341,0.497954262,0,0,0,0,0,0,0.102950274,0
20,072,20072,0,0.192572831,,0.001048272,0.008992345,0.00361817,30.89983737,0.007657639,0.04671488,0,5.47132E-05,0,2.758576793,2.749165587,0.032749779,4.153068053,0,0,0,0,0,0,0.10439703,0
20,073,20073,0,0.744512852,,0.087821857,0.000681238,0.071097041,132.5322904,0.012660063,0.161432435,0,0.000465948,0.799061477,6.863423141,0,1.382471999,12.42504087,0,0,0,0,0,0,0.310272464,0
20,074,20074,0,0.034456371,,8.62428E-05,0,0.001206057,3.05778684,0,0,0,4.98188E-06,0,0.285586643,0,0,0.376204469,0,0,0,0,0,0,0.010825936,0
20,075,20075,0,0.183065425,,0.000201843,0,0.011336933,7.466431287,0.000942436,0.079947492,0,7.84864E-05,0,3.751119273,0,0.043377917,6.959938239,0,0,0,0,0,0.351074098,0.166631892,0
20,076,20076,0,0.086651393,,0.00545991,0,0.002894536,15.94621264,0.00042838,0.045768756,0,4.65849E-05,0,1.078184483,0,0.020456433,1.835061962,0,0,0,0,0,0,0.059289598,0
20,077,20077,0,0.139356879,,0.000129649,0.004760152,0.002412113,7.489492018,0.002201346,0.053219484,0,5.37517E-05,0,0.688588904,0,0.037121053,3.136663387,0,0,0,0,0,0,0.027472001,0
20,078,20078,0,0.072422188,,0.001770117,0.000627193,0.002170902,0.620404306,0.000685408,0.020105138,0,1.46834E-05,0,0.203743559,0,0.001325294,1.166092581,0,0,0,0,0,0,0.008478858,0
20,079,20079,0,5.427899409,,0.021626345,0,0.409045884,52.76707976,0.192530478,0.003311435,0,0.002206918,0,0.750513434,0,4.296697105,1.298925446,0,0,0.0517824,0,0,0.19747918,0.018303252,0
20,080,20080,0,0.092585546,,0.001106787,0.00123395,0.003135747,9.058432873,0.002029994,0.011708286,0,3.04157E-05,0,0.798452308,0,0,1.964501216,0,0,0,0,0,0,0.030966743,0
20,081,20081,0,0.082376251,,0.031348438,0.000483679,0.003678473,9.179300744,0.001456493,0.017621562,0,3.77574E-05,0,0.258783025,0,0.033549242,0.802275822,0,0,0,0,0,0,0.010274936,0
20,082,20082,0,0.133997,,0.00822654,0,0.003919684,24.41217749,0.000514056,0.179172263,0,7.35045E-05,0,1.989736516,0,0.025794935,3.877327719,0,0,0,0,0,0,0.108944304,0
20,083,20083,0,0.536179422,,1.08573E-07,0,0.041875402,7.908323994,0.009344186,0.003902762,0,0.000154438,0,0.071859085,0,0.034871004,0.127770087,0,0,0,0,0,0,0.002722656,0
20,084,20084,0,0.254977148,,0.000323891,0.003122342,0.010372087,1.911631751,0.00211567,0.00236531,0,6.11809E-05,2.74940659,0.146427272,0,0.002972707,0.238320521,0,0,0,0,0,0,0.005744025,0
20,085,20085,0,0.161689713,,0.176619246,0,0.010492693,116.9498177,0.000771084,0.018449421,0,0.000139143,0,2.664023904,0,0.97478745,2.215645713,0,0,0,0,0,0,0.16686249,0
20,086,20086,0,0.030372653,,0.002181293,0,0.004824227,5.385012165,0.001430262,0.015137987,0,1.64315E-05,0,0.275029622,0,0,0.299092135,0,0,0,0,0,0,0.010449216,0
20,087,20087,0,0.262187462,,5.97489E-05,0.000640591,0.04020908,7.420603357,0.008653279,0.003666231,0,7.43415E-05,0,0.13130093,225.4315782,0.023070357,0.191087802,0,0,0,0,0,0,0.004956718,0
20,088,20088,0,0.024310884,,0.006345227,0.000147602,0.002472416,18.12913941,0.000171352,0.05333775,0,1.13765E-05,0,0.882071871,0,0.158404602,1.067400015,0,0,0,0,0,0,0.042843308,0
20,089,20089,0.055601603,0.066488035,,0.001353978,8.06132E-05,0.002472416,11.19512663,0.013766867,0.0171485,0,3.95928E-05,0,0.270054835,0,0.030409042,0.552900503,0,0,0,0,0,0,9.515345856,0
20,090,20090,0,0.285605033,,0.0098189,0,0.01573904,25.58151445,0.002570281,0.203653225,0,0.000103322,0,1.330456575,8.247496762,0.11997991,2.852965044,0,0,0,0,0,0,0.091953863,0
20,091,20091,0,0.316296727,,9.23388E-05,0.00149282,0.024994834,3.515189532,0.001970549,0.002956638,0,9.98123E-05,0,0.298081056,24.74249028,0.002733239,0.431066052,0,0,0,0,0,0,0.011261637,0
20,092,20092,0,0.075421168,,0.000655867,0.022899824,0.000964845,5.51247813,0.000171352,0.013600535,0,2.94543E-05,0,0.491251382,0,0,0.676225286,0,0,0,0,0,0,0.019132796,0
20,093,20093,0,0.01473967,,0.010609266,0.000624468,0.000241211,3.093207962,8.5676E-05,0.008042055,0,1.22362E-05,0,0.724783142,0,0,0.46429576,0,0,0,0,0,0,0.022306375,0
20,094,20094,0,0.007593163,,0.007927783,0,0.002170902,12.38337578,0.001028112,0.024717494,0,2.12385E-05,0,0.702555372,0,0,1.234685173,0,0,0,0,0,0,0.026417947,0
20,095,20095,0,0.085056191,,0.000273072,0.001921319,0.00361817,22.54130502,0.001456493,0.001892248,0,2.3948E-05,2.941355793,0.407008423,0,0,0.789957642,0,0,0,0,0,0,0.015762867,0
20,096,20096,0,0.036753463,,3.34356E-05,9.82118E-05,0.001447268,0.938876199,0.000514056,0.003311435,0,1.12748E-05,0,1.461235319,0,0.011878937,3.196812452,0,0,0,0,0,0,0.048320966,0
20,097,20097,0,0.042559999,,0.000917082,0.003669263,0.001206057,10.93144433,0.000514056,0.012181349,0,1.4596E-05,14.86744818,0.268160899,0,0.006163219,0.529979627,0,0,0,0,0,0,0.012728561,0
20,098,20098,0,0.094308364,,0.002203078,0,0.001929691,27.36151169,0.000257028,0.034533532,0,3.14645E-05,0,1.974921985,0,0,3.463963639,0,0,0,0,0,0,0.091782627,0
20,099,20099,0,0.033116401,,0.000240824,0,0.000241211,2.77425403,0.00085676,0.009224711,0,5.15668E-06,0,0.053456947,0,0.060777611,0.0724931,0,0,0,0,0,0,0.002016782,0
20,100,20100,0,0.025140389,,0.000471511,0,0.000482423,3.838892417,8.5676E-05,0.001655717,0,8.47793E-06,0,0.169355374,0,0.004553934,0.256845934,0,0,0,0,0,0,0.007971998,0
20,101,20101,0,0.04721799,,5.57821E-05,0.001273916,0.000964845,3.978393954,0.00168729,0.0034297,0,1.29354E-05,0,0.337768002,0,0.006607958,0.785294892,0,0,0,0,0,0,0.012808852,0
20,102,20102,0,0.127105725,,0.000443057,0.003647463,0.006030283,7.93636581,0.000685408,0.033232611,0,6.70974E-05,0,0.803132943,0,0.036327286,1.78967694,0,0,0,0,0,0,0.030717994,0
20,103,20103,0,0.375702063,,0.02965209,0.028462362,0.018874787,14.87834506,0.008916548,0.002483576,0,9.77538E-05,0,0.970894541,0,0.011192783,1.598119716,0,0,0,0,0,0,0.03765447,0
20,104,20104,0,0.083588604,,0.146835974,0.000790577,0.003859381,14.69792857,0.001430262,0.004848886,0,1.7594E-05,0,0.494409541,0,0.183897383,0.794982847,0,0,0,0,0,0,0.01882381,0
20,105,20105,0,0.061830044,,0.045768427,0,0.000964845,41.38044347,0.002056225,0.037135373,0,0.000129253,0,1.814159017,0,0,1.30897974,0,0,0,0,0,0,0.059704371,0
20,106,20106,0,0.005870345,,0.000120403,0,0.000241211,1.737266596,8.5676E-05,0.001773983,0,6.90471E-06,0,0.257749433,0,0,0.144781009,0,0,0,0,0,0,0.006430872,0
20,107,20107,0,1.499873081,,2.90693E-07,0.000260006,0.230024917,20.48121371,0.010913328,0.006149807,0,0.00039423,0,0.061280516,0,0.221193902,1.213477196,0,0,0,0,0,0,0.002886282,0
20,108,20108,0,0.107325216,,0.009550956,0.002270794,0.004160896,25.42685354,0.000342704,0.039145887,0,3.34747E-05,0,1.838881252,0,0.036848748,3.515145192,0,0,0,0,0,0,0.070271549,0
20,109,20109,0,0.057873942,,0.000153624,0,0.000964845,4.478672841,0,0.006622869,0,1.75677E-05,0,0.554930266,0,0.028264896,10.68099326,0,0,0,0,0,0.741644031,0.025304912,0
20,110,20110,0,0.008295052,,0.001420945,0.000204371,0.000723634,9.630982697,0,0.013837066,0,9.61415E-06,0,0.396417557,0,0,0.505803347,0,0,0,0,0,0,0.013561911,0
20,111,20111,0,0.168198138,,0.00094599,0,0.004100593,21.14812651,0.000342704,0.08526944,0,6.14431E-05,0,1.086099839,0,0.580802174,2.637164107,0,0,0,0,0,0,0.06381404,0
20,112,20112,0,0.164561077,,0.000427706,0.034008095,0.008442397,14.56772892,0.016627391,0.013127473,0,4.41377E-05,0,1.520269657,0,0.018621726,2.794786652,0,0,0,0,0,0,0.058061264,0
20,113,20113,0,0.149502367,,0.000170979,0,0.005789072,18.08023265,0.005027912,0,0,4.53613E-05,0,0.505107177,0,0.030265441,0.646107763,0,0,0,0,0,0,0.02511541,0
20,114,20114,0,0.010847376,,0.000199706,0.000338802,0.000964845,4.55238192,0,0.006386338,0,7.86612E-06,0,0.12677992,0,0,0.216348781,0,0,0,0,0,0,0.004944922,0
20,115,20115,0,0.578994654,,0.000200814,0.006196316,0.070637573,7.344145208,0.022083684,0.014901456,0,0.000171481,0,0.901498076,0,0.006171628,1.639379085,0,0,0,0,0,0,0.034189029,0
20,116,20116,0,0.206738228,,0,0,0.00361817,25.75989356,0.001028112,0.066701753,0,4.34385E-05,0,1.163835007,0,0.101022189,2.415110936,0,0,0,0,0,0,0.057484007,0
20,117,20117,0,0.090798919,,0.003419567,0,0.001447268,13.70515973,0.02707256,0,0,2.35984E-05,3.334633598,0.437357638,0,0.038946659,0.452966471,0,0,0,0,0,0,0.024960917,0
20,118,20118,0,0.157223146,,6.50414E-06,0,0.009648453,11.944979,0.000514056,0.014901456,0,4.88574E-05,0,0.441768432,0,0.000475798,0.809504679,0,0,0,0,0,0,0.016923849,0
20,119,20119,0,0.024374692,,0.004277916,0,0.00361817,2.823721253,0.000942436,0.006386338,0,4.54487E-06,0.541044895,0.262255147,0,0,0.214223029,0,0,0,0,0,0,0.009943118,0
20,120,20120,0,0.020865247,,0.000419257,0,0.001929691,2.162007479,8.5676E-05,0.00236531,0,4.54487E-06,0,0.034371921,0,0.002413927,0.053517857,0,0,0,0,0,0,0.001322324,0
20,121,20121,0,0.004530375,,0.000899494,0,0.002653325,4.360803854,8.5676E-05,0.010407366,0,1.4596E-05,0,1.012483964,0,0,0.482603946,0,0,0,0,0,0,0.023059814,0
20,122,20122,0,0.039050554,,0.000484243,0,0.000964845,3.944196947,0.000514056,0.004967152,0,4.02046E-06,0,0.259886982,0,0.016935993,0.38040727,0,0,0,0,0,0,0.009969755,0
20,123,20123,0,0.111664166,,0.000425803,0.003763841,0.003135747,14.47098943,0.001173234,0.024717494,0,3.92432E-05,0,1.09016284,0,0.034966098,2.398280644,0,0,0,0,0,0,0.042251592,0
20,124,20124,0,0.841564965,,0.007209919,0,0.20343621,61.58175265,0.082025175,0.131392993,0,0.000357396,0,7.282034267,0,0.043764655,23.64946302,0,0,0,0,0,0,0.211800208,0
20,125,20125,0,0.058831064,,0.162890983,0,0.002412113,70.07411235,0.000342704,0.017030235,0,0.000100599,33.84862853,4.290758159,2.749165587,0.073793547,5.90847305,0,0,0,0,0,0,0.179056033,0
20,126,20126,0,0.27699094,,0.01053651,0,0.004341804,29.24856,0.062115122,0.012063083,0,6.06565E-05,0,1.490808496,0,0,3.099277261,0,0,0,0,0,0,0.056561234,0
20,127,20127,0,0.026544168,,0.000424581,0.001476016,0,7.201414403,0.004797858,0.013955331,0,1.14496E-05,0,0.359868574,0,0,0.440412997,0,0,0,0,0,0,0.013109086,0
20,128,20128,0,0.081674362,,0.000921872,0,0.002713628,8.742321474,0.00042838,0,0,2.31614E-05,0,0.313413729,0,0,0.533983915,0,0,0,0,0,0,0.015401749,0
20,129,20129,0,0.020992863,,0.000973223,0.000288391,0.00361817,1.646529411,0.000342704,0.007095931,0,9.70155E-06,0,0.934705567,0,0,0.34327186,0,0,0,0,0,0,0.016263638,0
20,130,20130,0,0.210502905,,0.006088146,0,0.015919948,25.74253921,0.001713521,0.04198426,0,0.000125945,0,1.215136761,0,0.506754322,2.748718183,0,0,0,0,0,0.767974588,0.035617139,0
20,131,20131,0,0.59220293,,0.010535,0.01293785,0.019176301,43.15927216,0.036287401,0.032877815,0,0.000142989,0,3.42218853,0,0.612575427,5.866203364,0,0,0,0,0,0,0.13012813,0
20,132,20132,0,0.061702428,,0.000580907,0.006187914,0.003135747,2.833656192,0.00042838,0.00579501,0,1.34598E-05,0,0.540022775,0,0,0.944907952,0,0,0,0,0,0,0.020757638,0
20,133,20133,0,0.030372653,,0.007266099,0.001930175,0.001989994,24.66985709,0.000514056,0.0102891,0,9.87635E-06,0,1.12253104,0,0,1.516896506,0,0,0,0,0,0,0.042706319,0
20,134,20134,0,0.42304767,,0.001118034,0,0.026050824,137.0025705,0.007882195,0.446215807,0,0.000414377,0,5.821763354,0,0.480312967,12.01092637,0,0,0,0,0,0,0.400540602,0
20,135,20135,0,0.164433461,,0.001519964,0.001021857,0.009467545,29.34738874,0.000514056,0.03749017,0,9.81517E-05,0,1.220348682,0,0,2.072599714,0,0,0,0,0,0,0.046317501,0
