CVE ESTADO,CVE MUNICIPIO,Emisiones de   COV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Aguas_Residuales,Aplicacion_de_plaguicidas,Artes_graficas,Asados_al_carbon,Asfaltado,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Esterilizaccion_de_material_hospitalario,Incendios_en_construcciones,Incendios_Forestales,Ladrilleras,Lavado_en_Seco,Limpieza_de_superficies_industriales,Manejo_y_distribucion_de_Combustibles,Manejo_y_Distribucion_de_gas_L.P.,Panificacion,Pintado_Automotriz,Pintura_para_se–alizacion_vial,Quema_de_Residuos,Quemas_Agricolas,Recubrimiento_de_superficies_arquitectonicas,Recubrimiento_de_superficies_en_la_Industria,Rellenos_Sanitarios,Uso_domestico_de_solventes,Cruces_front,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
20,277,20277,0,1.155233349,0,0.01922544,1.514516367,0.010009477,0.016786258,243.1357158,0.001036218,0.0328,0.000101096,68.21461846,0,0.025929599,1.474618325,0.513708669,25.80054185,0.668189078,0,2.067562238,0.026847736,7.592622345,1.950932816,0.343522685,0.003290192,3.933122261,0,0,0,0,0,0.267592235,0
20,278,20278,0,4.822182408,0,0.07401589,0,0,0.027871522,829.3204841,0.001050842,0.0246,0.000612613,0,0,0.077788796,2.136691859,1.857484819,76.6366633,0.584665444,3.112471316,0,0.56448361,74.13362253,7.510689914,0.717926517,0.006327292,15.15283359,0,0,0,0,0,0.818658466,0
20,279,20279,0,0.081601386,0,0.01795196,0,0.000506428,0.002744923,57.42287535,0.001241904,0.00984,1.71452E-05,0,0,0,0.902827546,0,6.81207954,0.083523635,0,0,0.001802245,0.57705437,1.822476334,3.30246198,0.000544147,3.673521968,0,0,0,0,0,0.017653103,0
20,280,20280,0,0.204911951,0,0.01700712,0,0,0.007231815,53.53323495,0.000573186,0.00164,2.16619E-05,0,0,0,1.17367581,0,7.806642286,0.584665444,0,0,0.001287727,0.775992209,1.730148238,0.574341214,0.001062985,3.477932705,0,0,0,0,0,0.048510439,0
20,281,20281,0,0.047104213,0,0.00216697,0.534319366,0,0.000422296,4.627822256,0,0,7.09773E-06,0,0,0,0.361131018,0,0.744554596,0.083523635,0,0.729433216,0,0.512076601,0.220784578,0,0,0.444521051,0,0,0,0,0,0.012371707,0
20,282,20282,0,0.081161431,0,0.00624416,0,0,0.000211148,19.235907,0,0,1.15223E-05,0,0,0,0.722262037,0,1.431261148,0,0,0,0.006150491,0.375418907,0.634253878,0,0.001040207,1.276664459,0,0,0,0,0,0.017822179,0
20,283,20283,0,0.138311083,0,0.00514527,0,7.07174E-05,0.001266887,21.02387908,0.002388276,0.00246,2.1201E-05,0,0,0,2.046409105,0,5.171481229,0.250570904,0,0,0,0.222459199,0.521854457,0.143585303,0,1.049069681,0,0,0,0,0,0.014393696,0
20,284,20284,0,0.121867099,0,0.03313102,1.220040608,0,0.022381677,65.95084605,4.77655E-05,0,4.0835E-05,0,0,0,3.52102743,0,11.81074853,0,0,1.665554724,0.010040481,0.704339562,3.363954115,0,0.001265458,6.785169326,0,0,0,0,0,0.026622035,0
20,285,20285,0,0.138519784,0,0.02268643,0.730874189,0,0.003800662,61.51062695,0.001146373,0,5.28182E-05,26.36557933,0,0,1.715372338,0,8.504706161,0.083523635,0,0.997762656,0.008324415,1.029098952,2.29615961,0.287170607,0.000632729,4.647912112,0,0,0,0,0,0.102978084,0
20,286,20286,0,0.0806178,0,0.01693523,0,8.3264E-05,0.005384271,52.28214972,0.001547014,0.00246,5.53992E-05,0,0,0,1.745466589,2.204311889,8.485316558,0.501141809,1.556235658,0,0.004921354,0.553392477,1.714091178,0.143585303,0.002530917,3.460151863,0,0,0,0,0,0.018672502,0
20,287,20287,0,0.029181609,0,0.00237237,0,0.000915334,0.000633444,8.915025819,9.55311E-05,0,9.21783E-06,0,0,0,0.180565509,0,1.015260797,0.083523635,0,0,0,0.138070239,0.240855903,0.143585303,0.203986957,0.483638904,0,0,0,0,0,0.008542781,0
20,288,20288,0,0.043955965,0,0.00572039,0,0,0.000211148,17.75532284,4.77655E-05,0.00164,3.50278E-06,0,0,0,0.240754012,0,1.326368389,0,0,0,0,0.085964011,0.582068433,0,0,1.169979407,0,0,0,0,0,0.010839148,0
20,289,20289,0,0.140388728,0,0.00844194,0.007637617,0.000342466,0.001266887,27.70808948,0.000143297,0.00328,2.09245E-05,0,0,0,0.481508025,0,2.765945897,0.083523635,0,0.010426595,0.042230009,1.025561702,0.855038456,0,0,1.728297847,0,0,0,0,0,0.031235532,0
20,290,20290,0,0.051227449,0,0.0088322,0.558686357,0.000267471,0.000844592,14.91871727,4.77655E-05,0.0041,1.90809E-05,0,0,0,0.39122527,0,1.850955309,0,0.778117829,0.762698139,0.003147479,0.453912023,0.895181107,0,0.001265458,1.806533552,0,0,0,0,0,0.011498148,0
20,291,20291,0,0.464494171,0,0.00789763,0.857195528,0.001302455,0.002956071,90.52348762,0.000191062,0.00492,4.71028E-05,5.905774413,0,0,0.331036767,0,7.897600521,0.083523635,0,1.170211919,0.003425618,2.877564741,0.802853011,0.143585303,0.000759275,1.618056627,0,0,0,0,0,9.24064469,0
20,292,20292,0,0.138123128,0,0.00313235,0,0.003778533,0.000211148,27.48721922,0,0.00164,1.12458E-05,0,0,0,0.120377006,0,2.124240106,0,0,0,0,0.738781053,0.317126939,0,0,0.640110314,0,0,0,0,0.743217241,0.030030743,0
20,293,20293,0,0.115180142,0.98145712,0.14038063,0.551079324,0.002634736,0.021428731,24.83274954,0.014770495,0,0.000361112,0,0,0.18150719,4.032629706,0,50.03286578,0.16704727,2.334353487,0.752313296,0.007702334,0.644054965,14.24261241,0.543460067,0,28.74095309,0,0,0,0,0.335176403,0.025138913,0
20,294,20294,1.726933048,0.193178607,0.98145712,0.06537882,0.104922575,0.006324474,0.01551937,31.68678802,0.001050842,0.00328,0.000118144,0.218436154,0.36514292,0.025929599,2.527917129,8.058603204,18.63352824,0.856117257,0,0.143236454,0.017361891,1.613669401,6.635580133,0.487107989,0.002530917,13.3854179,0,0,0,0,0.313317072,0.041688079,0
20,295,20295,3.453866097,0.702415058,0,0.09663043,2.504609642,0.032954763,0.032991859,65.6792909,0.004746891,0.0328,0.000177812,0,0,0.129647993,5.206305516,5.777536105,31.14866952,1.60782997,3.112471316,3.419201289,0.010655349,12.79997374,9.80283526,0.774278596,0,19.7794087,0,0,0,0,0,0.099670723,0
20,296,20296,0,0.029125103,0,0.00378963,0,0,0.00348394,21.3348009,0.001895583,0.00492,7.18991E-06,0,0,0,0.541696528,0,3.243098318,0,0,0,0.00304042,0.194292676,0.385369445,0,0.232446493,0.778800882,0,0,0,0,0,0.007465046,0
20,297,20297,0,0.235711513,0,0.00433394,0,0.000161966,0.001266887,45.8946155,0.000143297,0,1.35502E-05,0,0,0,0.120377006,0,4.012747825,0,0,0,0,1.258909431,0.441569156,0,0,0.889042102,0,0,0,0,0,0.059003525,0
20,298,20298,4.605154796,0.335798945,0,0.09231703,0.012200211,0.001576143,0.047561064,93.28499319,0.040527165,0.00492,0.0001532,0.027623771,0,0.285225584,35.2704628,10.52888682,83.4121584,2.693637222,2.334353487,0.01665528,0.064798796,2.049894561,9.369294634,2.061136111,0.015185502,18.89392276,0,0,0,0,0,0.075532917,0
20,299,20299,0,0.032561925,0,0.01137916,0.73139335,9.50122E-05,0.002111479,21.52522013,0.008358967,0.00328,1.99105E-05,0,0,0.025929599,6.951772106,0,12.94637497,0,0.778117829,0.998471395,0,0.238101206,1.156108335,0.630693292,0.271625196,2.329290309,0,0,0,0,0,0.008070654,0
20,300,20300,0,0.222513627,0,0.05377372,0.133152652,4.04914E-05,0.004222958,122.877919,0.003295821,0,8.72929E-05,0,0,0,3.159896412,0,16.38030704,0.334094539,0,0.18177512,0.028492926,1.519087535,5.459400472,0.287170607,1.378571484,11.0098974,0,0,0,0,0,0.05066937,0
20,301,20301,0,0.162830248,0,0.01522014,0.09892978,0.012483902,0.003167218,27.03622159,0.001146373,0.00492,2.36898E-05,0,0,0,1.685278086,1.652683158,5.743641758,0.501141809,0,0.135055309,0.000546075,0.93299547,1.545492045,0.717926517,0.001012367,3.111647359,0,0,0,0,0,0.036211405,0
20,302,20302,0,0.292716757,0,0.02841709,0.252764239,0,0.00802362,89.57222274,0.000238828,0,6.06534E-05,0,0,0,1.625089583,0,9.520032648,1.753996331,0,0.345064475,0.007003565,2.329603782,2.882242308,0.143585303,0.000556802,5.817891519,0,0,0,0,0,0.092571514,0
20,303,20303,0,0.018962959,0,0.0113997,1.104893358,5.37794E-05,0.003378366,20.61287625,0.001241904,0.00164,1.32737E-05,0,0,0,1.56490108,0,4.838026193,0.083523635,0,1.508359918,0.000321344,0.108744384,1.156108335,0.143585303,0.000582111,2.332846477,0,0,0,0,0,0.004716327,0
20,304,20304,0,0.098185645,0,0.00196157,0,0.000107502,0.000422296,20.90135768,0,0.00246,8.84912E-06,0,0,0,0.120377006,0,1.673775791,0.083523635,0,0,0,0.375711277,0.200713253,0,0,0.40184703,0,0,0,0,0,0.014841599,0
20,305,20305,0,0.301902469,0,0.04492098,0.240311657,0,0.024176434,28.57425065,0.003486884,0.00328,0.00011236,0,0,0,4.815080246,0,20.27669989,0.835236348,0.778117829,0.328064667,0.004488158,2.25380637,4.556190835,0.630693292,0.003796375,9.196251508,0,0,0,0,0.765076571,0.082609879,0
20,306,20306,0,0.12841064,0,0.00725062,0,0,0.002111479,78.22634765,0,0,3.2539E-05,22.23726836,0,0,0.240754012,0,6.102443585,0.083523635,0,0,0,0.373722554,0.734610505,0,0,1.486478395,0,0,0,0,0,0.019793742,0
20,307,20307,0,0.626775367,0,0.02456584,0.074502952,0,0.007442963,209.5647027,0.000654093,0.03444,0.00020906,0,0,0,1.354241319,0,22.20041296,1.106688161,0.778117829,0.101708699,0.03218536,4.832907151,2.496872863,0,0.001012367,5.028422132,0,0,0,0,0,0.12748667,0
20,308,20308,0,0.247973767,0,0.03293589,0.162518303,0,0.015763664,46.7875288,0.00042989,0.00246,5.99923E-05,0,0,0,1.56490108,0,9.985236524,0.334094539,0.778117829,0.221864032,0.00441963,2.397391284,3.343882789,0,0.004049467,6.742495305,0,0,0,0,0,0.048572236,0
20,309,20309,0,0.493180751,0,0.04068974,0.176081718,0,0.013355104,262.0772834,0.001275045,0.0041,0.000125982,0,0,0,2.317257369,0,26.07520225,1.691353605,0,0.240380307,0.171408702,2.610560193,4.13067874,0.861511821,0.002530917,8.328546416,0,0,0,0,0,0.230056896,0
20,310,20310,0,0.185574178,0,0.03712605,0.457813379,0.003439318,0.013513465,70.7121849,0.000573186,0.0041,0.000120627,0,0,0.025929599,2.527917129,0,18.72499237,0.083523635,0.778117829,0.624990046,0,1.293981249,3.769394885,0.487107989,0,7.599531892,0,0,0,0,0,0.040884722,0
20,311,20311,0,0.04596046,0,0.00566904,0,0,0,14.41385569,0.004681022,0.00246,6.36031E-06,0,0,0,4.69470324,0,6.883351381,0,0,0,0.00455328,0.215478831,0.574039903,0,0.000832672,1.159310902,0,0,0,0,0.888946111,0.011197569,0
20,312,20312,0,0.31142903,0,0.05255159,0.320454965,0,0.005067549,232.6987309,0.001289669,0.00164,0.000180432,0,0,0,1.775560841,2.196909255,21.15959691,0.16704727,0,0.437473374,0.070584366,2.456398594,5.334958256,0.574341214,0.00121484,10.75740944,0,0,0,0,0,0.095809663,0
20,313,20313,0,0.059846832,0,0.00772304,0,0,0.000686231,25.36361431,0.013374348,0,1.30893E-05,0,0,0,12.75996265,0,18.76691148,0.187928178,0,0,0,0.258150127,0.782781685,1.799436435,0,1.582494942,0,0,0,0,0,0.0140155,0
20,314,20314,0,0.0841123,0,0.01419314,0.351885516,0,0.017736423,21.29734495,0.000573186,0,3.06032E-05,0,0,0,0.993110301,0,8.997228031,0.250570904,0.778117829,0.48038121,0.002416239,0.58676151,1.437106889,0.574341214,0.004302559,2.905389591,0,0,0,0,0,0.022938949,0
20,315,20315,0,0.111942623,0,0.01750008,0.066969433,0.00754509,0.001266887,40.90490389,0.000606328,0.00328,2.72848E-05,0,0,0,0.662073534,0,4.095506162,0,0,0.091424216,0.001255997,0.749932492,1.774305153,0,0.000506183,3.581061589,0,0,0,0,0,0.024970826,0
20,316,20316,0,0.099287863,0,0.00745602,0,0,0.001266887,18.52636782,0.000143297,0.00164,5.5307E-06,0,0,0,0.451413773,0,1.882468829,0.16704727,0,0,0.001311932,0.572971601,0.75468183,0,0.000506183,1.525596248,0,0,0,0,0,0.02254345,0
20,317,20317,0,0.109624159,0,0.00264966,0.080398826,0.00011406,0.001055739,34.5777696,0,0,1.72374E-05,0,0,0,0.120377006,0,2.991701526,0,1.556235658,0.109757531,0,0.531802295,0.268955759,0,0,0.544093767,0,0,0,0,0,0.026280917,0
20,318,20318,77.71198717,0.60650063,10.79602832,0.42830008,0.746539016,5.69731E-05,0.275864726,345.1577281,0.027027732,0.07134,0.001041234,0,0.18257146,0.855676751,26.27228159,32.26782437,203.7381661,3.904729927,29.76300696,1.019147704,0.06098342,6.126621629,43.47047626,9.284975414,180.3493714,87.67021981,0,0,159.906,0,0,0.335553815,0
20,319,20319,0,0,0,0.01128673,0,0,0.002111479,27.39451858,0,0,1.30893E-05,0,0,0,0.421319522,0,2.682047474,0.501141809,0,0,0,0.530474791,1.14406554,0,0,2.311509466,0,0,0,0,0,0,0
20,320,20320,0,0.080816948,0,0.00416962,0.186297559,3.36478E-05,0.000633444,19.74157384,0.000334359,0,5.80724E-06,0,0,0.077788796,0.421319522,0,2.057557217,1.002283618,0,0.2543266,0,0.355490601,0.425512096,1.148682428,0,0.84992425,0,0,0,0,0,0.018618121,0
20,321,20321,0,0.046217128,0,0.00378963,0,0,0,18.29150239,0.000143297,0.00164,1.17988E-05,0,0,0,0.120377006,0,1.517242062,0,0,0,0.008017364,0.094550165,0.385369445,0.143585303,0.001014898,0.775244713,0,0,0,0,0,0.006476298,0
20,322,20322,0,0.106623768,0,0.00875004,0.164020207,0,0,21.05090101,0.000606328,0.00164,6.63684E-06,0,0,0,0.331036767,0,1.79094541,0,0.778117829,0.223914376,0,0.384666095,0.887152577,0.143585303,0,1.792308879,0,0,0,0,0,0.025064757,0
20,323,20323,0,0.216958961,0,0.01292993,0,0,0.001372461,45.8813072,0.000606328,0.0041,2.11088E-05,0,0,0,0.601885031,0,3.997733855,0.187928178,0,0,0.0047144,0.934343364,1.312664672,0.287170607,0.000506183,2.645789297,0,0,0,0,0,0.051847463,0
20,324,20324,3.453866097,0.903680901,0.98145712,0.18592808,0.513690875,0,0.185387852,609.2236987,0.011261106,0.07462,0.000863633,0,2.373428978,0.259295985,17.09353487,48.31315884,156.6777676,3.069493579,1.556235658,0.701271956,0.160059609,1.079858328,18.87106001,2.635477325,22.93493483,38.05811432,0,0,0,0,0,0.152897489,0
20,325,20325,1.151288699,0.434422096,0,0.06448533,0.373308152,0.004194796,0.010135099,224.0518975,0.003009228,0.00164,8.98739E-05,0,0.18257146,0,3.761781442,0,24.82391758,0.501141809,0.778117829,0.509626608,0.005252303,3.552008195,6.551280567,1.579438338,0.001062985,13.18627246,0,0,0,0,0,0.100308465,0
20,326,20326,0,0.588082417,0,0.01990326,0,0.000220308,0.001055739,108.7464633,0.000286593,0.0041,6.00081E-05,0,0,0,0.210659761,0,8.196925895,0,0,0,0.007466786,2.781326283,2.019175322,0,0.000506183,4.075368998,0,0,0,0,0,0.13601462,0
20,327,20327,3.799252706,3.112307836,1.962914239,0.08360807,0.622829136,0,0.03436432,233.8205442,0.004192222,0.02296,0.000361586,1.644656189,0.18257146,0.051859197,3.641404436,14.37102091,41.51148654,1.4407827,0.778117829,0.85026351,0.028127035,6.587547178,8.490170587,0.717926517,0.006327292,17.10517005,0,0,0,0,2.717843438,1.384889617,0
20,328,20328,0,0.109473939,0,0.0118105,0,0,0.000633444,29.07052532,0.012312776,0.00164,8.57259E-06,0,0,0,14.77627751,0,15.7263851,0,0,0,0,0.611057224,1.200265251,0.343522685,0.001138913,2.418194519,0,0,0,0,0,0.023742307,0
20,329,20329,0,0.203126105,0,0.00454961,0,0,0.001900331,32.63350547,0.000382124,0,4.97763E-06,0,0,0,0.601885031,0,3.363409587,0.16704727,0,0,0,0.729162269,0.461640481,0.287170607,0,0.931716123,0,0,0,0,0,0.026592372,0
20,330,20330,0,0.310912234,0,0.01090674,0.146242255,0,0.001689183,105.4752631,0.000238828,0.00574,4.81171E-05,0,0,0,0.421319522,0,8.405974161,0.334094539,0,0.199644566,0,1.561855576,1.107937155,0.574341214,0.000721311,2.233273761,0,0,0,0,0,0.070621312,0
20,331,20331,0,0.044665838,0,0.00861653,0.084222773,0,0.013724613,25.87541384,0.000668717,0,1.75139E-05,0,0,0,2.437634375,0,7.313398802,4.760847183,0,0.114977844,0,0.333662394,0.875109782,0.287170607,0.489406974,1.763859531,0,0,0,0,0,0.011407678,0
20,332,20332,0,0.063051509,0,0.00165347,0.119938527,4.79053E-05,0.000633444,8.068781905,0,0.00328,5.62288E-06,0,0,0,0.240754012,0,0.923917495,0,0,0.163735681,0,0.311397947,0.168599132,0,0.271625196,0.337835999,0,0,0,0,0,0.016714782,0
20,333,20333,0,0.202706351,0,0.0170482,0,0,0.006756733,30.21424266,0.000238828,0,5.47539E-05,0,0,0.025929599,0.571790779,0,7.694138503,0.334094539,0,0,0.009846738,1.848790003,1.730148238,0.143585303,0.001083232,3.48860121,0,0,0,0,0,0.0452451,0
20,334,20334,13.0095623,3.11483074,3.189735639,0.23562461,0.531616425,0,0.145533687,697.5737638,0.014436042,0.04264,0.000918028,8.981758668,1.460571679,0.18150719,19.68164051,23.8662954,138.3030007,4.280586283,7.78117829,0.725743259,0.14457463,20.88689771,23.90896266,3.808930298,24.79053227,48.2038628,0,0,0,0,0,1.407640704,0
20,335,20335,0,0.109124878,0,0.00569985,0.006089982,0,0,25.58298573,0.000143297,0.00164,6.63684E-06,0,0,0,0.090282755,0,1.96152839,0,0,0.008313821,0,0.435476963,0.578054168,0.143585303,0,1.166423238,0,0,0,0,0,0.026411926,0
20,336,20336,3.453866097,0.100336226,0,0.00652145,0,0,0.001689183,35.77446821,0.000238828,0.00492,2.43351E-05,0,0,0,0.300942515,0,3.731838549,0.250570904,0,0,0.018176081,0.405586977,0.662353734,0.43075591,0.000288525,1.333563154,0,0,0,0,0,0.024088368,0
20,337,20337,1.726933048,0.18424511,0.98145712,0.02104323,0.042220568,0.000385068,0.017366914,97.44561849,0.002979566,0.00082,3.83462E-05,1.123942716,0,0.077788796,2.166786111,15.90366479,15.74804105,0.250570904,1.556235658,0.057637972,0.279179201,1.072002334,2.135589008,1.384516135,0.0030371,4.299407608,0,0,0,0,0,0.048567292,0
20,338,20338,10.36159829,0.070204414,1.962914239,0.08978034,0.123125767,0.003529597,0.046121033,29.27023281,0.007825882,0.00328,0.000210572,0,0,0.103718394,7.523562885,15.43072555,34.93518255,1.837519965,3.890589145,0.168086785,0.035231542,0.927492325,9.112381671,1.979313102,0,18.37827834,0,0,0,0,0.218593306,0.012552153,0
20,339,20339,3.453866097,0.218436648,0,0.01893788,0.780753653,0.000386664,0.01483314,49.30215307,0.015666499,0.0041,8.72007E-05,0.485734812,0,0.025929599,5.687813541,0,14.14021775,0.417618174,0,1.065856272,0.009853312,0.839984505,1.918818695,0.574341214,0.011389126,3.876223567,0,0,0,0,0,0.053307844,0
20,340,20340,0,0.082649448,0,0.00443664,0,0.000127177,0.001055739,36.09987043,0.001241904,0.00246,3.65026E-05,0,0,0,1.113487307,0,5.62077435,0.083523635,0,0,0.020403469,0.296558344,0.449597686,0,0.000379638,0.910379113,0,0,0,0,0,0.01860329,0
20,341,20341,0,0.018215499,0,0.00226967,0,0.000213578,0.000211148,4.272341866,9.55311E-05,0,5.43852E-06,0,0,0,0.240754012,0,0.651503705,0,0,0,0,0.072390309,0.228813108,0,0,0.462301893,0,0,0,0,0,0.005200813,0
20,342,20342,0,0.056769339,0,0.03303859,0.112293729,0.000105791,0.003589514,26.05926895,4.77655E-05,0.00246,8.50806E-05,0,0,0,0.180565509,8.908059974,7.840707637,0.083523635,0,0.153299283,0.001674476,0.397685793,3.351911319,0,0,6.763832316,0,0,0,0,0,0.012869541,0
20,343,20343,0,0.10173071,0,0.0160212,0.253248447,0.000613074,0.002586562,12.1002894,0.000525421,0.00164,3.10641E-05,0,0,0,0.963016049,0,4.954711768,0.16704727,0,0.345725499,0.001182052,0.526644676,1.625777347,0,0,3.278787274,0,0,0,0,0,0.021878517,0
20,344,20344,0,0.400512924,0,0.01371045,0,0.000910886,0.005912141,63.37667109,0.000477655,0,3.8254E-05,0,0,0,0.872733295,0,7.224931887,0.501141809,0,0,0.001185793,1.711977823,1.392949973,0.574341214,0.002024734,2.805816875,0,0,0,0,0,0.091265378,0
20,345,20345,0,0.170459369,0,0.01438827,0.016381092,0,0.004434106,73.38988589,0.001021594,0,6.85807E-05,0,0,0,0.993110301,0,8.660591907,0.417618174,0,0.022362867,0.067981948,1.186866553,1.457178214,0,0.002151279,2.944507443,0,0,0,0,0,0.076553799,0
20,346,20346,0,0.09075441,0,0.01428557,0,0.000141435,0.002111479,34.37457785,0.00848764,0,3.40138E-05,0,0,0,6.410075578,0,13.65180618,0.083523635,0,0,0.000963833,0.355458192,1.449149684,0,0.000316365,2.926726601,0,0,0,0,0,0.021757396,0
20,347,20347,0,0.200235454,0,0.01052675,0.319053469,0.001525557,0.003008858,77.67284693,0.006705277,0.00328,2.26759E-05,0,0,0,5.326682523,0,12.41556313,0.605546352,0.778117829,0.435560102,0.223765197,1.444973183,1.067794504,10.01467988,0,2.155038056,0,0,0,0,0,0.043560768,0
20,348,20348,0,0.475507404,0,0.02529501,0.248362306,0.000441413,0.007390176,141.1173759,0.000668717,0.00246,0.000131619,0,0,0.025929599,1.805655092,11.1597369,18.08422858,0.584665444,0,0.339055118,0.096880591,2.128045672,2.569129634,0.343522685,0.002530917,5.174225037,0,0,0,0,0,0.071931403,0
20,349,20349,0,0.123803266,0,0.01832168,0.149015288,0.000338417,0.013302317,32.5277141,0.000143297,0,3.08797E-05,0,0,0,1.986220602,0,8.094752403,0.083523635,0,0.20343021,0.006621159,0.937836065,1.85860472,0.143585303,0.000903537,3.748201504,0,0,0,0,0,0.027378427,0
20,350,20350,4.605154796,0.014776662,0,0.19850883,0,0.000216715,0.066441381,6.919102728,0.00342408,0.00738,0.000447249,0,2.008286058,0.51859197,4.062723958,0,53.8322781,0.584665444,4.668706974,0,0.005632597,0.07731916,20.1475963,0.143585303,0,40.63278025,0,0,0,0,0,0.003285115,0
20,351,20351,0,0.129496509,0,0.01392612,0,0.00125512,0.002111479,51.62563068,9.55311E-05,0.00164,5.50305E-05,0,0,0,0.722262037,0,5.953071079,0,0.778117829,0,0.007059854,0.963127307,1.417035564,0,0.000506183,2.852047065,0,0,0,0,0,0.028772067,0
20,352,20352,0,0.034954665,0,0.0156104,0,0,0.000844592,40.5370322,0.007219968,0,3.44747E-05,0,0,0,5.597530786,0,7.828770445,0,0,0,0,0.130208827,1.585634696,10.63973536,0.000759275,3.196995401,0,0,0,0,0,0.007811108,0
20,353,20353,0,0.188544432,0,0.02193672,0,0.002513262,0.000844592,39.14863755,0.000573186,0,2.90362E-05,0,0,0,0.78245054,0,4.556843115,0.083523635,0,0,0,1.463034955,2.227917105,0,0,4.487884533,0,0,0,0,0,0.041653968,0
20,354,20354,0,0.060494051,0,0.00408746,0.039091373,0,0.000211148,13.34509557,9.55311E-05,0,5.62288E-06,0,0,0,0.601885031,0,1.154528376,0.083523635,0,0.05336611,0,0.278660919,0.4134693,0.287170607,0,0.835699576,0,0,0,0,0,0.014546952,0
20,355,20355,0,0.054947965,0,0.00529932,0,0,0.000844592,20.44892203,0,0,8.84912E-06,0,0,0,1.083393055,0,1.677778729,0.16704727,0,0,0,0.265657863,0.537911517,0,0,1.084631365,0,0,0,0,0,0.012964956,0
20,356,20356,3.453866097,0.101415778,0,0.02192645,0.694343831,0.000273916,0.011032478,39.34907651,0.005750381,0.00164,4.21905E-05,0,0,0,7.132337615,0,14.04983081,0.584665444,0,0.94789275,0.000410654,0.700115364,2.219888574,0.143585303,0.000506183,4.487884533,0,0,0,0,0,0.022150423,0
20,357,20357,0,0.094220741,0,0.00865761,0,0,0.002956071,20.88435471,0.000907545,0,1.00474E-05,0,0,0,0.842639043,0,3.827531173,0.083523635,0,0,0.000955695,0.507542961,0.879124047,0.287170607,0.001265458,1.774528037,0,0,0,0,0,0.032999458,0
20,358,20358,0,0.30996571,0,0.01164618,0.059905653,0.001372488,0.002956071,41.65584799,0.015284375,0,3.76088E-05,0,0,0,0.78245054,0,6.556229038,0,0,0.081781002,0.003988159,1.94235349,1.180193926,0,0.002530917,2.382632835,0,0,0,0,0,0.069867886,0
20,359,20359,0,0.014728264,0,0.00954083,0,0,0.000422296,22.63033066,0,0,1.39189E-05,0,0,0,0.361131018,0,1.779193989,0,0,0,0.002623865,0.114164583,0.971452143,0,0,1.948780289,0,0,0,0,0,0.003893194,0
20,360,20360,0,0.43881032,0,0.02888951,0.190831219,0.0022698,0.009712803,77.57707316,0.000382124,0,6.47092E-05,0,0,0,1.805655092,0,10.69450945,0.334094539,0,0.260515786,0.011717686,2.45420369,2.930413489,0.43075591,0.001138913,5.917464234,0,0,0,0,0,0.0959382,0
20,361,20361,0,0.066066859,0,0.00963326,0,0,0.000844592,24.9019797,0,0.00164,5.25417E-06,0,0,0,0,0,1.96382609,0.083523635,0,0,0.020887663,0.316116379,0.979480673,0,0.000506183,1.970117299,0,0,0,0,0,0.014485155,0
20,362,20362,0,0.099996797,0,0.01510717,0.149636754,0.000858817,0.004222958,24.50178501,0.00042989,0.00328,2.62708E-05,0,0,0,0.842639043,0,4.580877331,0.334094539,0,0.204278612,0.000220395,0.653310919,1.53344925,0.287170607,0,3.090310348,0,0,0,0,0,0.022113839,0
20,363,20363,0,0.10941905,0,0.00820573,0,0,0.012193791,46.67792602,0.007642593,0.00328,2.38742E-05,0,0,0,3.220084915,0,9.613615748,0.417618174,0,0,0.022561872,0.942209136,0.830952866,0.143585303,0,1.682067658,0,0,0,0,0,0.027425392,0
20,364,20364,0,1.147030582,0,0.07032896,0.676952118,0,0.069045362,212.8183204,0.00485746,0.0164,0.000219306,18.61594731,0.912857299,0.025929599,8.336107676,12.21778126,51.81966933,2.839803583,3.112471316,0.924150221,0.108954471,3.258149413,7.133348999,6.957686928,0.034708996,14.39536972,0,0,0,0,0,0.32396668,0
20,365,20365,0,0.11260199,0,0.00227994,0.018898331,0,0.003220005,33.48513063,9.55311E-05,0.00246,1.04162E-05,0,0,0,0.361131018,0,3.547274288,0.083523635,0,0.025799308,0,0.67932678,0.232827373,0.143585303,0.001455277,0.465858062,0,0,0,0,0,0.025905193,0
20,366,20366,0,0.091194419,0,0.03174457,0,0,0.006123289,82.49105439,0.000859779,0.00164,4.83936E-05,0,0.18257146,0,1.143581559,0,9.029694276,0.16704727,0,0,0.010243483,0.151847084,3.219440573,1.205034506,0,6.497119685,0,0,0,0,0,0.014107454,0
20,367,20367,0,0.235148573,0,0.04745767,0,0,0.006334437,88.26121374,0.00122728,0,4.66422E-05,0,0,0,1.655183835,0,9.903718781,0.334094539,0.778117829,0,0.012319272,1.693641006,4.817118064,1.184578754,0.001265458,9.708339759,0,0,0,0,0,0.075515614,0
20,368,20368,0,0.114100146,0,0.01948219,0.127446215,0.013503316,0.003378366,31.86349192,0.003442598,0.00328,2.10167E-05,0,0,0,1.865843595,0,6.222762108,0,0,0.173984902,0.028021781,0.641523014,1.979032671,0,0,3.982908619,0,0,0,0,0,0.025818677,0
