CVEMUN , SCC ,VOC,CO,NO,NO2,NH3,PM10,PM25,CN,CO2,SO2,CH4,Categoria
5035,220102033V,77.07928814,,,,,,,,,,,CamionetaPart
5035,220102033V,1.83521374,,,,,,,,,,,Combi
5035,220102033V,93.42246849,,,,,,,,,,,Pickup
5035,220104033V,52.62694102,,,,,,,,,,,Veh<3.8Ton
5035,220107033V,95.3502119,,,,,,,,,,,Veh>3.8Ton
5035,220108033V,20.46580368,,,,,,,,,,,Moto
5036,2201001330,0.0369463,0.727276334,0.362510172,0.007398167,0.00079023,0.004510177,0.002637647,,,0.000321815,, Taxi 
5036,2201001330,,,,,,,,0.034346067,1751.252266,,0.185269091,AutPart
5036,2201001330,,,,,,,,0,13.12817797,,0.001085632,Taxi
5036,2201020330,12.0975919,117.6254865,29.87952454,0.609786215,0.157172615,1.289667432,0.937143308,,,0.050406348,, Autom—viles Particulares 
5036,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
5036,2201040330,4.166835139,36.59982691,8.133484756,0.165989485,0.056068872,0.281341513,0.17398465,,,0.023426386,, Camionetas particulares 
5036,2201040330,21.24579647,190.7483018,35.14319351,0.717208031,0.230942506,1.443095062,1.047917679,,,0.108291938,, Pickup y Veh<3.8Ton 
5036,2201040330,,,,,,,,0.010601507,824.0153388,,0.10631101,CamionetaPart
5036,2201040330,,,,,,,,0.039400897,2138.620486,,0.321271057,Pickup
5036,2201070330,,,,,,,,0.018214246,837.8230381,,0.097026547,Veh<3.8Ton
5036,2201070330,,,,,,,,0.032002974,1118.246745,,0.156758116,Veh>3.8Ton
5036,2201080330,1.227057425,13.52620212,0.395209167,0.008065493,0.010519018,0.026568771,0.014114218,,,0.00397648,, Motocicletas 
5036,2201080330,,,,,,,,0.000846193,90.26009675,,0.01033468,Moto
5036,2230060330,,,,,,,,0.003111111,13.85642512,,0.003550725,Pickup
5036,2230071330,97.25547595,200.1521938,31.58238753,9.678473584,0.169595212,9.316944524,7.758523937,,,0.864917211,, Veh>3.8Ton 
5036,2230073330,,,,,,,,0.333681281,1740.030931,,0.467495931,Veh>3.8Ton
5036,2230074330,3.18253397,4.487624067,1.806977147,0.55375106,0.005341151,0.505599191,0.415660044,,,0.060341794,, Tractocamiones 
5036,2230074330,,,,,,,,0.228686549,1177.576546,,0.311707851,Tractocamion
5036,2230074330,,,,,,,,0.003211224,15.84584879,,0.004904131,Veh<3.8Ton
5036,2230075330,11.76778091,18.66655689,6.108498818,1.871959313,0.015621307,1.380394861,1.143235166,,,0.170009786,, Autobœs 
5036,2230075330,,,,,,,,0.283922914,687.1772386,,0.071668427,Autobus
5036,220100133V,3.92256489,,,,,,,,,,,AutPart
5036,220100133V,0.011927625,,,,,,,,,,,Taxi
5036,220102033V,1.176384895,,,,,,,,,,,CamionetaPart
5036,220102033V,3.410333474,,,,,,,,,,,Pickup
5036,220104033V,1.173455786,,,,,,,,,,,Veh<3.8Ton
5036,220107033V,1.480322924,,,,,,,,,,,Veh>3.8Ton
5036,220108033V,0.199615128,,,,,,,,,,,Moto
5037,2201001330,0.073892601,1.45455267,0.725020346,0.014796334,0.00158046,0.00902037,0.005275295,,,0.00064363,, Taxi 
5037,2201001330,,,,,,,,0.01635527,833.9296505,,0.088223377,AutPart
5037,2201001330,,,,,,,,0,26.25635593,,0.002171263,Taxi
5037,2201020330,5.76075805,56.01213644,14.22834502,0.290374388,0.074844102,0.61412735,0.44625872,,,0.024003023,, Autom—viles Particulares 
5037,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
5037,2201040330,1.477892266,12.9812194,2.88478277,0.058873118,0.019886497,0.09978615,0.061708843,,,0.008308866,, Camionetas particulares 
5037,2201040330,8.61430366,75.77724106,14.28270206,0.291483716,0.092707604,0.575977082,0.418835203,,,0.043511148,, Pickup y Veh<3.8Ton 
5037,2201040330,,,,,,,,0.00376014,292.261598,,0.037706368,CamionetaPart
5037,2201040330,,,,,,,,0.018080065,981.3583183,,0.147423083,Pickup
5037,2201070330,,,,,,,,0.004553561,209.4557595,,0.024256637,Veh<3.8Ton
5037,2201070330,,,,,,,,0.003765056,131.5584406,,0.018442131,Veh>3.8Ton
5037,2201080330,0.32290985,3.559526874,0.104002413,0.002122498,0.002768163,0.006991781,0.003714268,,,0.001046442,, Motocicletas 
5037,2201080330,,,,,,,,0.000222682,23.75265704,,0.002719653,Moto
5037,2230071330,21.9818156,29.82413463,12.6775292,3.885049265,0.050454401,4.465526532,3.724449738,,,0.324762424,, Veh>3.8Ton 
5037,2230073330,,,,,,,,0.166840641,870.0154655,,0.233747965,Veh>3.8Ton
5037,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
5037,2230074330,,,,,,,,0.003211224,15.84584879,,0.004904131,Veh<3.8Ton
5037,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
5037,220100133V,1.867888043,,,,,,,,,,,AutPart
5037,220100133V,0.023855249,,,,,,,,,,,Taxi
5037,220102033V,0.417239963,,,,,,,,,,,CamionetaPart
5037,220102033V,1.564914927,,,,,,,,,,,Pickup
5037,220104033V,0.293363947,,,,,,,,,,,Veh<3.8Ton
5037,220107033V,0.174155638,,,,,,,,,,,Veh>3.8Ton
5037,220108033V,0.052530297,,,,,,,,,,,Moto
5038,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
5038,2201001330,,,,,,,,0.036996749,1886.406382,,0.199567363,AutPart
5038,2201020330,13.03123199,126.7033155,32.18549771,0.656846892,0.169302521,1.389198416,1.009467999,,,0.054296493,, Autom—viles Particulares 
5038,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
5038,2201040330,3.776835791,33.17422735,7.372222635,0.150453523,0.050821046,0.255009054,0.157700374,,,0.021233769,, Camionetas particulares 
5038,2201040330,16.96728791,153.0063076,27.92732359,0.569945379,0.184482391,1.068812742,0.773464895,,,0.085829232,, Pickup y Veh<3.8Ton 
5038,2201040330,,,,,,,,0.009609248,746.8907504,,0.096360718,CamionetaPart
5038,2201040330,,,,,,,,0.030616715,1661.828473,,0.249645692,Pickup
5038,2201070330,,,,,,,,0.015838474,728.5417723,,0.08437091,Veh<3.8Ton
5038,2201070330,,,,,,,,0.009412639,328.8961016,,0.046105328,Veh>3.8Ton
5038,2201080330,0.645819697,7.119053746,0.208004825,0.004244996,0.005536325,0.013983565,0.007428537,,,0.002092884,, Motocicletas 
5038,2201080330,,,,,,,,0.000445365,47.50531408,,0.005439305,Moto
5038,2230071330,27.38839849,58.14404408,8.254865872,2.529716958,0.046361481,2.351499101,1.957493935,,,0.228655785,, Veh>3.8Ton 
5038,2230073330,,,,,,,,0.08342032,435.0077327,,0.116873983,Veh>3.8Ton
5038,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
5038,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
5038,220100133V,4.225291573,,,,,,,,,,,AutPart
5038,220102033V,1.066279905,,,,,,,,,,,CamionetaPart
5038,220102033V,2.650021033,,,,,,,,,,,Pickup
5038,220104033V,1.020396336,,,,,,,,,,,Veh<3.8Ton
5038,220107033V,0.435389095,,,,,,,,,,,Veh>3.8Ton
5038,220108033V,0.105060594,,,,,,,,,,,Moto
6001,2201001330,1.904627774,47.16817948,18.36555279,0.3748072,0.043330844,0.205574086,0.099921566,,,0.01932489,, Taxi 
6001,2201001330,,,,,,,,0.082377222,4898.741116,,0.502250279,AutPart
6001,2201001330,,,,,,,,0.001398169,867.2859565,,0.041885584,Taxi
6001,2201020330,28.92060082,342.1432099,67.51186401,1.377793143,0.346655344,2.842772724,2.054039616,,,0.114732251,, Autom—viles Particulares 
6001,2201020330,0.491415646,7.407827399,1.334943779,0.027243751,0.01519565,0.049635144,0.022892844,,,0.006976943,, Camioneta de Transporte Pœblico 
6001,2201020330,,,,,,,,0.000609756,292.9046341,,0.014268293,Combi
6001,2201040330,9.668069516,96.65594779,16.74036385,0.341640079,0.117636422,0.529695949,0.320576999,,,0.05076403,, Camionetas particulares 
6001,2201040330,57.49107766,588.4394198,86.23488857,1.759895685,0.510394145,4.454249734,3.289134928,,,0.219885488,, Pickup y Veh<3.8Ton 
6001,2201040330,,,,,,,,0.021931499,2153.390605,,0.259914956,CamionetaPart
6001,2201040330,,,,,,,,0.128193251,6711.985422,,1.082231387,Pickup
6001,2201070330,,,,,,,,0.036102354,1545.418089,,0.174846291,Veh<3.8Ton
6001,2201070330,,,,,,,,0.20157868,8110.881281,,1.340186125,Veh>3.8Ton
6001,2201080330,66.14118902,749.8398136,21.72082244,0.443282091,0.583071202,1.465012148,0.776312302,,,0.220252351,, Motocicletas 
6001,2201080330,,,,,,,,0.077433281,8550.719715,,0.96147944,Moto
6001,2230060330,,,,,,,,0.018400966,92.64428019,,0.026785024,Pickup
6001,2230071330,147.5888483,678.3484223,60.78883301,18.6288359,0.441585999,10.75637743,8.542382623,,,1.191757283,, Veh>3.8Ton 
6001,2230073330,,,,,,,,0.155479592,756.2579388,,0.270489796,Veh>3.8Ton
6001,2230074330,11.56643161,16.74727387,6.539882478,2.004157531,0.019411954,1.844353513,1.51693321,,,0.222288323,, Tractocamiones 
6001,2230074330,,,,,,,,0.628672892,3082.569222,,0.706358234,Tractocamion
6001,2230074330,,,,,,,,0.050578431,66.86708824,,0.008166667,Veh<3.8Ton
6001,2230075330,174.6966067,280.1574353,87.44972489,26.79910921,0.212505966,19.87816746,16.60893639,,,2.281103115,, Autobœs 
6001,2230075330,,,,,,,,6.578608393,12662.48997,,0.918335204,Autobus
6001,220100133V,12.24312237,,,,,,,,,,,AutPart
6001,220100133V,0.792791762,,,,,,,,,,,Taxi
6001,220102033V,3.495315287,,,,,,,,,,,CamionetaPart
6001,220102033V,0.232439024,,,,,,,,,,,Combi
6001,220102033V,13.68518598,,,,,,,,,,,Pickup
6001,220104033V,2.489676177,,,,,,,,,,,Veh<3.8Ton
6001,220107033V,16.27709814,,,,,,,,,,,Veh>3.8Ton
6001,220108033V,20.04242435,,,,,,,,,,,Moto
6002,2201001330,24.17412174,598.6730474,233.101247,4.757168306,0.549968401,2.609209553,1.268235308,,,0.245277454,, Taxi 
6002,2201001330,,,,,,,,1.297220861,77142.06655,,7.909098177,AutPart
6002,2201001330,,,,,,,,0.017745995,11007.86022,,0.531624714,Taxi
6002,2201020330,455.4679468,5389.820528,1063.573186,21.70557522,5.460371728,44.8363381,32.40304112,,,1.809412176,, Autom—viles Particulares 
6002,2201020330,2.639889634,39.37210486,7.309867856,0.149180977,0.081051767,0.336783641,0.158113239,,,0.037854928,, Camioneta de Transporte Pœblico 
6002,2201020330,,,,,,,,0.003211382,1542.631073,,0.075146341,Combi
6002,2201040330,160.6381097,1606.116251,279.577092,5.705654938,1.962995108,10.55546682,6.430153027,,,0.853816672,, Camionetas particulares 
6002,2201040330,301.1747986,3062.611503,452.8802709,9.242454508,2.677021785,23.55734492,17.41208812,,,1.152423075,, Pickup y Veh<3.8Ton 
6002,2201040330,,,,,,,,0.36395447,35735.63991,,4.313303519,CamionetaPart
6002,2201040330,,,,,,,,0.694281064,36359.81447,,5.862097832,Pickup
6002,2201070330,,,,,,,,0.154022468,6593.174215,,0.745941869,Veh<3.8Ton
6002,2201070330,,,,,,,,0.934739848,37610.94142,,6.214572758,Veh>3.8Ton
6002,2201080330,487.1567109,5522.874667,159.9826761,3.264952574,4.294556131,10.79040927,5.717855289,,,1.622247991,, Motocicletas 
6002,2201080330,,,,,,,,0.570327551,62979.52235,,7.081686444,Moto
6002,2230001330,,,,,,,,0,81.32214286,,0.034285714,AutPart
6002,2230001330,,,,,,,,0.007,32.072,,0,Combi
6002,2230060330,,,,,,,,0.048072072,337.7311712,,0.082054054,CamionetaPart
6002,2230060330,,,,,,,,0.17268599,869.4309372,,0.25136715,Pickup
6002,2230071330,695.3150471,3159.72678,319.3609376,97.8686743,2.140452708,76.10962449,60.78603542,,,6.122208364,, Veh>3.8Ton 
6002,2230073330,,,,,,,,1.373403061,6680.278459,,2.389326531,Veh>3.8Ton
6002,2230074330,241.2427166,349.3002836,136.4032631,41.80099992,0.404877902,38.4679447,31.63889267,,,4.636299312,, Tractocamiones 
6002,2230074330,,,,,,,,13.11232032,64293.58663,,14.7326146,Tractocamion
6002,2230074330,,,,,,,,0.151735294,200.6012647,,0.0245,Veh<3.8Ton
6002,2230075330,1684.388178,2701.219451,843.1719747,258.3914113,2.04893812,191.661137,160.1398942,,,21.99391959,, Autobœs 
6002,2230075330,,,,,,,,63.4295675,122089.0824,,8.854396151,Autobus
6002,220100133V,192.7964223,,,,,,,,,,,AutPart
6002,220100133V,10.06235698,,,,,,,,,,,Taxi
6002,220102033V,58.00495654,,,,,,,,,,,CamionetaPart
6002,220102033V,1.224178862,,,,,,,,,,,Combi
6002,220102033V,74.11751715,,,,,,,,,,,Pickup
6002,220104033V,10.62163623,,,,,,,,,,,Veh<3.8Ton
6002,220107033V,75.47847927,,,,,,,,,,,Veh>3.8Ton
6002,220108033V,147.6205927,,,,,,,,,,,Moto
6003,2201001330,1.289286493,31.92922919,12.43206651,0.253715643,0.029331648,0.139157851,0.067639213,,,0.013081464,, Taxi 
6003,2201001330,,,,,,,,0.068027326,4045.393228,,0.414759594,AutPart
6003,2201001330,,,,,,,,0.000946453,587.0858783,,0.028353318,Taxi
6003,2201020330,23.88270781,282.5427578,55.75147391,1.137785182,0.28626889,2.347569152,1.696231288,,,0.094746193,, Autom—viles Particulares 
6003,2201020330,0.294849388,4.44469644,0.800966268,0.01634625,0.009117389,0.02978109,0.013735708,,,0.004186166,, Camioneta de Transporte Pœblico 
6003,2201020330,,,,,,,,0.000365854,175.7427805,,0.008560976,Combi
6003,2201040330,10.67898933,106.7625583,18.49078212,0.3773629,0.129936808,0.585082404,0.354097407,,,0.056072056,, Camionetas particulares 
6003,2201040330,36.50081608,369.8963833,54.86030497,1.119598061,0.323804247,2.803377214,2.071685704,,,0.138840788,, Pickup y Veh<3.8Ton 
6003,2201040330,,,,,,,,0.024224716,2378.555022,,0.287092375,CamionetaPart
6003,2201040330,,,,,,,,0.085575362,4480.583646,,0.722443204,Pickup
6003,2201070330,,,,,,,,0.016449001,704.1254016,,0.079663695,Veh<3.8Ton
6003,2201070330,,,,,,,,0.134927665,5429.057632,,0.897060068,Veh>3.8Ton
6003,2201080330,19.57014047,221.8658402,6.426850689,0.131160218,0.172521624,0.433474116,0.229698634,,,0.065169216,, Motocicletas 
6003,2201080330,,,,,,,,0.022911293,2530.023853,,0.284486686,Moto
6003,2230060330,,,,,,,,0.018400966,92.64428019,,0.026785024,Pickup
6003,2230071330,97.47979771,452.3595614,36.19971388,11.09346069,0.28446366,4.05745923,3.181324119,,,0.726320923,, Veh>3.8Ton 
6003,2230073330,,,,,,,,0.025913265,126.0429898,,0.045081633,Veh>3.8Ton
6003,2230074330,2.974225275,4.306441852,1.681684065,0.515354794,0.004991646,0.474262332,0.39006854,,,0.057159854,, Tractocamiones 
6003,2230074330,,,,,,,,0.161658744,792.660657,,0.181634975,Tractocamion
6003,2230074330,,,,,,,,0.021676471,28.65732353,,0.0035,Veh<3.8Ton
6003,2230075330,127.7631899,204.8912586,63.95576895,19.59934853,0.155414811,14.53776427,12.14683407,,,1.668269443,, Autobœs 
6003,2230075330,,,,,,,,4.811221064,9260.626992,,0.671618284,Autobus
6003,220100133V,10.11040248,,,,,,,,,,,AutPart
6003,220100133V,0.536659039,,,,,,,,,,,Taxi
6003,220102033V,3.860795022,,,,,,,,,,,CamionetaPart
6003,220102033V,0.139463415,,,,,,,,,,,Combi
6003,220102033V,9.135541366,,,,,,,,,,,Pickup
6003,220104033V,1.134349501,,,,,,,,,,,Veh<3.8Ton
6003,220107033V,10.8951544,,,,,,,,,,,Veh>3.8Ton
6003,220108033V,5.930239017,,,,,,,,,,,Moto
6004,2201001330,1.347890425,33.38055778,12.99716044,0.265248172,0.030664904,0.145483191,0.070713732,,,0.013676076,, Taxi 
6004,2201001330,,,,,,,,0.068223229,4057.043029,,0.415954006,AutPart
6004,2201001330,,,,,,,,0.000989474,613.7716,,0.029642105,Taxi
6004,2201020330,23.95148451,283.3564158,55.91202531,1.141061741,0.287093279,2.354329612,1.701116046,,,0.09501904,, Autom—viles Particulares 
6004,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
6004,2201040330,7.719751325,77.17775296,13.36683044,0.272792458,0.093930223,0.422951136,0.255974031,,,0.040534017,, Camionetas particulares 
6004,2201040330,34.88871736,352.5986656,52.26291099,1.06659002,0.30880818,2.514104975,1.854395832,,,0.131345211,, Pickup y Veh<3.8Ton 
6004,2201040330,,,,,,,,0.017511843,1719.437365,,0.207536657,CamionetaPart
6004,2201040330,,,,,,,,0.083028476,4347.232942,,0.700941918,Pickup
6004,2201070330,,,,,,,,0.014099144,603.5360585,,0.068283167,Veh<3.8Ton
6004,2201070330,,,,,,,,0.095912437,3859.209642,,0.637669205,Veh>3.8Ton
6004,2201080330,39.76564256,450.8213785,13.05907066,0.266511646,0.350556156,0.88079985,0.466737262,,,0.132420907,, Motocicletas 
6004,2201080330,,,,,,,,0.046554714,5140.894334,,0.578064113,Moto
6004,2230060330,,,,,,,,0.01273913,64.13834783,,0.018543478,Pickup
6004,2230071330,69.85258107,322.2818039,27.65126953,8.473776134,0.206959493,4.227334392,3.345602398,,,0.54681296,, Veh>3.8Ton 
6004,2230073330,,,,,,,,0.051826531,252.0859796,,0.090163265,Veh>3.8Ton
6004,2230074330,4.957042121,7.177403087,2.802806778,0.858924656,0.008319409,0.79043722,0.650114233,,,0.095266424,, Tractocamiones 
6004,2230074330,,,,,,,,0.269431239,1321.101095,,0.302724958,Tractocamion
6004,2230074330,,,,,,,,0.01445098,19.10488235,,0.002333333,Veh<3.8Ton
6004,2230075330,97.77795149,156.8045347,48.94574156,14.99950143,0.118939906,11.12584,9.296046487,,,1.276736819,, Autobœs 
6004,2230075330,,,,,,,,3.682056937,7087.214535,,0.513993585,Autobus
6004,220100133V,10.13951811,,,,,,,,,,,AutPart
6004,220100133V,0.561052632,,,,,,,,,,,Taxi
6004,220102033V,2.790936161,,,,,,,,,,,CamionetaPart
6004,220102033V,8.863650254,,,,,,,,,,,Pickup
6004,220104033V,0.972299572,,,,,,,,,,,Veh<3.8Ton
6004,220107033V,7.744748308,,,,,,,,,,,Veh>3.8Ton
6004,220108033V,12.04997815,,,,,,,,,,,Moto
6005,2201001330,2.607874952,64.58412269,25.14667997,0.51319755,0.059329925,0.281478372,0.136815691,,,0.026460234,, Taxi 
6005,2201001330,,,,,,,,0.122733246,7298.600022,,0.748299167,AutPart
6005,2201001330,,,,,,,,0.001914416,1187.514617,,0.05735103,Taxi
6005,2201020330,43.08860027,509.7567682,100.5854526,2.052764338,0.516479366,4.235427134,3.060299214,,,0.170938776,, Autom—viles Particulares 
6005,2201020330,0.229327301,3.45698612,0.622973765,0.01271375,0.007091303,0.023163069,0.010683325,,,0.003255907,, Camioneta de Transporte Pœblico 
6005,2201020330,,,,,,,,0.000284553,136.6888293,,0.006658537,Combi
6005,2201040330,17.33267976,173.2824311,30.01171693,0.612484019,0.210895715,0.949626003,0.574722642,,,0.091008518,, Camionetas particulares 
6005,2201040330,62.08366424,629.0723794,93.4998035,1.908159255,0.550794183,4.925363198,3.644123842,,,0.236506562,, Pickup y Veh<3.8Ton 
6005,2201040330,,,,,,,,0.039318257,3860.546275,,0.465969208,CamionetaPart
6005,2201040330,,,,,,,,0.145342282,7609.880161,,1.227006711,Pickup
6005,2201070330,,,,,,,,0.027771041,1188.783146,,0.134497147,Veh<3.8Ton
6005,2201070330,,,,,,,,0.147932741,5952.340295,,0.983523689,Veh>3.8Ton
6005,2201080330,21.07836559,238.9645236,6.922153093,0.14126843,0.185817463,0.466880958,0.247400972,,,0.070191656,, Motocicletas 
6005,2201080330,,,,,,,,0.024677013,2725.006895,,0.306411412,Moto
6005,2230060330,,,,,,,,0.028309179,142.5296618,,0.041207729,Pickup
6005,2230071330,108.5702723,498.1558323,45.49947344,13.94338701,0.326266185,8.515546263,6.770893007,,,0.888720886,, Veh>3.8Ton 
6005,2230073330,,,,,,,,0.129566327,630.214949,,0.225408163,Veh>3.8Ton
6005,2230074330,15.53206531,22.48919634,8.782127903,2.691297257,0.026067481,2.476703289,2.037024596,,,0.298501462,, Tractocamiones 
6005,2230074330,,,,,,,,0.844217883,4139.450098,,0.9485382,Tractocamion
6005,2230074330,,,,,,,,0.065029412,85.97197059,,0.0105,Veh<3.8Ton
6005,2230075330,268.56344,430.6897886,134.4376368,41.19863058,0.326688276,30.55897386,25.53314102,,,3.506770462,, Autobœs 
6005,2230075330,,,,,,,,10.11338305,19466.21592,,1.411769046,Autobus
6005,220100133V,18.24094213,,,,,,,,,,,AutPart
6005,220100133V,1.085514874,,,,,,,,,,,Taxi
6005,220102033V,6.266316189,,,,,,,,,,,CamionetaPart
6005,220102033V,0.108471545,,,,,,,,,,,Combi
6005,220102033V,15.51591946,,,,,,,,,,,Pickup
6005,220104033V,1.915135521,,,,,,,,,,,Veh<3.8Ton
6005,220107033V,11.94528976,,,,,,,,,,,Veh>3.8Ton
6005,220108033V,6.387268716,,,,,,,,,,,Moto
6006,2201001330,0.410227521,10.1593002,3.955657522,0.080727705,0.009332797,0.044277503,0.021521565,,,0.004162284,, Taxi 
6006,2201001330,,,,,,,,0.018904642,1124.20575,,0.115260766,AutPart
6006,2201001330,,,,,,,,0.000301144,186.8000522,,0.00902151,Taxi
6006,2201020330,6.6369512,78.5180018,15.49321017,0.316187963,0.079553485,0.652384229,0.471378888,,,0.026329756,, Autom—viles Particulares 
6006,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
6006,2201040330,2.315925397,23.15332589,4.010049133,0.081837737,0.028179066,0.126885342,0.076792209,,,0.012160205,, Camionetas particulares 
6006,2201040330,14.92363817,151.2712181,22.25723456,0.454229277,0.131830642,1.012454716,0.744886892,,,0.055752473,, Pickup y Veh<3.8Ton 
6006,2201040330,,,,,,,,0.005253553,515.8312096,,0.062260997,CamionetaPart
6006,2201040330,,,,,,,,0.035062128,1835.794688,,0.296001035,Pickup
6006,2201070330,,,,,,,,0.006835949,292.6235435,,0.03310699,Veh<3.8Ton
6006,2201070330,,,,,,,,0.026010152,1046.565327,,0.172927242,Veh>3.8Ton
6006,2201080330,3.899313702,44.20635164,1.280537919,0.026133427,0.034374609,0.086368904,0.045767021,,,0.012984844,, Motocicletas 
6006,2201080330,,,,,,,,0.004565032,504.1024971,,0.056683438,Moto
6006,2230060330,,,,,,,,0.001415459,7.126483092,,0.002060386,Pickup
6006,2230071330,18.70759092,87.09343086,6.691313381,2.050563776,0.054126031,0.581320981,0.451147043,,,0.135451049,, Veh>3.8Ton 
6006,2230074330,0.660938951,0.956987078,0.37370757,0.114523288,0.001109254,0.105391629,0.086681898,,,0.01270219,, Tractocamiones 
6006,2230074330,,,,,,,,0.035924165,176.1468127,,0.040363328,Tractocamion
6006,2230074330,,,,,,,,0.00722549,9.552441176,,0.001166667,Veh<3.8Ton
6006,2230075330,13.0370602,20.90727129,6.526098872,1.999933523,0.015858654,1.483445333,1.239472864,,,0.170231576,, Autobœs 
6006,2230075330,,,,,,,,0.490940925,944.961938,,0.068532478,Autobus
6006,220100133V,2.809658285,,,,,,,,,,,AutPart
6006,220100133V,0.170755149,,,,,,,,,,,Taxi
6006,220102033V,0.837280848,,,,,,,,,,,CamionetaPart
6006,220102033V,3.74303431,,,,,,,,,,,Pickup
6006,220104033V,0.471417974,,,,,,,,,,,Veh<3.8Ton
6006,220107033V,2.100270728,,,,,,,,,,,Veh>3.8Ton
6006,220108033V,1.181588977,,,,,,,,,,,Moto
6007,2201001330,13.80122587,341.7878852,133.079621,2.715910632,0.313981961,1.489621466,0.724047064,,,0.140031128,, Taxi 
6007,2201001330,,,,,,,,0.905659688,53857.02777,,5.521767036,AutPart
6007,2201001330,,,,,,,,0.01013135,6284.48747,,0.303509382,Taxi
6007,2201020330,317.9890605,3763.026417,742.5605864,15.15429768,3.812255936,31.30630372,22.62528328,,,1.263387276,, Autom—viles Particulares 
6007,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
6007,2201040330,125.6557897,1256.338058,218.5694625,4.460601276,1.53478207,8.104902244,4.934300661,,,0.666983595,, Camionetas particulares 
6007,2201040330,279.1463759,2842.761382,419.1068132,8.55320027,2.480245493,21.44210889,15.83630673,,,1.066321193,, Pickup y Veh<3.8Ton 
6007,2201040330,,,,,,,,0.284734228,27957.23278,,3.374447214,CamionetaPart
6007,2201040330,,,,,,,,0.639268331,33479.43927,,5.397670059,Pickup
6007,2201070330,,,,,,,,0.150177247,6428.573471,,0.727319187,Veh<3.8Ton
6007,2201070330,,,,,,,,0.954247462,38395.86542,,6.34426819,Veh>3.8Ton
6007,2201080330,442.7560351,5019.506116,145.4014566,2.967376666,3.90313959,9.806944501,5.196715719,,,1.47439227,, Motocicletas 
6007,2201080330,,,,,,,,0.518346477,57239.41184,,6.436243906,Moto
6007,2230001330,,,,,,,,0,60.99160714,,0.025714286,AutPart
6007,2230060330,,,,,,,,0.033441441,234.9434234,,0.057081081,CamionetaPart
6007,2230060330,,,,,,,,0.140130435,705.5218261,,0.203978261,Pickup
6007,2230071330,709.3457404,3225.046853,324.3794227,99.40659716,2.181047231,76.54561522,61.1243957,,,6.22379665,, Veh>3.8Ton 
6007,2230073330,,,,,,,,1.373403061,6680.278459,,2.389326531,Veh>3.8Ton
6007,2230074330,93.52286134,135.4136716,52.87962118,16.20504518,0.156959515,14.91291554,12.26548853,,,1.79735987,, Tractocamiones 
6007,2230074330,,,,,,,,5.083269383,24924.77399,,5.711410866,Tractocamion
6007,2230074330,,,,,,,,0.130058824,171.9439412,,0.021,Veh<3.8Ton
6007,2230075330,1143.350179,1833.567692,572.3388713,175.39417,1.390803973,130.0981557,108.7017703,,,14.92930919,, Autobœs 
6007,2230075330,,,,,,,,43.05551911,82873.16196,,6.010298316,Autobus
6007,220100133V,134.601557,,,,,,,,,,,AutPart
6007,220100133V,5.744691076,,,,,,,,,,,Taxi
6007,220102033V,45.37929295,,,,,,,,,,,CamionetaPart
6007,220102033V,68.24466913,,,,,,,,,,,Pickup
6007,220104033V,10.35646362,,,,,,,,,,,Veh<3.8Ton
6007,220107033V,77.05368232,,,,,,,,,,,Veh>3.8Ton
6007,220108033V,134.1660842,,,,,,,,,,,Moto
6008,2201001330,0.468831452,11.6106288,4.520751455,0.092260234,0.010666054,0.050602844,0.024596083,,,0.004756896,, Taxi 
6008,2201001330,,,,,,,,0.023949145,1424.188113,,0.146016877,AutPart
6008,2201001330,,,,,,,,0.000344165,213.4857739,,0.010310297,Taxi
6008,2201020330,8.40795113,99.46969659,19.62740874,0.400559362,0.100781488,0.826466027,0.597161338,,,0.033355571,, Autom—viles Particulares 
6008,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
6008,2201040330,4.31938467,43.18279035,7.479059892,0.152633875,0.052556197,0.236651231,0.143223565,,,0.022679747,, Camionetas particulares 
6008,2201040330,20.14363008,203.3070431,30.08708574,0.614022158,0.177951166,1.375194802,1.012524634,,,0.075190599,, Pickup y Veh<3.8Ton 
6008,2201040330,,,,,,,,0.009798293,962.0661448,,0.116121701,CamionetaPart
6008,2201040330,,,,,,,,0.048305934,2529.218348,,0.407807721,Pickup
6008,2201070330,,,,,,,,0.007690442,329.2014864,,0.037245364,Veh<3.8Ton
6008,2201070330,,,,,,,,0.03251269,1308.206658,,0.216159052,Veh>3.8Ton
6008,2201080330,3.862527724,43.78931059,1.268457373,0.025886885,0.03405032,0.085554101,0.045335256,,,0.012862345,, Motocicletas 
