GRIDCODE,LONG,LATITUDE,Huso,Poblacion,X,Y,zona
225086,-100.6192892,20.61021684,6,10,2643321.774,956649.0616,14
225087,-100.5903901,20.60995215,6,0,2646321.774,956649.0616,14
225088,-100.5614911,20.60968197,6,839,2649321.774,956649.0616,14
225089,-100.5325923,20.60940631,6,3,2652321.774,956649.0616,14
225090,-100.5036935,20.60912517,6,1256,2655321.774,956649.0616,14
225091,-100.4747949,20.60883854,6,10558,2658321.774,956649.0616,14
225092,-100.4458964,20.60854643,6,62467,2661321.774,956649.0616,14
225093,-100.416998,20.60824884,6,46223,2664321.774,956649.0616,14
225094,-100.3880998,20.60794577,6,49360,2667321.774,956649.0616,14
225095,-100.3592017,20.60763722,6,24875,2670321.774,956649.0616,14
225096,-100.3303037,20.60732318,6,11413,2673321.774,956649.0616,14
225097,-100.3014059,20.60700366,6,733,2676321.774,956649.0616,14
225098,-100.2725082,20.60667866,6,421,2679321.774,956649.0616,14
225099,-100.2436106,20.60634818,6,2981,2682321.774,956649.0616,14
225100,-100.2147132,20.60601221,6,4091,2685321.774,956649.0616,14
225101,-100.185816,20.60567077,6,1138,2688321.774,956649.0616,14
225102,-100.1569188,20.60532384,6,2899,2691321.774,956649.0616,14
225103,-100.1280219,20.60497143,6,1491,2694321.774,956649.0616,14
225104,-100.099125,20.60461353,6,3143,2697321.774,956649.0616,14
225105,-100.0702284,20.60425016,6,806,2700321.774,956649.0616,14
225106,-100.0413319,20.6038813,6,183,2703321.774,956649.0616,14
225107,-100.0124355,20.60350696,6,6,2706321.774,956649.0616,14
225108,-99.98353931,20.60312714,6,4,2709321.774,956649.0616,14
225109,-99.95464328,20.60274184,6,12,2712321.774,956649.0616,14
225110,-99.92574742,20.60235106,6,1289,2715321.774,956649.0616,14
225111,-99.89685173,20.60195479,6,44,2718321.774,956649.0616,14
225112,-99.8679562,20.60155304,6,0,2721321.774,956649.0616,14
225113,-99.83906086,20.60114582,6,407,2724321.774,956649.0616,14
225114,-99.81016568,20.60073311,6,2,2727321.774,956649.0616,14
225115,-99.78127069,20.60031492,6,302,2730321.774,956649.0616,14
225116,-99.75237587,20.59989124,6,521,2733321.774,956649.0616,14
225117,-99.72348124,20.59946209,6,306,2736321.774,956649.0616,14
225118,-99.69458679,20.59902746,6,1193,2739321.774,956649.0616,14
225119,-99.66569253,20.59858734,6,38,2742321.774,956649.0616,14
225120,-99.63679846,20.59814174,6,533,2745321.774,956649.0616,14
225121,-99.60790458,20.59769066,6,0,2748321.774,956649.0616,14
225122,-99.57901089,20.59723411,6,885,2751321.774,956649.0616,14
225123,-99.5501174,20.59677207,6,0,2754321.774,956649.0616,14
225124,-99.52122411,20.59630455,6,953,2757321.774,956649.0616,14
225125,-99.49233103,20.59583154,6,0,2760321.774,956649.0616,14
225126,-99.46343814,20.59535306,6,201,2763321.774,956649.0616,14
225127,-99.43454546,20.5948691,6,298,2766321.774,956649.0616,14
225128,-99.40565299,20.59437966,6,0,2769321.774,956649.0616,14
225129,-99.37676073,20.59388473,6,21,2772321.774,956649.0616,14
225130,-99.34786868,20.59338433,6,91,2775321.774,956649.0616,14
225131,-99.31897685,20.59287845,6,0,2778321.774,956649.0616,14
225132,-99.29008524,20.59236708,6,0,2781321.774,956649.0616,14
225133,-99.26119384,20.59185024,6,111,2784321.774,956649.0616,14
225134,-99.23230267,20.59132791,6,167,2787321.774,956649.0616,14
225135,-99.20341172,20.59080011,6,1361,2790321.774,956649.0616,14
225136,-99.174521,20.59026682,6,904,2793321.774,956649.0616,14
225137,-99.14563051,20.58972805,6,1839,2796321.774,956649.0616,14
225138,-99.11674025,20.58918381,6,493,2799321.774,956649.0616,14
225139,-99.08785022,20.58863409,6,480,2802321.774,956649.0616,14
225140,-99.05896043,20.58807888,6,0,2805321.774,956649.0616,14
225141,-99.03007088,20.5875182,6,0,2808321.774,956649.0616,14
225142,-99.00118157,20.58695203,6,353,2811321.774,956649.0616,14
225143,-98.97229251,20.58638039,6,0,2814321.774,956649.0616,14
225144,-98.94340369,20.58580327,6,0,2817321.774,956649.0616,14
225145,-98.91451512,20.58522066,6,90,2820321.774,956649.0616,14
225146,-98.88562679,20.58463258,6,0,2823321.774,956649.0616,14
225147,-98.85673872,20.58403902,6,0,2826321.774,956649.0616,14
225148,-98.82785091,20.58343998,6,438,2829321.774,956649.0616,14
225149,-98.79896335,20.58283547,6,805,2832321.774,956649.0616,14
225150,-98.77007606,20.58222547,6,2148,2835321.774,956649.0616,14
225151,-98.74118902,20.58160999,6,247,2838321.774,956649.0616,14
225152,-98.71230225,20.58098904,6,29,2841321.774,956649.0616,14
225153,-98.68341575,20.5803626,6,52,2844321.774,956649.0616,14
225154,-98.65452951,20.57973069,6,0,2847321.774,956649.0616,14
225155,-98.62564355,20.5790933,6,141,2850321.774,956649.0616,14
225156,-98.59675786,20.57845043,6,909,2853321.774,956649.0616,14
225157,-98.56787245,20.57780208,6,0,2856321.774,956649.0616,14
225158,-98.53898731,20.57714826,6,1393,2859321.774,956649.0616,14
225159,-98.51010246,20.57648895,6,533,2862321.774,956649.0616,14
225160,-98.48121789,20.57582417,6,87,2865321.774,956649.0616,14
225161,-98.45233361,20.57515391,6,0,2868321.774,956649.0616,14
225162,-98.42344961,20.57447817,6,135,2871321.774,956649.0616,14
225163,-98.3945659,20.57379695,6,507,2874321.774,956649.0616,14
225164,-98.36568249,20.57311026,6,1187,2877321.774,956649.0616,14
225165,-98.33679937,20.57241809,6,651,2880321.774,956649.0616,14
225166,-98.30791655,20.57172044,6,9,2883321.774,956649.0616,14
225167,-98.27903402,20.57101731,6,1,2886321.774,956649.0616,14
225168,-98.2501518,20.57030871,6,207,2889321.774,956649.0616,14
225169,-98.22126989,20.56959463,6,227,2892321.774,956649.0616,14
225170,-98.19238828,20.56887507,6,571,2895321.774,956649.0616,14
225171,-98.16350697,20.56815004,6,261,2898321.774,956649.0616,14
225172,-98.13462598,20.56741952,6,28,2901321.774,956649.0616,14
225173,-98.10574531,20.56668353,6,276,2904321.774,956649.0616,14
225174,-98.07686495,20.56594207,6,0,2907321.774,956649.0616,14
225175,-98.04798491,20.56519513,6,374,2910321.774,956649.0616,14
225176,-98.01910518,20.56444271,6,1028,2913321.774,956649.0616,14
225177,-97.99022578,20.56368481,6,3353,2916321.774,956649.0616,14
225178,-97.96134671,20.56292144,6,0,2919321.774,956649.0616,14
225179,-97.93246797,20.56215259,6,791,2922321.774,956649.0616,14
225180,-97.90358955,20.56137827,6,597,2925321.774,956649.0616,14
225181,-97.87471147,20.56059847,6,619,2928321.774,956649.0616,14
225182,-97.84583372,20.55981319,6,368,2931321.774,956649.0616,14
225183,-97.8169563,20.55902244,6,1326,2934321.774,956649.0616,14
225184,-97.78807923,20.55822621,6,0,2937321.774,956649.0616,14
225185,-97.7592025,20.55742451,6,1,2940321.774,956649.0616,14
225186,-97.73032611,20.55661733,6,249,2943321.774,956649.0616,14
225187,-97.70145007,20.55580467,6,761,2946321.774,956649.0616,14
225188,-97.67257438,20.55498654,6,416,2949321.774,956649.0616,14
225189,-97.64369904,20.55416294,6,2,2952321.774,956649.0616,14
225190,-97.61482405,20.55333386,6,30,2955321.774,956649.0616,14
225191,-97.58594942,20.5524993,6,1023,2958321.774,956649.0616,14
225192,-97.55707514,20.55165927,6,166,2961321.774,956649.0616,14
225193,-97.52820123,20.55081377,6,2063,2964321.774,956649.0616,14
225194,-97.49932768,20.54996279,6,2269,2967321.774,956649.0616,14
225195,-97.47045449,20.54910634,6,33176,2970321.774,956649.0616,14
225196,-97.44158167,20.54824441,6,53362,2973321.774,956649.0616,14
225197,-97.41270922,20.54737701,6,11945,2976321.774,956649.0616,14
225198,-97.38383714,20.54650413,6,645,2979321.774,956649.0616,14
225199,-97.35496544,20.54562578,6,865,2982321.774,956649.0616,14
225200,-97.32609411,20.54474195,6,1138,2985321.774,956649.0616,14
225201,-97.29722316,20.54385266,6,32,2988321.774,956649.0616,14
225202,-97.26835259,20.54295788,6,479,2991321.774,956649.0616,14
225203,-97.23948241,20.54205764,6,1275,2994321.774,956649.0616,14
225204,-97.21061261,20.54115192,6,31,2997321.774,956649.0616,14
225205,-97.1817432,20.54024073,6,74,3000321.774,956649.0616,14
225206,-97.15287419,20.53932406,6,63,3003321.774,956649.0616,14
225207,-97.12400556,20.53840192,6,136,3006321.774,956649.0616,14
225208,-97.09513733,20.53747431,6,16,3009321.774,956649.0616,14
225209,-97.0662695,20.53654122,6,5,3012321.774,956649.0616,14
225210,-97.03740206,20.53560267,6,0,3015321.774,956649.0616,14
225211,-97.00853503,20.53465864,6,0,3018321.774,956649.0616,14
225212,-96.97966841,20.53370914,6,0,3021321.774,956649.0616,14
225213,-96.95080219,20.53275416,6,0,3024321.774,956649.0616,14
225214,-96.92193638,20.53179371,6,0,3027321.774,956649.0616,14
225215,-96.89307098,20.53082779,6,0,3030321.774,956649.0616,14
225216,-96.864206,20.5298564,6,0,3033321.774,956649.0616,14
225217,-96.83534143,20.52887954,6,0,3036321.774,956649.0616,14
225218,-96.80647728,20.52789721,6,0,3039321.774,956649.0616,14
225219,-96.77761355,20.5269094,6,0,3042321.774,956649.0616,14
225220,-96.74875024,20.52591612,6,0,3045321.774,956649.0616,14
225221,-96.71988736,20.52491738,6,0,3048321.774,956649.0616,14
225222,-96.69102491,20.52391316,6,0,3051321.774,956649.0616,14
225223,-96.66216289,20.52290346,6,0,3054321.774,956649.0616,14
225224,-96.6333013,20.5218883,6,0,3057321.774,956649.0616,14
225225,-96.60444015,20.52086767,6,0,3060321.774,956649.0616,14
225226,-96.57557943,20.51984157,6,0,3063321.774,956649.0616,14
225227,-96.54671915,20.51880999,6,0,3066321.774,956649.0616,14
225228,-96.51785932,20.51777295,6,0,3069321.774,956649.0616,14
225229,-96.48899993,20.51673044,6,0,3072321.774,956649.0616,14
225230,-96.46014098,20.51568245,6,0,3075321.774,956649.0616,14
225231,-96.43128248,20.514629,6,0,3078321.774,956649.0616,14
225232,-96.40242444,20.51357007,6,0,3081321.774,956649.0616,14
225233,-96.37356685,20.51250568,6,0,3084321.774,956649.0616,14
225234,-96.34470971,20.51143582,6,0,3087321.774,956649.0616,14
225235,-96.31585303,20.51036049,6,0,3090321.774,956649.0616,14
225236,-96.28699682,20.50927969,6,0,3093321.774,956649.0616,14
225237,-96.25814106,20.50819342,6,0,3096321.774,956649.0616,14
225238,-96.22928577,20.50710168,6,0,3099321.774,956649.0616,14
225239,-96.20043095,20.50600447,6,0,3102321.774,956649.0616,14
225240,-96.1715766,20.50490179,6,0,3105321.774,956649.0616,14
225241,-96.14272272,20.50379365,6,0,3108321.774,956649.0616,14
225242,-96.11386931,20.50268003,6,0,3111321.774,956649.0616,14
225243,-96.08501638,20.50156095,6,0,3114321.774,956649.0616,14
225244,-96.05616393,20.5004364,6,0,3117321.774,956649.0616,14
225245,-96.02731197,20.49930639,6,0,3120321.774,956649.0616,14
225246,-95.99846048,20.4981709,6,0,3123321.774,956649.0616,15
225247,-95.96960948,20.49702995,6,0,3126321.774,956649.0616,15
225248,-95.94075897,20.49588353,6,0,3129321.774,956649.0616,15
225249,-95.91190895,20.49473164,6,0,3132321.774,956649.0616,15
225250,-95.88305943,20.49357429,6,0,3135321.774,956649.0616,15
225251,-95.85421039,20.49241147,6,0,3138321.774,956649.0616,15
225252,-95.82536186,20.49124318,6,0,3141321.774,956649.0616,15
225253,-95.79651383,20.49006942,6,0,3144321.774,956649.0616,15
225254,-95.7676663,20.4888902,6,0,3147321.774,956649.0616,15
225255,-95.73881927,20.48770552,6,0,3150321.774,956649.0616,15
225256,-95.70997275,20.48651536,6,0,3153321.774,956649.0616,15
225257,-95.68112674,20.48531974,6,0,3156321.774,956649.0616,15
225258,-95.65228124,20.48411866,6,0,3159321.774,956649.0616,15
225259,-95.62343625,20.48291211,6,0,3162321.774,956649.0616,15
225260,-95.59459178,20.48170009,6,0,3165321.774,956649.0616,15
225261,-95.56574783,20.48048261,6,0,3168321.774,956649.0616,15
225262,-95.5369044,20.47925966,6,0,3171321.774,956649.0616,15
225263,-95.5080615,20.47803125,6,0,3174321.774,956649.0616,15
225264,-95.47921912,20.47679738,6,0,3177321.774,956649.0616,15
225265,-95.45037726,20.47555803,6,0,3180321.774,956649.0616,15
225266,-95.42153594,20.47431323,6,0,3183321.774,956649.0616,15
225267,-95.39269515,20.47306296,6,0,3186321.774,956649.0616,15
225268,-95.36385489,20.47180723,6,0,3189321.774,956649.0616,15
225269,-95.33501517,20.47054603,6,0,3192321.774,956649.0616,15
225270,-95.30617599,20.46927937,6,0,3195321.774,956649.0616,15
225271,-95.27733736,20.46800724,6,0,3198321.774,956649.0616,15
225272,-95.24849926,20.46672965,6,0,3201321.774,956649.0616,15
225273,-95.21966171,20.4654466,6,0,3204321.774,956649.0616,15
225274,-95.19082472,20.46415808,6,0,3207321.774,956649.0616,15
225275,-95.16198827,20.46286411,6,0,3210321.774,956649.0616,15
225276,-95.13315237,20.46156466,6,0,3213321.774,956649.0616,15
225277,-95.10431703,20.46025976,6,0,3216321.774,956649.0616,15
225278,-95.07548225,20.45894939,6,0,3219321.774,956649.0616,15
225279,-95.04664803,20.45763357,6,0,3222321.774,956649.0616,15
225280,-95.01781437,20.45631228,6,0,3225321.774,956649.0616,15
225281,-94.98898128,20.45498552,6,0,3228321.774,956649.0616,15
225282,-94.96014875,20.45365331,6,0,3231321.774,956649.0616,15
225283,-94.9313168,20.45231563,6,0,3234321.774,956649.0616,15
225284,-94.90248541,20.4509725,6,0,3237321.774,956649.0616,15
225285,-94.8736546,20.4496239,6,0,3240321.774,956649.0616,15
225286,-94.84482437,20.44826984,6,0,3243321.774,956649.0616,15
225287,-94.81599471,20.44691032,6,0,3246321.774,956649.0616,15
225288,-94.78716564,20.44554534,6,0,3249321.774,956649.0616,15
225289,-94.75833714,20.4441749,6,0,3252321.774,956649.0616,15
225290,-94.72950924,20.442799,6,0,3255321.774,956649.0616,15
225291,-94.70068192,20.44141764,6,0,3258321.774,956649.0616,15
225292,-94.67185519,20.44003082,6,0,3261321.774,956649.0616,15
225293,-94.64302906,20.43863853,6,0,3264321.774,956649.0616,15
225294,-94.61420352,20.43724079,6,0,3267321.774,956649.0616,15
225295,-94.58537858,20.43583759,6,0,3270321.774,956649.0616,15
225296,-94.55655423,20.43442894,6,0,3273321.774,956649.0616,15
225297,-94.52773049,20.43301482,6,0,3276321.774,956649.0616,15
225298,-94.49890736,20.43159524,6,0,3279321.774,956649.0616,15
225299,-94.47008482,20.43017021,6,0,3282321.774,956649.0616,15
225300,-94.4412629,20.42873971,6,0,3285321.774,956649.0616,15
225301,-94.41244159,20.42730376,6,0,3288321.774,956649.0616,15
225302,-94.38362089,20.42586235,6,0,3291321.774,956649.0616,15
225303,-94.35480081,20.42441549,6,0,3294321.774,956649.0616,15
225304,-94.32598135,20.42296316,6,0,3297321.774,956649.0616,15
225305,-94.29716251,20.42150538,6,0,3300321.774,956649.0616,15
225306,-94.26834429,20.42004214,6,0,3303321.774,956649.0616,15
225307,-94.23952669,20.41857344,6,0,3306321.774,956649.0616,15
225308,-94.21070972,20.41709929,6,0,3309321.774,956649.0616,15
225309,-94.18189338,20.41561968,6,0,3312321.774,956649.0616,15
225310,-94.15307768,20.41413462,6,0,3315321.774,956649.0616,15
225311,-94.1242626,20.41264409,6,0,3318321.774,956649.0616,15
225312,-94.09544817,20.41114811,6,0,3321321.774,956649.0616,15
225313,-94.06663437,20.40964668,6,0,3324321.774,956649.0616,15
225314,-94.03782121,20.40813979,6,0,3327321.774,956649.0616,15
225315,-94.0090087,20.40662745,6,0,3330321.774,956649.0616,15
225316,-93.98019683,20.40510965,6,0,3333321.774,956649.0616,15
225317,-93.95138561,20.40358639,6,0,3336321.774,956649.0616,15
225318,-93.92257504,20.40205768,6,0,3339321.774,956649.0616,15
225319,-93.89376512,20.40052352,6,0,3342321.774,956649.0616,15
225320,-93.86495586,20.3989839,6,0,3345321.774,956649.0616,15
225321,-93.83614726,20.39743883,6,0,3348321.774,956649.0616,15
225322,-93.80733931,20.3958883,6,0,3351321.774,956649.0616,15
225323,-93.77853203,20.39433232,6,0,3354321.774,956649.0616,15
225324,-93.74972541,20.39277088,6,0,3357321.774,956649.0616,15
225325,-93.72091946,20.391204,6,0,3360321.774,956649.0616,15
225326,-93.69211417,20.38963166,6,0,3363321.774,956649.0616,15
225327,-93.66330956,20.38805386,6,0,3366321.774,956649.0616,15
225328,-93.63450562,20.38647062,6,0,3369321.774,956649.0616,15
225329,-93.60570236,20.38488192,6,0,3372321.774,956649.0616,15
225330,-93.57689977,20.38328777,6,0,3375321.774,956649.0616,15
225331,-93.54809786,20.38168817,6,0,3378321.774,956649.0616,15
225332,-93.51929664,20.38008311,6,0,3381321.774,956649.0616,15
225333,-93.4904961,20.37847261,6,0,3384321.774,956649.0616,15
225334,-93.46169625,20.37685665,6,0,3387321.774,956649.0616,15
225335,-93.43289709,20.37523524,6,0,3390321.774,956649.0616,15
225336,-93.40409862,20.37360838,6,0,3393321.774,956649.0616,15
225337,-93.37530084,20.37197607,6,0,3396321.774,956649.0616,15
225338,-93.34650376,20.37033831,6,0,3399321.774,956649.0616,15
225966,-105.7925529,20.59647035,6,0,2106321.774,959649.0616,13
225967,-105.7636653,20.59718707,6,0,2109321.774,959649.0616,13
225968,-105.7347774,20.59789831,6,0,2112321.774,959649.0616,13
225969,-105.7058892,20.59860407,6,0,2115321.774,959649.0616,13
225970,-105.6770007,20.59930435,6,0,2118321.774,959649.0616,13
225971,-105.6481119,20.59999915,6,0,2121321.774,959649.0616,13
225972,-105.6192228,20.60068848,6,0,2124321.774,959649.0616,13
225973,-105.5903334,20.60137232,6,0,2127321.774,959649.0616,13
225974,-105.5614438,20.60205069,6,0,2130321.774,959649.0616,13
225975,-105.5325538,20.60272357,6,0,2133321.774,959649.0616,13
225976,-105.5036635,20.60339098,6,0,2136321.774,959649.0616,13
225977,-105.474773,20.60405291,6,0,2139321.774,959649.0616,13
225978,-105.4458822,20.60470936,6,0,2142321.774,959649.0616,13
225979,-105.4169911,20.60536033,6,0,2145321.774,959649.0616,13
225980,-105.3880997,20.60600582,6,0,2148321.774,959649.0616,13
225981,-105.359208,20.60664583,6,0,2151321.774,959649.0616,13
225982,-105.3303161,20.60728036,6,0,2154321.774,959649.0616,13
225983,-105.3014239,20.60790941,6,0,2157321.774,959649.0616,13
225984,-105.2725314,20.60853298,6,0,2160321.774,959649.0616,13
225985,-105.2436387,20.60915107,6,10582,2163321.774,959649.0616,13
225986,-105.2147457,20.60976368,6,18985,2166321.774,959649.0616,13
225987,-105.1858524,20.61037081,6,13,2169321.774,959649.0616,13
225988,-105.1569589,20.61097246,6,0,2172321.774,959649.0616,13
225989,-105.1280652,20.61156864,6,0,2175321.774,959649.0616,13
225990,-105.0991711,20.61215933,6,4,2178321.774,959649.0616,13
225991,-105.0702769,20.61274453,6,0,2181321.774,959649.0616,13
225992,-105.0413823,20.61332426,6,1,2184321.774,959649.0616,13
225993,-105.0124876,20.61389851,6,0,2187321.774,959649.0616,13
225994,-104.9835925,20.61446728,6,0,2190321.774,959649.0616,13
225995,-104.9546973,20.61503057,6,0,2193321.774,959649.0616,13
225996,-104.9258018,20.61558837,6,0,2196321.774,959649.0616,13
225997,-104.896906,20.6161407,6,0,2199321.774,959649.0616,13
225998,-104.8680101,20.61668754,6,43,2202321.774,959649.0616,13
225999,-104.8391139,20.61722891,6,0,2205321.774,959649.0616,13
226000,-104.8102174,20.61776479,6,0,2208321.774,959649.0616,13
226001,-104.7813208,20.61829519,6,0,2211321.774,959649.0616,13
226002,-104.7524239,20.61882011,6,0,2214321.774,959649.0616,13
226003,-104.7235268,20.61933955,6,0,2217321.774,959649.0616,13
226004,-104.6946294,20.6198535,6,4,2220321.774,959649.0616,13
226005,-104.6657319,20.62036198,6,0,2223321.774,959649.0616,13
226006,-104.6368341,20.62086497,6,0,2226321.774,959649.0616,13
226007,-104.6079361,20.62136248,6,0,2229321.774,959649.0616,13
226008,-104.5790379,20.62185452,6,95,2232321.774,959649.0616,13
226009,-104.5501395,20.62234106,6,19,2235321.774,959649.0616,13
226010,-104.5212409,20.62282213,6,26,2238321.774,959649.0616,13
226011,-104.4923421,20.62329772,6,0,2241321.774,959649.0616,13
226012,-104.4634431,20.62376782,6,172,2244321.774,959649.0616,13
226013,-104.4345439,20.62423244,6,7,2247321.774,959649.0616,13
226014,-104.4056444,20.62469158,6,2,2250321.774,959649.0616,13
226015,-104.3767448,20.62514524,6,0,2253321.774,959649.0616,13
226016,-104.347845,20.62559341,6,0,2256321.774,959649.0616,13
226017,-104.318945,20.6260361,6,10,2259321.774,959649.0616,13
226018,-104.2900448,20.62647331,6,6,2262321.774,959649.0616,13
226019,-104.2611445,20.62690504,6,25,2265321.774,959649.0616,13
226020,-104.2322439,20.62733129,6,0,2268321.774,959649.0616,13
226021,-104.2033432,20.62775205,6,0,2271321.774,959649.0616,13
226022,-104.1744423,20.62816733,6,0,2274321.774,959649.0616,13
226023,-104.1455412,20.62857713,6,0,2277321.774,959649.0616,13
226024,-104.1166399,20.62898144,6,0,2280321.774,959649.0616,13
226025,-104.0877385,20.62938027,6,371,2283321.774,959649.0616,13
226026,-104.0588369,20.62977362,6,0,2286321.774,959649.0616,13
226027,-104.0299351,20.63016149,6,0,2289321.774,959649.0616,13
226028,-104.0010331,20.63054387,6,0,2292321.774,959649.0616,13
226029,-103.972131,20.63092078,6,1,2295321.774,959649.0616,13
226030,-103.9432288,20.63129219,6,0,2298321.774,959649.0616,13
226031,-103.9143264,20.63165813,6,0,2301321.774,959649.0616,13
226032,-103.8854238,20.63201858,6,596,2304321.774,959649.0616,13
226033,-103.8565211,20.63237355,6,0,2307321.774,959649.0616,13
226034,-103.8276182,20.63272304,6,0,2310321.774,959649.0616,13
226035,-103.7987152,20.63306704,6,0,2313321.774,959649.0616,13
226036,-103.769812,20.63340556,6,0,2316321.774,959649.0616,13
226037,-103.7409087,20.63373859,6,0,2319321.774,959649.0616,13
226038,-103.7120052,20.63406614,6,3767,2322321.774,959649.0616,13
226039,-103.6831016,20.63438821,6,329,2325321.774,959649.0616,13
226040,-103.6541979,20.6347048,6,5,2328321.774,959649.0616,13
226041,-103.625294,20.6350159,6,0,2331321.774,959649.0616,13
226042,-103.59639,20.63532152,6,0,2334321.774,959649.0616,13
226043,-103.5674859,20.63562166,6,0,2337321.774,959649.0616,13
226044,-103.5385816,20.63591631,6,0,2340321.774,959649.0616,13
226045,-103.5096772,20.63620548,6,0,2343321.774,959649.0616,13
226046,-103.4807727,20.63648916,6,32724,2346321.774,959649.0616,13
226047,-103.4518681,20.63676736,6,95393,2349321.774,959649.0616,13
226048,-103.4229634,20.63704008,6,77185,2352321.774,959649.0616,13
226049,-103.3940585,20.63730731,6,102614,2355321.774,959649.0616,13
226050,-103.3651535,20.63756906,6,89344,2358321.774,959649.0616,13
226051,-103.3362484,20.63782532,6,49613,2361321.774,959649.0616,13
226052,-103.3073432,20.63807611,6,109140,2364321.774,959649.0616,13
226053,-103.2784379,20.6383214,6,128177,2367321.774,959649.0616,13
226054,-103.2495325,20.63856122,6,76293,2370321.774,959649.0616,13
226055,-103.220627,20.63879555,6,24016,2373321.774,959649.0616,13
226056,-103.1917214,20.63902439,6,40,2376321.774,959649.0616,13
226057,-103.1628157,20.63924775,6,11,2379321.774,959649.0616,13
226058,-103.1339099,20.63946563,6,14,2382321.774,959649.0616,13
226059,-103.1050041,20.63967802,6,57,2385321.774,959649.0616,13
226060,-103.0760981,20.63988493,6,4956,2388321.774,959649.0616,13
226061,-103.047192,20.64008636,6,4289,2391321.774,959649.0616,13
226062,-103.0182859,20.6402823,6,266,2394321.774,959649.0616,13
226063,-102.9893796,20.64047275,6,77,2397321.774,959649.0616,13
226064,-102.9604733,20.64065773,6,1404,2400321.774,959649.0616,13
226065,-102.9315669,20.64083721,6,80,2403321.774,959649.0616,13
226066,-102.9026605,20.64101122,6,241,2406321.774,959649.0616,13
226067,-102.8737539,20.64117974,6,298,2409321.774,959649.0616,13
226068,-102.8448473,20.64134277,6,0,2412321.774,959649.0616,13
226069,-102.8159406,20.64150032,6,0,2415321.774,959649.0616,13
226070,-102.7870339,20.64165239,6,166,2418321.774,959649.0616,13
226071,-102.7581271,20.64179897,6,91,2421321.774,959649.0616,13
226072,-102.7292202,20.64194007,6,557,2424321.774,959649.0616,13
226073,-102.7003133,20.64207568,6,0,2427321.774,959649.0616,13
226074,-102.6714063,20.64220581,6,13,2430321.774,959649.0616,13
226075,-102.6424993,20.64233045,6,375,2433321.774,959649.0616,13
226076,-102.6135922,20.64244961,6,6,2436321.774,959649.0616,13
226077,-102.584685,20.64256329,6,221,2439321.774,959649.0616,13
226078,-102.5557778,20.64267148,6,155,2442321.774,959649.0616,13
226079,-102.5268706,20.64277418,6,103,2445321.774,959649.0616,13
226080,-102.4979633,20.6428714,6,295,2448321.774,959649.0616,13
226081,-102.469056,20.64296314,6,8,2451321.774,959649.0616,13
226082,-102.4401486,20.64304939,6,224,2454321.774,959649.0616,13
226083,-102.4112412,20.64313016,6,78,2457321.774,959649.0616,13
226084,-102.3823338,20.64320544,6,224,2460321.774,959649.0616,13
226085,-102.3534264,20.64327524,6,165,2463321.774,959649.0616,13
226086,-102.3245189,20.64333956,6,165,2466321.774,959649.0616,13
226087,-102.2956114,20.64339838,6,349,2469321.774,959649.0616,13
226088,-102.2667038,20.64345173,6,99,2472321.774,959649.0616,13
226089,-102.2377963,20.64349959,6,33,2475321.774,959649.0616,13
226090,-102.2088887,20.64354196,6,137,2478321.774,959649.0616,13
226091,-102.1799811,20.64357885,6,54,2481321.774,959649.0616,13
226092,-102.1510735,20.64361026,6,139,2484321.774,959649.0616,13
226093,-102.1221659,20.64363618,6,82,2487321.774,959649.0616,13
226094,-102.0932582,20.64365662,6,86,2490321.774,959649.0616,13
226095,-102.0643506,20.64367157,6,0,2493321.774,959649.0616,13
226096,-102.035443,20.64368104,6,0,2496321.774,959649.0616,13
226097,-102.0065353,20.64368502,6,181,2499321.774,959649.0616,13
226098,-101.9776277,20.64368352,6,20,2502321.774,959649.0616,14
226099,-101.94872,20.64367653,6,406,2505321.774,959649.0616,14
226100,-101.9198124,20.64366406,6,300,2508321.774,959649.0616,14
226101,-101.8909047,20.6436461,6,331,2511321.774,959649.0616,14
226102,-101.8619971,20.64362266,6,85,2514321.774,959649.0616,14
226103,-101.8330895,20.64359373,6,0,2517321.774,959649.0616,14
226104,-101.8041819,20.64355932,6,61,2520321.774,959649.0616,14
226105,-101.7752743,20.64351943,6,32,2523321.774,959649.0616,14
226106,-101.7463667,20.64347405,6,0,2526321.774,959649.0616,14
226107,-101.7174592,20.64342318,6,0,2529321.774,959649.0616,14
226108,-101.6885517,20.64336683,6,1526,2532321.774,959649.0616,14
226109,-101.6596442,20.643305,6,1045,2535321.774,959649.0616,14
226110,-101.6307367,20.64323768,6,811,2538321.774,959649.0616,14
226111,-101.6018293,20.64316488,6,0,2541321.774,959649.0616,14
226112,-101.5729219,20.64308659,6,825,2544321.774,959649.0616,14
226113,-101.5440145,20.64300282,6,230,2547321.774,959649.0616,14
226114,-101.5151071,20.64291356,6,3933,2550321.774,959649.0616,14
226115,-101.4861998,20.64281882,6,678,2553321.774,959649.0616,14
226116,-101.4572926,20.64271859,6,94,2556321.774,959649.0616,14
226117,-101.4283854,20.64261288,6,523,2559321.774,959649.0616,14
226118,-101.3994782,20.64250169,6,14299,2562321.774,959649.0616,14
226119,-101.3705711,20.64238501,6,34675,2565321.774,959649.0616,14
226120,-101.341664,20.64226285,6,31881,2568321.774,959649.0616,14
226121,-101.312757,20.6421352,6,1807,2571321.774,959649.0616,14
