GRIDCODE,CVENTMUN,Fpv
176270,6005,0.024298607
176276,14108,0.007483197
176284,14087,0.058539813
176285,14087,0.0390455
176286,14049,0.186409747
176289,14049,0.023533665
176306,16012,0.024097011
176307,16012,0.015390776
176310,16083,0.071113728
176311,16083,0.124696045
176315,16058,0.080422608
176316,16058,0.123713649
176322,16102,0.039053397
176323,16102,0.00275116
176327,16087,0.382056108
176336,16079,0.079696129
176337,16079,0.020750179
176342,16082,0.048229622
176345,16082,0.015424674
176346,16082,0.035334449
176347,16082,0.020148345
176380,16046,0.01631439
176387,15111,0.041963029
176388,15111,0.073693362
176389,15111,0.007322825
176391,15111,0.016279266
176392,15111,0.054947315
176401,15005,0.039870065
176403,15005,0.001296016
176404,15118,0.002501598
176405,15106,0.012300463
176406,15106,0.013692301
176407,15106,0.015144043
176408,15106,0.003937088
176409,15106,0.007798572
176410,15106,0.009842861
176412,15051,0.023214523
176413,15051,0.042076859
176414,15051,0.002574127
176416,15037,0.039075787
176417,15037,0.045268868
176418,9004,0.017178091
176419,9010,0.009525155
176420,9010,0.054913465
176421,9010,0.061677685
176422,9010,0.01796293
176423,9010,0.002284532
176424,9003,0.018822278
176425,9003,0.077590225
176426,9007,0.005645145
176427,9007,0.043665266
176428,9007,0.048088149
176430,9007,9.28694E-05
176431,15122,0.011486259
176434,15039,0.010360693
176435,15039,0.037053031
176436,15039,0.045730265
176437,15039,0.042886105
176438,15039,0.03506457
176439,15039,0.040630977
176440,15039,0.029494634
176443,21180,0.017651917
176444,21180,0.007990323
176445,21134,0.118820779
176446,21134,0.162082633
176447,21134,0.080516041
176449,29015,0.013538102
176450,29015,0.0079135
176451,29015,0.014932127
176452,29015,0.018976816
176453,29056,0.095967741
176454,29036,0.029536919
176455,29036,0.014487189
176456,29033,0.050644044
176457,29010,0.033829976
176458,29010,0.073516511
176459,29018,0.04194515
176460,29010,0.00124642
176462,29052,0.077099796
176463,29052,0.18909958
176465,29013,0.001039758
176466,29013,0.00721189
176467,29013,0.007642166
176468,29013,0.045304086
176469,29013,0.028461451
176470,29013,0.032114421
176471,29008,0.179754493
176472,29008,0.07276523
176473,29008,0.194325321
176474,29008,0.022795383
176475,29007,0.070198926
176476,29007,0.134016418
176477,21108,0.060691106
176478,21108,0.079129712
176479,21108,0.025867
176480,21108,0.06191477
176481,21137,0.204906953
176482,21137,0.057962478
176485,21067,0.041282149
176486,21067,0.071662978
176487,21067,0.030733258
176488,21067,0.015223793
176500,30024,0.047799493
176501,30024,0.068198274
176514,30134,0.036258047
176515,30134,0.025868172
176519,30126,0.050894201
176520,30126,0.078480857
176521,30126,0.096731252
176524,30016,0.048136125
176525,30193,0.026567607
177280,14043,0.016802012
177281,14043,0.031394896
177282,14043,0.001273468
177288,14043,0.005438943
177289,14043,0.024711691
177310,6008,0.029229437
177311,6008,0.070500566
177312,6008,0.010306731
177315,6008,0.082995673
177323,6003,0.040718794
177324,6003,0.04680852
177327,6005,0.030936255
177328,6005,0.025808563
177329,6005,0.01731351
177330,14103,0.03665122
177335,14108,0.052907944
177343,14087,0.021086782
177345,14049,0.096409863
177346,14049,0.284027055
177347,14049,0.178236298
177348,14049,0.023632274
177366,16083,0.083736061
177367,16083,0.088892944
177369,16083,0.148600653
177375,16058,0.130263238
177376,16058,0.253117905
177377,16058,0.173170694
177378,16058,0.096297923
177381,16102,0.024675511
177382,16102,0.021700183
177385,16111,0.021696355
177386,16111,0.122483045
177395,16079,0.077450894
177396,16079,0.036987112
177398,16079,0.029224247
177399,16079,0.110095237
177400,16079,0.036494071
177401,16082,0.034205196
177406,16049,0.006583731
177407,16049,0.131248432
177408,16049,0.077687374
177439,16112,0.063936366
177448,15111,0.023031412
177450,15111,0.00817463
177451,15111,0.014844084
177459,15005,0.013752054
177460,15005,0.055671876
177461,15005,0.004082293
177462,15005,0.015740309
177463,15106,0.016846713
177464,15106,0.024850993
177466,15106,0.013363986
177468,15106,0.006821593
177469,15106,0.001487651
177471,15051,0.049186458
177472,15051,0.027610968
177474,15037,0.004179052
177475,15037,0.001910562
177476,15037,0.01293235
177477,15037,0.041152709
177478,15037,0.037327345
177479,9004,0.008453854
177480,9010,0.063320858
177481,9010,0.04342727
177482,9014,0.017002453
177483,9003,0.013407716
177484,9007,0.008471508
177485,9007,0.039061647
177486,9007,0.050596362
177487,9007,0.008380905
177488,9007,0.029565096
177489,15070,0.14434646
177490,15070,0.094035813
177493,15039,0.031529242
177499,15039,0.012105435
177500,15039,0.011525313
177501,21180,0.055949613
177502,21180,0.026033671
177503,21180,0.001981294
177504,21134,0.026617389
177505,21134,0.001835436
177507,29015,0.032105513
177508,29015,0.037356867
177509,29015,0.011254333
177510,29015,0.046297684
177512,29015,0.00581439
177513,29024,0.148754253
177514,29036,0.057852642
177515,29036,0.000216651
177516,29033,0.047170833
177517,29018,0.045988956
177518,29026,0.01261401
177519,29026,0.101504488
177520,29009,0.017046467
177521,29052,0.153303587
177522,29052,0.038868351
177523,29013,0.020709612
177524,29013,0.05513561
177525,29013,0.004457255
177526,29013,0.010605882
177528,29013,0.029069355
177529,29013,0.018898051
177533,29008,0.172656683
177534,29008,0.02032321
177535,29007,0.065419793
177536,29007,0.015842895
177538,21108,0.082753869
177541,21137,0.173106404
177542,21067,0.027123949
177543,21067,0.030647205
177544,21067,0.023357047
177560,30024,0.046687444
177561,30024,0.079862494
177574,30134,0.020690861
177575,30134,0.047440922
177576,30126,0.047157758
177577,30126,0.113048483
177578,30126,0.057304505
177579,30126,0.104768039
177582,30016,0.028968643
177583,30016,0.143455317
178339,14043,0.03032806
178348,14043,0.035864336
178349,14043,0.011455037
178370,6008,0.034495186
178371,6008,0.031743448
178372,6008,0.011965259
178373,6008,0.056487189
178374,6008,0.047756683
178383,6003,0.109689375
178384,6010,0.113068514
178385,6010,0.016510584
178386,6005,0.023068834
178388,6005,0.011527116
178389,14103,0.002552982
178390,14103,0.031984588
178393,14108,0.006835349
178394,14108,0.046511217
178395,14087,0.032217891
178401,14087,0.00929463
178402,14087,0.064249085
178426,16083,0.038742302
178428,16083,0.144921974
178437,16058,0.105806184
178438,16058,0.037207799
178440,16102,0.010741808
178441,16102,0.002551959
178442,16102,0.009809149
178443,16111,0.018567325
178444,16111,0.121812108
178445,16111,0.046836968
178446,16111,0.080343543
178455,16079,0.080107938
178456,16079,0.049059795
178457,16079,0.077993774
178459,16082,0.004859166
178460,16082,0.002488002
178467,16049,0.106643132
178498,16112,0.045208632
178499,16112,0.009518282
178506,15111,0.01715735
178507,15111,0.04531476
178508,15111,0.079601382
178509,15111,0.019795492
178510,15111,0.016226659
178511,15114,0.036357377
178512,15114,0.050560269
178513,15114,0.064633316
178515,15114,0.028587684
178517,15005,0.020068139
178518,15005,0.036082772
178521,15005,0.034196776
178522,15106,0.013482061
178523,15106,0.003484602
178525,15087,0.014423972
178527,15106,0.003104953
178528,15115,0.085042145
178529,15115,0.056329562
178530,15051,0.005793261
178531,15051,0.0012439
178534,15037,0.001367757
178535,15037,0.007934656
178536,15037,0.009290298
178537,15037,0.004511797
178538,9010,0.018467415
178539,9010,0.001089082
178540,9010,0.005234642
178541,9014,0.019418463
178542,9014,0.026873587
178543,9006,0.005225259
178544,9007,0.002486247
178545,9007,0.037359803
178546,9007,0.04035372
178547,15058,0.128225495
178548,15058,0.028767738
178549,15070,0.070756155
178551,15029,0.107387468
178552,15039,0.014009002
178565,29015,0.039061077
178566,29015,0.042889258
178568,29015,0.049142256
178569,29015,0.052261902
178572,29024,0.069498598
178573,29024,0.010316439
178575,29043,0.045531135
178576,29043,0.069765065
178577,29026,0.024580334
178578,29026,0.044426319
178579,29038,0.00944984
178580,29039,0.014009004
178581,29039,0.014242883
178582,29013,0.032463994
178583,29013,0.012391834
178584,29013,0.038001983
178585,29013,0.025054337
178588,29013,0.007652575
178595,29007,0.10179451
178596,21108,0.053827744
178597,21108,0.052463631
178600,21067,0.042296497
178601,21067,0.049454565
178607,21093,0.017626744
178608,21093,0.131416869
178613,30079,0.010936163
178614,30079,0.211993654
178615,30079,0.203930107
178616,30079,0.035498802
178617,30046,0.33114097
178620,30024,0.053790347
178621,30024,0.086227545
178625,30088,0.262673862
178629,30017,0.465818655
178630,30017,0.286678151
178634,30134,0.004266805
178635,30134,0.002044075
178638,30126,0.041800675
178639,30126,0.062005102
178641,30016,0.046000565
179396,14043,0.020570981
179397,14043,0.033047168
179398,14043,0.009972027
179408,14043,0.030851029
179432,6008,0.054525966
179441,6003,0.070434484
179442,6003,0.004872831
179448,14103,0.149425294
179449,14103,0.009670946
179450,14103,0.047144047
179454,14108,0.020549619
179455,14087,0.011286218
179457,14087,0.002572459
179458,14087,0.079068861
179459,14087,0.062363489
179460,14087,0.022548076
179485,16068,0.117095701
179486,16068,0.108328779
179487,16083,0.051651292
179499,16102,0.036342785
179500,16102,0.00195024
179501,16102,0.030199615
179502,16111,0.016780363
179503,16111,0.010159825
179504,16111,0.00353794
179505,16111,0.052959167
179515,16079,0.033448377
179525,16001,0.346236136
179526,16001,0.015621513
179558,16112,0.053033583
179559,16112,0.027127164
179560,16112,0.057172172
179561,16112,0.026190104
179562,16112,0.005446295
179563,16112,0.079269404
179564,15111,0.011919689
179565,15111,0.063974855
179570,15114,0.008355639
179571,15114,0.048997561
179572,15114,0.010736181
179573,15114,0.053176264
179574,15114,0.005370616
179575,15114,0.031690563
179576,15005,0.001087566
179580,15005,0.032139948
179581,15005,0.009877171
179582,15106,0.006282126
179583,15106,0.013746735
179584,15087,0.014378845
179585,15087,0.032336047
179586,15087,0.00319741
179587,15115,0.007425864
179588,15115,0.055117682
179589,15115,0.052719658
179590,15115,0.052504543
179591,15051,0.047308272
179592,15057,0.010151262
179593,15037,0.006032886
179594,15057,0.021662092
179595,15037,0.011258555
179596,15037,0.000610158
179598,9016,0.116398415
179599,9016,0.016622897
179600,9016,0.0385579
179601,9015,0.05502934
179602,9017,0.000704466
179603,9006,0.018349457
179604,9006,0.07027784
179605,15058,0.009306855
179607,15031,0.394208536
179608,15031,0.086243449
179609,15099,0.006742418
179610,15029,0.036423317
179624,29012,0.053767014
179626,29015,0.003418243
179627,29015,0.051641361
179628,29015,0.019747676
179631,29024,0.015776321
179634,29043,0.013962536
179635,29043,0.037161611
179636,29005,0.103852738
179637,29038,0.013694705
179638,29038,0.012805528
179639,29039,0.10906612
179640,29039,0.046560567
179642,29013,0.053259754
179647,29008,0.009861282
179654,21108,0.016528296
179655,21108,0.026770486
179660,21067,0.021308592
179661,21067,0.087868034
179662,21170,0.017340665
179663,30128,0.016248642
179664,30128,0.006745649
179665,21067,0.070700845
179666,21067,0.022721148
179672,30079,0.018333382
179675,30046,0.047469573
179676,30164,0.203048335
179680,30024,0.02260997
179681,30024,0.133129195
179682,30024,0.112098691
179683,30038,0.02201065
179684,30088,0.339660995
179688,30017,0.247503194
179691,30065,0.012878461
179692,30134,0.042632015
179693,30134,0.038664212
179694,30134,0.001971752
179695,30134,0.041666417
179696,30134,0.025031825
179698,30126,0.052969608
179699,30016,0.093960783
179700,30016,0.083599012
180454,14043,0.005707263
180455,14043,0.002247679
180467,14043,0.034344664
180468,14043,0.015693762
180472,14043,0.000270509
180473,14027,0.163391661
180474,14027,0.168975979
180475,14027,0.162422658
180476,14027,0.162311589
180477,14027,0.136768891
180478,14027,0.064367627
180509,14108,0.055290296
180512,14108,0.003864901
180513,14087,0.005977387
180514,14108,0.00805244
180515,14087,0.009070708
180516,14087,0.086950435
180517,14087,0.020832327
180544,16068,0.022192499
180545,16068,0.069514653
180558,16102,0.025950436
180562,16111,0.094375127
180563,16111,0.104687338
180564,16111,0.012223038
180569,16066,0.005426325
180570,16066,0.010830454
180574,16066,0.044280362
180577,16066,0.005345133
180583,16001,0.083548288
180584,16001,0.118015803
180613,16047,0.205985815
180614,16047,0.001963785
180615,16047,0.054779819
180618,16112,0.004446079
180619,16112,0.009428902
180620,16112,0.034517424
180627,15114,0.03427686
180628,15114,0.091825221
180629,15114,0.076341356
180639,15005,0.02272241
180640,15087,0.01295403
180642,15106,0.005072269
180643,15087,0.039888027
180644,15087,0.02234679
180646,15067,0.109282768
180648,15067,0.081143491
180653,15057,0.046934232
180654,15057,0.034211519
180655,15057,0.002140708
180656,15057,0.035805951
180657,9016,0.052207648
180658,9016,0.008925465
180659,9015,0.063411006
180660,9015,0.050357428
180661,9017,0.079258396
180662,9017,0.054142637
180663,15058,0.009615231
180664,15058,0.052980595
180668,15099,0.012374432
180682,29020,0.026870973
180683,29012,0.055770591
180685,29012,0.281894399
180686,29012,0.033196383
180691,29040,0.088185174
180692,29040,0.026845632
180693,29043,0.02208485
180694,29043,0.05015588
180695,29005,0.043517297
180696,29005,0.018603896
180697,29005,0.02347772
180698,29039,0.054735411
180699,29039,0.131114644
180700,29039,0.13262647
180701,29030,0.001272007
180702,29030,0.02007041
180706,29004,0.302779391
180707,29004,0.217146325
180712,21108,0.042563859
180713,21108,0.055878014
180714,21108,0.018810288
180715,21108,0.00538272
180720,21170,0.036863483
180721,21170,0.066799519
180725,21067,0.017127309
180735,30164,0.387201543
180736,30164,0.022303334
180739,30038,0.065986283
180740,30038,0.073487317
180741,30038,0.034985982
180747,30065,0.014129117
180748,30065,0.007769722
180749,30065,0.045931366
180750,30065,0.003138142
180751,30065,0.007636558
180755,30134,0.016376916
180756,30134,0.032878496
180757,30016,0.013201751
180758,30016,0.118473022
181512,14043,2.94781E-05
181513,14043,0.016076555
181527,14043,0.026686775
181528,14043,0.022408934
181530,14021,0.010776009
181531,14043,0.012326081
181568,14108,0.005293989
181569,14108,0.054073519
181570,14108,0.045850812
181571,14108,0.05360716
181574,14087,0.045923727
181604,16068,0.084082915
181613,16102,0.004202646
181614,16102,0.030883547
181615,16102,0.018779987
181616,16102,0.00225234
181617,16102,0.025709031
181623,16090,0.040677469
181624,16090,0.094752401
181625,16090,0.346502655
181626,16079,0.002245124
181627,16079,0.01821178
181628,16066,0.037552499
181629,16066,0.046284677
181630,16066,0.038322267
181631,16066,0.011416539
181633,16066,0.038541861
181634,16066,0.012525051
181636,16039,0.015462488
181637,16039,0.160593698
181642,16001,0.05643405
181643,16001,0.017983234
181672,16047,0.167975083
181673,16047,0.243917617
181674,16047,0.068615963
181675,16112,0.032210759
181676,16112,0.025496511
181677,16112,0.000694206
181685,15114,0.03634535
181686,15114,0.064403762
181698,15087,0.002453576
181699,15087,0.028833511
181700,15087,0.04490091
181701,15106,0.005058858
181703,15087,0.006243174
181704,15087,0.040172814
181705,15067,0.01176362
181706,15067,0.008169969
181707,15067,0.126454788
181712,15057,0.01305408
181713,15057,0.018730478
181715,15057,0.007522116
181716,15057,0.005208917
181718,9002,0.25397204
181719,9015,0.001713653
181720,9015,0.003588289
181721,9005,0.015539229
181722,9005,0.026751372
181723,15099,0.030327301
181724,15099,0.005708537
181725,15099,0.034965859
181727,15099,0.009041759
181728,15099,0.009682432
181730,15099,0.005860529
181732,15099,0.00015528
181739,29021,0.061488337
181741,29020,0.044975887
181744,29012,0.114295142
181746,29014,0.003804139
181747,29014,0.021702959
181748,29014,0.008198088
181750,29040,0.233180613
181752,29040,0.107066724
181753,29043,0.026662945
181754,29031,0.022632038
181755,29031,0.005989816
181756,29031,0.074828043
181757,29031,0.013057396
181758,29039,0.117126829
181759,29039,0.006227111
181760,29030,0.031222047
181761,29030,0.179250553
181770,21094,0.212535326
181771,21094,0.1517041
181774,21170,0.057106265
181775,21170,0.032895864
181780,21170,0.013974631
181793,30092,0.056080432
181794,30092,0.019316548
181795,30092,0.344391726
181798,30038,0.072757617
181806,30065,0.054445816
181807,30065,0.011320965
181810,30004,0.005099296
181811,30004,0.009015924
181814,30134,0.016502281
181815,30134,0.029076792
181816,30016,0.044098203
182571,14043,0.003976537
182572,14043,0.030993725
182587,14043,0.003223259
182588,14043,0.025621146
182589,14043,0.019125065
182590,14021,0.004036794
182628,14108,0.056555915
182629,14108,0.002907578
182632,14087,0.018706773
182633,14087,0.039502343
182663,16068,0.005553746
182664,16068,0.054274832
182671,16102,0.016191076
182672,16102,0.029610567
182674,16102,0.015367513
182675,16102,0.025665677
182676,16102,0.017468299
182686,16066,0.039857152
182689,16066,0.005574501
182690,16066,0.029568433
182691,16066,0.036774763
182692,16066,0.025986736
182693,16066,0.053657111
182694,16066,0.070272074
182695,16066,0.068297121
182696,16039,0.005438773
182697,16039,0.281956376
182701,16001,0.102551998
182731,16098,0.063628334
182732,16098,0.093969644
182734,16112,0.00724384
182735,16112,0.048403158
182744,15124,0.005742537
182745,15124,0.007984519
182757,15042,0.079713218
182761,15047,0.042004263
182762,15087,0.030463578
182763,15087,0.043992107
182764,15087,6.83733E-05
182765,15087,0.020115017
182766,15067,0.041478296
182767,15067,0.018243315
182768,15046,0.05476861
182769,15046,0.007730794
182770,15046,0.10310701
182771,15057,0.000691543
182772,15057,0.010695139
182773,15057,0.03087851
182774,15057,0.016168247
182775,15057,0.00500108
182777,9002,0.566195691
182778,9005,0.017442026
182779,9005,0.011895041
182780,9005,0.049504463
182781,15058,0.023541631
182782,15033,0.009699566
182783,15099,0.00559686
182784,15099,0.01616293
182785,15099,0.051185152
182786,15099,0.025330428
182787,15099,0.023131692
182788,15099,0.024434013
182789,15099,0.0103767
182790,15099,0.035365706
182791,15099,0.012423829
182798,29021,0.000722568
182799,29021,0.028845253
182800,29020,0.022856002
182801,29020,0.038420304
182802,29020,0.022283341
182803,29020,0.037957924
182804,29014,0.07794086
182805,29014,0.052331105
182807,29014,0.213196569
182808,29014,0.035154034
182809,29040,0.025263095
182810,29055,0.243948671
182811,29040,0.066923691
182813,29031,0.009745878
182814,29031,0.067273532
182815,29031,0.030069993
182816,29031,0.050888696
182819,29030,0.135401847
182820,29030,0.03485208
182829,21094,0.260566451
182834,21170,0.038256655
182835,21170,0.051329942
182839,21170,0.100438679
182840,21170,0.003555921
182844,30025,0.311864148
182845,30025,0.279914147
182846,30025,0.048075734
182854,30038,0.05603985
182855,30038,0.074444747
182856,30038,0.07839873
182857,30038,0.036907496
182859,30065,0.046456601
182862,30065,0.004359597
182863,30065,0.044599811
182864,30065,0.043621778
182865,30065,0.004801164
182866,30004,0.01463811
182867,30004,0.034547477
182874,30191,0.044156874
182875,30191,0.147463182
183630,14043,0.018850882
183649,14021,0.010790148
183650,14021,0.024307924
183687,14108,0.035121617
183688,14108,0.0352406
183689,14108,0.01525329
183691,14087,0.020369955
183692,14121,0.043980972
183695,14085,0.003153057
183721,16068,0.045209603
183722,16068,0.057787103
183723,16068,0.074521211
183724,16068,0.08358539
183725,16068,0.011155703
183726,16102,0.031226908
183727,16102,0.017296664
183728,16102,0.00386183
183729,16102,0.014276662
183730,16102,0.001408887
183734,16102,0.00263712
183735,16102,0.031077694
183744,16066,0.005001584
183745,16066,0.012736265
183747,16032,0.055162322
183748,16032,0.134094011
183750,16066,0.003966664
183751,16066,0.023854991
183752,16066,0.009198058
183756,16039,0.120463922
183757,16039,0.153848544
183758,16048,0.052210775
183759,16048,0.095565521
183760,16053,0.019377758
183761,16053,0.021361235
183789,16098,0.095605794
183790,16098,0.042330119
183791,16098,0.07050303
183794,16061,0.250125079
183795,16061,0.106530118
183803,15124,0.068596925
183815,15042,0.035319029
183816,15042,0.007952023
183821,15047,0.015413913
183823,15087,0.019943443
183824,15087,0.078107522
183825,15038,0.014401768
183826,15038,0.013364654
183827,15046,0.165118135
183828,15046,0.043589415
183832,15057,0.05764556
183833,15057,0.014098367
183834,15104,0.081558833
183835,15104,0.039730359
183836,9005,0.035176973
183837,9005,0.025941076
183838,15104,0.000987925
183839,15104,0.023251143
183840,15033,0.003090287
183841,15033,0.033214578
183842,15011,0.049407016
183845,15099,0.022536734
183846,15099,0.001350402
183847,15099,0.022559585
183848,15099,0.024189161
183849,15099,0.017225733
183850,15099,0.013460404
183858,29021,0.168739904
183859,29021,0.154906559
183860,29020,0.030497248
183861,29020,0.04972731
183862,29020,0.036307112
183863,29020,0.064873318
183867,29055,0.129591839
183868,29011,0.014274815
183870,29011,0.185252552
183871,29003,0.028036847
183872,29003,0.004873635
183873,29031,0.022320926
183874,29031,0.079685342
183875,29031,0.023725203
183888,21094,0.155029766
183889,21094,0.140424709
183894,21170,0.020932068
183895,21170,0.024337076
183899,30128,0.012355733
183902,30128,0.001386132
183903,30128,0.004304951
183913,30038,0.023278959
183914,30038,0.003797695
183915,30038,0.003256485
183916,30065,0.00063363
183917,30065,0.008670277
183918,30065,0.007231064
183919,30065,0.020242479
183920,30065,0.038131358
183921,30065,0.034597409
183926,30004,0.018338073
183927,30004,0.00340076
183930,30004,0.008364321
183932,30191,0.028682796
183933,30191,0.174132461
184689,14043,0.027660314
184709,14021,0.02095778
184710,14021,0.012939062
184746,14108,0.051487937
184748,14108,0.018951899
184751,14121,0.075838096
184754,14085,0.054897973
184755,14085,0.008297529
184779,16075,0.008138228
184780,16075,0.0660356
184787,16102,0.006499337
184788,16102,0.024173948
184793,16102,0.026350078
184802,16090,0.004983476
184803,16090,0.036132609
184806,16032,0.006683894
184810,16100,0.061071228
184811,16066,0.001197116
184816,16048,0.163446713
184817,16048,0.021277644
184820,16053,0.04006832
184821,16053,0.017781293
184833,16101,0.156298915
184834,16101,0.242611265
184842,16034,0.008228124
184843,16034,0.004640463
184845,16034,0.013041194
184850,16098,0.032050762
184854,16061,0.30239556
184862,15124,0.062057757
184871,15042,0.042897036
184872,15042,0.026448188
184873,15042,0.019303671
184874,15042,0.01384087
184875,15042,0.020736022
184876,15047,0.035992935
184877,15047,0.001282041
184878,15047,0.035719089
184879,15047,0.060211615
184880,15047,0.016268125
184881,15047,0.088255801
184882,15087,0.052376427
184883,15038,0.080611743
184886,15038,0.105495146
184887,15046,0.003666204
184890,15013,0.01525649
184891,15013,0.011215027
184892,15013,0.031557875
184893,15013,0.016905952
184894,15104,0.071651922
184895,15104,0.090668439
184896,9005,0.004769037
184897,9005,0.007593782
184898,15033,0.013575301
184899,15033,0.025874113
184900,15033,0.032215697
184904,15011,0.049420421
184905,15011,0.005027928
184906,15099,0.002547863
184907,15099,0.019471852
184908,15099,0.006704011
184909,15093,0.165427492
184910,15093,0.172044588
184911,15093,0.058152058
184914,29006,0.027705217
184915,29006,0.03387368
184916,29006,0.01038345
184917,29021,0.075603036
184918,29006,0.019573065
184919,29021,0.043821938
184926,29011,0.209328537
184928,29003,0.074751596
184929,29003,0.091367555
184930,29003,0.067416763
184931,29034,0.003157768
184934,29031,0.042755879
184935,29031,0.074606848
184936,29047,0.178111878
184937,29047,0.193755124
184938,29046,0.074701029
184948,21094,0.079739648
184958,30128,0.002721017
184959,30128,0.004058676
184960,30128,0.016393151
184961,30128,0.043639205
184972,30038,0.025000418
184973,30038,0.062172066
184975,30065,0.008452838
184976,30065,0.079870458
184977,30065,0.088218657
184978,30065,0.012787766
184985,30004,0.001343743
184986,30004,0.027440893
184989,30004,0.032727019
184990,30004,0.006952392
184992,30004,0.029069966
185747,14043,0.009466588
185748,14043,0.020191007
185768,14021,0.016750538
185769,14021,0.040550362
185788,14099,0.125977806
185789,14099,0.01510034
185793,14099,0.00347776
185794,14099,0.088989428
185804,14108,0.02862885
185805,14108,0.022996179
185807,14108,0.025614566
185808,14121,0.043549
185809,14121,0.070292504
185810,14121,0.023559333
185812,14085,0.040305797
185813,14085,0.067741919
185838,16075,0.050296232
185839,16075,0.054346557
185847,16102,0.009392326
185848,16021,0.171628388
185849,16021,0.073662459
185852,16065,0.07478231
185853,16065,0.0516761
185859,16056,0.072519245
185860,16056,0.194734288
185861,16056,0.134475345
185865,16032,0.036627037
185866,16032,0.046481179
185867,16032,0.008920962
185870,16100,0.147696164
185874,16100,0.022594146
185875,16048,0.173812898
185880,16053,0.04175749
185881,16053,0.001095913
185892,16101,0.265083059
185893,16101,0.143099574
185898,16072,0.014353705
185902,16034,0.027826761
185904,16034,0.033849361
185908,16098,0.02016055
185909,16098,0.139041237
185913,16061,0.257317663
185914,16005,0.016536575
185915,16005,0.012363399
185921,15124,0.060802079
185926,15074,0.014834716
185927,15074,0.076941898
185928,15074,0.036713781
185929,15074,0.010038711
185930,15042,0.000880815
185931,15042,0.014488439
185932,15042,0.018437975
185933,15042,0.019184398
185934,15042,0.006920822
185936,15047,0.04843944
185937,15047,0.012007649
185942,15060,0.070568197
185945,15060,0.012136729
185946,15038,0.020854406
185947,15060,0.000395886
185948,15060,0.00539348
185950,15013,7.63001E-05
185951,15013,0.012525295
185952,15013,0.029273492
185953,15121,0.001453638
185958,15033,0.034577583
185959,15033,0.021709882
185962,15100,0.144286696
185963,15011,0.195936542
185964,15028,0.28888404
185965,15093,0.110217195
185966,15093,0.099154867
185970,15093,0.052940292
185971,29006,0.059011814
185972,29006,0.031736326
185973,29006,0.026277797
185974,29006,0.056504331
185975,29006,0.018412295
185976,29006,0.037851097
185977,29006,0.040451264
185978,29006,0.028997777
185979,29020,0.063406443
185984,29034,0.01574543
185985,29034,0.016288919
185987,29003,0.01063251
185988,29003,0.097647424
185989,29003,0.001931291
185990,29034,0.025776293
185995,29047,0.339931391
185996,29047,0.087580236
185997,29046,0.303467574
185998,29046,0.14366194
185999,29046,0.021476324
186007,21105,0.253517894
186008,21105,0.213530624
186019,30128,0.034293111
186020,30128,0.020861436
186031,30038,0.004595509
186032,30038,0.008034926
186033,30087,0.011439952
186034,30087,0.000752066
186040,30004,0.00506849
186041,30004,0.034096098
186042,30004,0.041703997
186043,30004,0.01977918
186044,30004,0.005959917
186048,30004,0.032336699
186049,30004,0.005779249
186050,30004,0.035435515
186051,30004,0.029216183
186804,14043,0.00594729
186805,14043,0.028266867
186806,14043,0.025377656
186825,14068,0.00154765
186826,14021,0.040647367
186827,14021,0.041685064
186828,14021,0.034798905
186829,14021,0.009962721
186847,14099,0.150743318
186848,14099,0.095054364
186853,14113,0.027216184
186856,14113,0.017883473
186858,14113,0.025929506
186859,14113,0.002367287
186861,14023,0.023221281
186862,14023,0.015149706
186863,14121,0.004127869
186864,14121,0.013516393
186865,14121,0.025968597
186866,14121,0.01935697
186867,14121,0.027410586
186868,14121,0.04385331
186871,14085,0.066291971
186897,16095,0.055518331
186898,16095,0.007540819
186899,16075,0.002850421
186900,16075,0.009111653
186905,16021,0.00553771
186906,16021,0.193186248
186907,16021,0.015006488
186912,16065,0.09917952
186913,16065,0.021543172
186917,16056,0.071727508
186918,16056,0.125919712
186926,16032,0.169332727
186929,16100,0.030097703
186930,16100,0.140317726
186931,16073,0.010646334
186932,16100,0.038995227
186933,16100,0.173326839
186934,16100,0.042472568
186935,16053,0.001057305
186939,16053,0.014698301
186940,16053,0.039405166
186941,16053,0.017928981
186950,16022,0.037836472
186951,16022,0.049130584
186957,16072,0.046923965
186959,16034,0.010265552
186960,16034,0.030909482
186961,16034,0.005692259
186963,16034,0.029447581
186967,16098,0.099771311
186972,16005,0.206473634
186973,16005,0.015578974
186974,16005,0.225066658
186980,15124,0.060513967
186987,15074,0.032518713
186988,15074,0.002982767
186992,15048,0.010693672
186993,15042,0.040310907
186995,15047,0.019852671
186996,15047,0.012032157
187001,15060,0.004795831
187004,15060,0.013859551
187007,15060,0.052999726
187008,15060,0.026008968
187009,15060,0.026662532
187010,15121,0.012062332
187011,15121,0.010959893
187012,15121,0.042579198
187013,15109,0.006577896
187016,15033,0.010762089
187017,15033,0.039710751
187018,15033,0.010114506
187019,15033,0.005350329
187020,15002,0.107425872
187021,15100,0.145493863
187022,15100,0.020906754
187023,15002,0.018682484
187032,29006,0.043152063
187033,29006,0.05601825
187034,29006,0.005384398
187035,29006,0.021356443
187037,29020,0.085958001
187038,29020,0.066481033
187039,29020,0.003282008
187042,29034,0.014504506
187043,29034,0.049768398
187047,29034,0.002084622
187048,29034,0.025987366
187049,29034,0.03016162
187050,29034,0.051501313
