GRIDCODE,CVENTMUN,POB  RURAL EN CELL,POB_TOTxMUN,Frur
133924,16008,4,21796,0.00018352
133926,16008,12,21796,0.00055056
133927,16008,3,21796,0.00013764
133928,16008,16,21796,0.00073408
133929,16008,7,21796,0.00032116
133930,16008,6,21796,0.00027528
133931,16008,41,21796,0.00188108
133932,16008,12,21796,0.00055056
133933,16008,4,21796,0.00018352
133934,16008,6,21796,0.00027528
133935,16008,6,21796,0.00027528
133936,16008,35,21796,0.0016058
133937,16008,4,21796,0.00018352
133938,16010,5,8890,0.00056243
133939,16010,10,8890,0.00112486
133940,16010,9,8890,0.00101237
133941,16010,10,8890,0.00112486
133942,16010,4,8890,0.00044994
133943,16010,9,8890,0.00101237
133945,16010,6,8890,0.00067492
133946,16010,2,8890,0.00022497
133947,16010,8,8890,0.00089989
133948,16010,15,8890,0.00168729
133951,16010,12,8890,0.00134983
133952,16010,2,8890,0.00022497
133953,16010,2,8890,0.00022497
133954,16010,2,8890,0.00022497
133955,16010,20,8890,0.00224972
133957,16010,4,8890,0.00044994
133958,16010,1,8890,0.00011249
133959,16010,2,8890,0.00022497
133961,16010,12,8890,0.00134983
133962,16010,16,8890,0.00179978
133963,16010,76,8890,0.00854893
133965,16010,5,8890,0.00056243
133970,12016,1,11552,0.000086565
133971,12016,21,11552,0.00181787
133972,12016,50,11552,0.00432826
133973,12016,94,11552,0.00813712
133974,12016,2,11552,0.00017313
133975,12016,160,11552,0.01385042
133977,12016,154,11552,0.01333103
133978,12016,34,11552,0.00294321
133988,12073,5,15559,0.00032136
133989,12073,6,15559,0.00038563
133990,12073,14,15559,0.0008998
133991,12073,16,15559,0.00102834
133993,12073,19,15559,0.00122116
133994,12073,116,15559,0.00745549
133995,12073,7,15559,0.0004499
133996,12073,184,15559,0.01182595
133997,12073,83,15559,0.00533453
133998,12073,16,15559,0.00102834
133999,12073,22,15559,0.00141397
134000,12073,18,15559,0.00115689
134001,12022,208,32509,0.00639823
134003,12022,44,32509,0.00135347
134004,12022,3,32509,0.000092282
134006,12022,9,32509,0.00027685
134009,12022,279,32509,0.00858224
134010,12022,4,32509,0.00012304
134011,12022,616,32509,0.0189486
134013,12003,1089,23023,0.04730053
134014,12003,10,23023,0.00043435
134015,12067,974,9400,0.10361702
134016,12067,1,9400,0.00010638
134017,12067,245,9400,0.02606383
134018,12067,390,9400,0.04148936
134021,12067,5,9400,0.00053192
134024,12007,193,13496,0.01430053
134025,12007,175,13496,0.01296681
134026,12007,5,13496,0.00037048
134028,12007,83,13496,0.00614997
134029,12007,31,13496,0.00229698
134030,12007,29,13496,0.00214879
134031,12007,55,13496,0.00407528
134032,12007,2,13496,0.00014819
134033,12058,6,30220,0.00019854
134034,12058,277,30220,0.00916612
134035,12058,17,30220,0.00056254
134036,12058,302,30220,0.00999338
134037,12058,162,30220,0.00536069
134038,12058,405,30220,0.01340172
134040,12058,1141,30220,0.03775645
134041,12058,94,30220,0.00311052
134043,12026,1982,6847,0.28946984
134047,12035,178,16475,0.01080425
134048,12035,21,16475,0.00127466
134049,12017,256,8053,0.0317894
134050,12035,332,16475,0.02015175
134051,12035,1526,16475,0.09262519
134052,12059,3,21274,0.00014102
134053,12059,8,21274,0.00037605
134056,12059,405,21274,0.01903732
134057,12034,328,14102,0.02325911
134059,12034,25,14102,0.0017728
134060,12034,7,14102,0.00049638
134061,12034,2,14102,0.00014182
134063,12034,1194,14102,0.08466884
134064,12034,3,14102,0.00021274
134068,12008,84,5548,0.01514059
134070,12008,135,5548,0.02433309
134071,21087,5,5640,0.00088653
134072,21087,1335,5640,0.23670213
134077,21047,142,4693,0.03025783
134080,21047,965,4693,0.2056254
134082,21047,2,4693,0.00042617
134084,21047,2,4693,0.00042617
134085,21047,4,4693,0.00085233
134095,21059,214,1048,0.20419847
134096,21059,5,1048,0.00477099
134097,21059,206,1048,0.19656489
134098,21009,68,798,0.08521303
134099,21009,93,798,0.11654135
134100,21003,4,14897,0.00026851
134101,21003,86,14897,0.00577297
134102,21003,31,14897,0.00208096
134103,21003,68,14897,0.00456468
134104,21003,57,14897,0.00382627
134106,21196,68,493,0.13793103
134107,21127,100,2614,0.03825555
134108,21127,17,2614,0.00650344
134109,21127,86,2614,0.03289977
134110,21190,4,244,0.01639344
134111,20459,20,2561,0.00780945
134114,20459,2,2561,0.00078095
134115,20459,37,2561,0.01444748
134116,20459,73,2561,0.02850449
134117,20459,2,2561,0.00078095
134119,21027,477,3762,0.12679426
134121,21027,219,3762,0.05821372
134122,21027,14,3762,0.00372143
134123,21027,2,3762,0.00053163
134124,21209,351,5520,0.06358696
134135,21035,416,9240,0.04502165
134138,21035,59,9240,0.00638528
134139,21035,311,9240,0.03365801
134141,20434,38,3886,0.00977869
134142,20434,20,3886,0.00514668
134143,20142,59,925,0.06378378
134144,20029,34,3452,0.00984936
134145,20029,68,3452,0.01969873
134146,20041,74,17506,0.00422712
134147,20041,53,17506,0.00302753
134148,20041,100,17506,0.00571233
134149,20041,87,17506,0.00496973
134150,20171,99,17381,0.00569588
134151,20171,25,17381,0.00143835
134152,20171,97,17381,0.00558081
134153,20171,56,17381,0.00322191
134154,20171,40,17381,0.00230136
134155,20309,1118,6867,0.16280763
134159,20278,239,29998,0.0079672
134166,20278,159,29998,0.00530035
134168,20184,891,47444,0.01878004
134169,30045,4,16398,0.00024393
134170,30045,7,16398,0.00042688
134171,30045,55,16398,0.00335407
134172,20184,2302,47444,0.04852036
134173,30119,28,591,0.04737733
134174,30119,31,591,0.05245347
134175,30119,13,591,0.02199662
134176,30176,4,626,0.00638978
134177,20044,125,10050,0.01243781
134178,30176,3,626,0.00479233
134180,30190,3,47,0.06382979
134181,30054,6,7550,0.0007947
134182,30054,6,7550,0.0007947
134183,30054,40,7550,0.00529801
134184,30169,1,14124,0.000070802
134185,30169,6,14124,0.00042481
134186,30169,255,14124,0.01805438
134187,30169,22,14124,0.00155763
134188,30077,44,15918,0.00276417
134189,30077,25,15918,0.00157055
134190,30077,56,15918,0.00351803
134191,30077,1,15918,0.000062822
134192,30077,4,15918,0.00025129
134193,30094,1,19140,0.000052247
134194,30094,4,19140,0.00020899
134195,30094,4,19140,0.00020899
134196,30094,5,19140,0.00026123
134197,30094,200,19140,0.01044932
134198,30094,8,19140,0.00041797
134201,30073,27,29251,0.00092305
134203,30073,315,29251,0.01076886
134204,30073,3,29251,0.00010256
134205,30073,5,29251,0.00017093
134206,30003,50,26014,0.00192204
134207,30003,1,26014,0.000038441
134208,30003,7,26014,0.00026909
134209,30003,1,26014,0.000038441
134210,30003,7,26014,0.00026909
134211,30003,219,26014,0.00841854
134212,30003,3,26014,0.00011532
134214,30149,154,13698,0.01124252
134215,30003,17,26014,0.00065349
134216,30149,234,13698,0.01708279
134218,30104,213,8105,0.02628007
134219,30104,6,8105,0.00074028
134220,30104,8,8105,0.00098705
134221,30059,4,7667,0.00052172
134222,30122,10,7475,0.00133779
134223,30122,10,7475,0.00133779
134224,30059,5,7667,0.00065215
134225,30048,4,20122,0.00019879
134226,30048,7,20122,0.00034788
134230,30048,204,20122,0.01013816
134232,30206,9,1805,0.00498615
134233,30206,97,1805,0.05373961
134234,30206,149,1805,0.08254848
134235,30111,5,6485,0.00077101
134236,30111,7,6485,0.00107941
134237,30111,270,6485,0.04163454
134238,30204,4,6561,0.00060966
134239,30204,31,6561,0.00472489
134240,30204,287,6561,0.04374333
134241,30204,3,6561,0.00045725
134242,30204,651,6561,0.09922268
134244,27008,102,117437,0.00086855
134245,27008,370,117437,0.00315063
134246,27008,13,117437,0.0001107
134247,27008,5,117437,0.000042576
134248,27008,943,117437,0.00802984
134251,27008,434,117437,0.0036956
134252,27008,1308,117437,0.01113789
134253,27008,1098,117437,0.00934969
134255,27008,73,117437,0.00062161
134256,27008,418,117437,0.00355936
134259,27002,61,87804,0.00069473
134262,27002,5,87804,0.000056945
134263,27002,7,87804,0.000079723
134973,16008,12,21796,0.00055056
134974,16008,33,21796,0.00151404
134976,16008,14,21796,0.00064232
134978,16008,2,21796,0.00009176
134980,16008,5,21796,0.0002294
134982,16008,79,21796,0.00362452
134983,16008,18,21796,0.00082584
134984,16008,10,21796,0.0004588
134986,16008,4,21796,0.00018352
134987,16008,11,21796,0.00050468
134988,16008,8,21796,0.00036704
134989,16008,23,21796,0.00105524
134990,16008,12,21796,0.00055056
134991,16008,11,21796,0.00050468
134992,16008,3,21796,0.00013764
134993,16008,5,21796,0.0002294
134994,16008,29,21796,0.00133052
134995,16008,21,21796,0.00096348
134996,16008,26,21796,0.00119288
134997,16010,29,8890,0.00326209
134998,16010,4,8890,0.00044994
135001,16010,18,8890,0.00202475
135002,16010,11,8890,0.00123735
135004,16010,4,8890,0.00044994
135005,16010,8,8890,0.00089989
135008,16010,10,8890,0.00112486
135010,16010,4,8890,0.00044994
135011,16010,9,8890,0.00101237
135012,16010,5,8890,0.00056243
135013,16010,1,8890,0.00011249
135014,16010,3,8890,0.00033746
135015,16010,6,8890,0.00067492
135016,16010,2,8890,0.00022497
135017,16010,5,8890,0.00056243
135018,16010,6,8890,0.00067492
135019,16010,20,8890,0.00224972
135020,16010,6,8890,0.00067492
135022,16010,128,8890,0.0143982
135024,16010,11,8890,0.00123735
135031,12016,11,11552,0.00095222
135032,12016,89,11552,0.00770429
135034,12016,365,11552,0.03159626
135035,12016,4,11552,0.00034626
135036,12016,48,11552,0.00415513
135037,12016,5,11552,0.00043283
135038,12016,40,11552,0.0034626
135046,12073,4,15559,0.00025709
135047,12073,5,15559,0.00032136
135049,12073,11,15559,0.00070699
135050,12073,2,15559,0.00012854
135051,12073,12,15559,0.00077126
135052,12073,14,15559,0.0008998
135053,12073,11,15559,0.00070699
135054,12073,7,15559,0.0004499
135057,12073,31,15559,0.00199242
135058,12073,4,15559,0.00025709
135059,12073,277,15559,0.0178032
135062,12022,38,32509,0.00116891
135064,12022,925,32509,0.02845366
135065,12022,6,32509,0.00018456
135069,12022,536,32509,0.01648774
135070,12022,442,32509,0.01359624
135071,12022,107,32509,0.0032914
135076,12067,43,9400,0.00457447
135078,12067,6,9400,0.0006383
135082,12067,3,9400,0.00031915
135083,12007,524,13496,0.03882632
135084,12007,612,13496,0.04534677
135085,12007,100,13496,0.0074096
135087,12007,216,13496,0.01600474
135088,12007,13,13496,0.00096325
135089,12007,177,13496,0.013115
135090,12007,198,13496,0.01467101
135091,12007,442,13496,0.03275045
135092,12058,26,30220,0.00086036
135093,12058,74,30220,0.00244871
135095,12058,7,30220,0.00023164
135097,12058,1,30220,0.000033091
135098,12058,135,30220,0.00446724
135099,12058,336,30220,0.01111847
135100,12058,654,30220,0.0216413
135104,12017,272,8053,0.03377623
135106,12017,3,8053,0.00037253
135107,12017,440,8053,0.05463802
135109,12035,548,16475,0.03326252
135111,12035,8,16475,0.00048558
135112,12059,164,21274,0.00770894
135113,12059,5,21274,0.00023503
135115,12034,1765,14102,0.12515955
135117,12034,4,14102,0.00028365
135120,12034,2,14102,0.00014182
135129,21087,125,5640,0.02216312
135130,21087,1465,5640,0.25975177
135137,21073,525,886,0.59255079
135143,21047,48,4693,0.010228
135144,21047,8,4693,0.00170467
135146,21047,184,4693,0.03920733
135148,21047,34,4693,0.00724483
135149,21047,99,4693,0.02109525
135152,21157,18,5872,0.0030654
135153,21059,43,1048,0.04103053
135154,21059,395,1048,0.3769084
135155,21059,11,1048,0.01049618
135156,21059,165,1048,0.15744275
135157,21009,39,798,0.04887218
135158,21009,43,798,0.05388471
135160,21003,1047,14897,0.07028261
135161,21003,159,14897,0.01067329
135162,21003,101,14897,0.00677989
135163,21003,768,14897,0.051554
135164,21196,30,493,0.06085193
135165,21196,18,493,0.03651116
135167,21127,126,2614,0.04820199
135168,21127,69,2614,0.02639633
135171,20459,100,2561,0.03904725
135174,20459,12,2561,0.00468567
135176,20459,258,2561,0.1007419
135179,21027,411,3762,0.1092504
135180,21209,4,5520,0.00072464
135181,21209,144,5520,0.02608696
135182,21209,943,5520,0.17083333
135183,21209,5,5520,0.0009058
135184,21209,200,5520,0.03623188
135192,21129,1598,4683,0.34123425
135193,21129,1,4683,0.00021354
135194,21035,5,9240,0.00054113
135195,21035,3,9240,0.00032468
135198,21036,295,13097,0.02252424
135199,21036,213,13097,0.01626327
135200,20490,212,2432,0.08717105
135201,20142,94,925,0.10162162
135202,20142,128,925,0.13837838
135203,20354,105,130,0.80769231
135204,20029,162,3452,0.04692932
135205,20406,236,18942,0.01245909
135206,20406,40,18942,0.00211171
135207,20041,201,17506,0.01148178
135208,20041,244,17506,0.01393808
135209,20171,14,17381,0.00080548
135210,20171,63,17381,0.00362465
135211,20171,64,17381,0.00368218
135212,20171,44,17381,0.0025315
135213,20309,472,6867,0.06873453
135214,20309,305,6867,0.04441532
135217,20278,1280,29998,0.04266951
135225,20278,1,29998,0.000033336
135226,20184,174,47444,0.00366748
135227,30207,2,21722,0.000092073
135228,30207,23,21722,0.00105883
135229,30207,4,21722,0.00018415
135231,30045,172,16398,0.01048908
135233,30045,228,16398,0.01390414
135234,30119,5,591,0.00846024
135235,30176,142,626,0.22683706
135236,30176,36,626,0.05750799
135241,30054,1,7550,0.00013245
135242,30054,6,7550,0.0007947
135243,30054,3,7550,0.00039735
135245,30169,8,14124,0.00056641
135246,30169,4,14124,0.00028321
135247,30077,126,15918,0.00791557
135248,30077,306,15918,0.01922352
135249,30077,12,15918,0.00075386
135250,30077,5,15918,0.00031411
135251,30077,7,15918,0.00043975
135252,30077,1,15918,0.000062822
135253,30094,3,19140,0.00015674
135254,30094,471,19140,0.02460815
135255,30094,4,19140,0.00020899
135256,30094,8,19140,0.00041797
135257,30094,330,19140,0.01724138
135259,30073,2222,29251,0.07596322
135260,30073,689,29251,0.02355475
135261,30073,1,29251,0.000034187
135263,30073,2,29251,0.000068374
135264,30073,747,29251,0.02553759
135265,30073,4,29251,0.00013675
135266,30073,272,29251,0.00929883
135267,30073,2,29251,0.000068374
135268,30073,842,29251,0.02878534
135269,30073,228,29251,0.00779461
135270,30073,473,29251,0.01617039
135273,30149,645,13698,0.04708717
135274,30149,6,13698,0.00043802
135275,30149,334,13698,0.02438312
135277,30104,6,8105,0.00074028
135278,30104,6,8105,0.00074028
135279,30104,4,8105,0.00049352
135282,30122,115,7475,0.01538462
135283,30122,29,7475,0.0038796
135284,30048,4,20122,0.00019879
135285,30048,5,20122,0.00024848
135286,30048,247,20122,0.01227512
135287,30039,35,8422,0.00415578
135288,30039,3,8422,0.00035621
135290,30039,6,8422,0.00071242
135291,30039,49,8422,0.0058181
135292,30039,91,8422,0.01080503
135293,30039,3,8422,0.00035621
135294,30111,61,6485,0.00940632
135295,30039,8,8422,0.00094989
135296,30039,2,8422,0.00023747
135300,30204,5,6561,0.00076208
135302,27008,2,117437,0.00001703
135303,27008,230,117437,0.0019585
135304,27008,101,117437,0.00086004
135307,27008,347,117437,0.00295478
135308,27008,2067,117437,0.01760093
135309,27008,654,117437,0.00556894
135311,27008,386,117437,0.00328687
135313,27008,228,117437,0.00194147
135314,27002,280,87804,0.00318892
135321,27002,2294,87804,0.02612637
136030,16008,239,21796,0.01096532
136031,16008,6,21796,0.00027528
136034,16008,50,21796,0.002294
136035,16008,33,21796,0.00151404
136036,16008,639,21796,0.02931731
136037,16008,2,21796,0.00009176
136038,16008,24,21796,0.00110112
136039,16008,4,21796,0.00018352
136041,16008,8,21796,0.00036704
136042,16008,4,21796,0.00018352
136043,16008,7,21796,0.00032116
136044,16008,3,21796,0.00013764
136045,16008,4,21796,0.00018352
136046,16008,8,21796,0.00036704
136047,16008,21,21796,0.00096348
136048,16008,2,21796,0.00009176
136050,16008,5,21796,0.0002294
136052,16010,3,8890,0.00033746
136054,16010,21,8890,0.00236221
136055,16010,2,8890,0.00022497
136056,16010,5,8890,0.00056243
136057,16010,9,8890,0.00101237
136058,16010,12,8890,0.00134983
136059,16010,6,8890,0.00067492
136060,16010,9,8890,0.00101237
136061,16010,17,8890,0.00191226
136063,16010,8,8890,0.00089989
136064,16010,5,8890,0.00056243
136065,16010,19,8890,0.00213723
136066,16010,6,8890,0.00067492
136067,16010,6,8890,0.00067492
136068,16010,18,8890,0.00202475
136069,16010,8,8890,0.00089989
136071,16010,2,8890,0.00022497
136072,16010,7,8890,0.0007874
136075,16010,11,8890,0.00123735
136076,16010,10,8890,0.00112486
136077,16010,7,8890,0.0007874
136078,16010,21,8890,0.00236221
136079,16010,1,8890,0.00011249
136083,16010,24,8890,0.00269966
136085,16010,3,8890,0.00033746
136091,12016,6,11552,0.00051939
136094,12016,2,11552,0.00017313
136096,12016,30,11552,0.00259695
136104,12073,9,15559,0.00057844
136105,12073,7,15559,0.0004499
136106,12073,12,15559,0.00077126
136107,12073,2,15559,0.00012854
136108,12073,30,15559,0.00192814
136110,12073,8,15559,0.00051417
136111,12073,20,15559,0.00128543
136112,12073,24,15559,0.00154252
136113,12073,25,15559,0.00160679
136114,12073,26,15559,0.00167106
136115,12073,4,15559,0.00025709
136116,12073,13,15559,0.00083553
136121,12022,836,32509,0.02571596
136122,12022,26,32509,0.00079978
136123,12022,10,32509,0.00030761
136124,12022,154,32509,0.00473715
136125,12022,9,32509,0.00027685
136126,12022,52,32509,0.00159956
136127,12022,3,32509,0.000092282
136128,12022,9,32509,0.00027685
136129,12022,593,32509,0.0182411
136130,12050,1144,8631,0.13254548
136132,12050,686,8631,0.07948094
136133,12067,315,9400,0.03351064
136137,12064,102,7428,0.01373183
136139,12064,955,7428,0.12856758
136141,12067,320,9400,0.03404255
136142,12007,16,13496,0.00118554
136143,12007,2,13496,0.00014819
136146,12007,214,13496,0.01585655
136147,12007,2,13496,0.00014819
136148,12007,173,13496,0.01281861
136149,12007,47,13496,0.00348251
136150,12058,48,30220,0.00158835
136151,12058,35,30220,0.00115817
136152,12058,55,30220,0.00181999
136154,12058,7,30220,0.00023164
136155,12058,274,30220,0.00906684
136156,12058,6,30220,0.00019854
136157,12058,1391,30220,0.04602912
136159,12058,1,30220,0.000033091
136163,12058,928,30220,0.03070814
136164,12017,9,8053,0.0011176
136166,12058,145,30220,0.00479815
136167,12035,12,16475,0.00072838
136168,12035,1459,16475,0.08855842
136169,12035,740,16475,0.04491654
136170,12035,16,16475,0.00097117
136172,12059,17,21274,0.0007991
136173,12059,16,21274,0.00075209
136175,12034,5,14102,0.00035456
136177,12034,10,14102,0.00070912
136178,12034,7,14102,0.00049638
136179,12034,609,14102,0.04318536
136180,12034,2,14102,0.00014182
136184,12034,1252,14102,0.08878173
136187,21087,5,5640,0.00088653
136188,21087,19,5640,0.00336879
136190,21087,617,5640,0.10939716
136191,21087,4,5640,0.00070922
136197,21032,256,785,0.32611465
136198,21047,42,4693,0.0089495
136201,21047,3,4693,0.00063925
136212,21157,16,5872,0.0027248
136222,21003,683,14897,0.04584816
136226,21127,68,2614,0.02601377
136230,20459,346,2561,0.13510348
136239,21209,5,5520,0.0009058
136240,21209,2,5520,0.00036232
136247,21129,1214,4683,0.25923553
136252,21035,22,9240,0.00238095
136253,21035,4,9240,0.0004329
