GRIDCODE,CVENTMUN,Ft
229263,14008,0.033377886
229276,11008,0.010982228
229278,11008,0.002829347
229279,11008,0.042901924
229280,11008,0.004427884
229281,11008,0.044633117
229282,11008,0.020230364
229283,11008,0.083099343
229284,11008,0.05823559
229286,11026,0.026061049
229287,11026,0.0586406
229294,11017,0.039811323
229295,11017,0.030902358
229296,11017,0.015807248
229298,11017,0.008238161
229299,11017,0.035769522
229300,11017,0.003707132
229302,11027,0.043922315
229303,11027,0.009213811
229314,11009,0.06241912
229317,11009,0.012923331
229318,11009,0.112714671
229324,22014,0.005169082
229327,22014,0.099731137
229334,22011,0.066636183
229336,22011,0.014589907
229337,22011,0.114042639
229338,22005,0.013914032
229339,22005,0.032473074
229347,22007,0.135161374
229348,22007,0.073627635
229349,22004,0.029841537
229353,22004,0.02199237
229366,13084,0.007759346
229367,13084,0.125053569
229368,13030,0.006836808
229369,13030,0.182566771
229373,13015,0.046995014
229374,13015,0.062402749
229377,13015,0.063682952
229399,30072,0.139464
229406,30180,0.13308128
229412,30083,0.038518265
229413,30083,0.033697276
229414,30083,0.042845188
229415,30083,0.045555402
229416,30083,0.002075536
229417,21064,0.04283892
229418,21064,0.021744379
229438,30124,0.006223968
229439,30124,0.002862544
230233,14080,0.027191397
230234,14080,0.019567844
230304,14001,0.189935374
230311,14093,0.008568395
230315,14125,0.050296094
230320,14008,0.011337895
230321,14008,0.028164426
230322,14008,0.014855466
230323,14008,0.033792646
230335,11008,0.017283884
230336,11008,0.023458605
230337,11008,0.042437088
230339,11008,0.043899839
230340,11008,0.044816951
230341,11008,0.067571263
230342,11008,0.004835893
230345,11001,0.000708733
230346,11001,0.006565653
230353,11017,0.010437918
230354,11017,0.012415937
230355,11017,0.011059792
230359,11017,0.030313072
230377,11009,0.017277136
230378,11009,0.000310917
230379,11009,0.238131121
230380,11009,0.092769532
230386,22014,0.063668554
230387,22014,0.001651773
230395,22011,0.046696862
230396,22005,0.040304569
230397,22005,0.037175346
230405,22007,0.172590889
230406,22007,0.04329795
230408,22004,0.045803203
230432,13043,0.009243501
230433,13015,0.042352973
230434,13015,0.001513935
230435,13015,0.001773207
230436,13015,0.007646175
230441,13020,0.063151259
230442,13020,0.131609563
230449,13068,0.007825577
230450,13068,0.018621585
230458,30202,0.057771288
230459,30202,0.028053574
230465,30180,0.02524628
230466,30180,0.131509758
230471,30083,0.001647814
230472,30083,0.02294434
230473,30083,0.042376849
230474,30083,0.005121596
230475,21064,0.025914102
230477,21064,0.04229964
230478,21064,0.007862503
230479,21064,0.041134371
230480,30157,0.071637665
230481,30157,0.150373111
230482,30157,0.018695462
230494,30033,0.007230815
230498,30033,0.086001239
230499,30033,0.143043101
231277,18020,0.017882602
231292,14080,0.049445139
231293,14080,0.025003866
231294,14080,0.008611033
231310,18003,0.003577561
231311,18003,0.056594146
231312,18003,0.051028542
231313,18003,0.052537495
231314,18003,0.006687267
231315,14075,0.258254111
231367,14093,0.008137809
231368,14093,0.036709971
231369,14093,0.036740663
231370,14093,0.025615661
231382,14008,0.016429558
231383,14008,0.036968771
231394,11008,0.052352099
231395,11008,0.037535129
231398,11008,0.044330858
231404,11026,0.090530413
231407,11026,0.058943497
231408,11026,0.09906224
231409,11017,0.003757055
231410,11017,0.004679812
231411,11017,0.027765508
231412,11017,0.00836689
231414,11017,0.008481886
231415,11017,0.015725937
231418,11017,0.036436011
231419,11017,0.006890856
231434,11009,0.004653709
231440,11003,0.044732428
231444,22014,0.003511527
231445,22014,0.040731921
231446,22014,0.016234994
231447,22014,0.083697867
231455,22005,0.007158237
231456,22005,0.054501067
231459,22005,0.023400305
231460,22005,0.009456829
231467,22004,0.003592121
231491,13043,0.174262564
231492,13043,0.007449116
231495,13015,0.06752585
231499,13020,0.049208569
231500,13020,0.184700704
231502,13020,0.001127029
231503,13020,0.328847293
231504,13042,0.132222784
231505,13042,0.526920608
231509,13068,0.041095394
231510,13068,0.093760676
231511,13068,0.037448471
231517,30202,0.172584105
231518,30202,0.002837694
231524,30027,0.028077488
231525,30180,0.015132939
231526,30083,0.031881944
231527,30083,0.044254757
231528,30083,0.045356366
231529,30083,0.053615956
231530,30083,0.019442676
231531,30083,0.020141716
231532,30083,0.005132745
231535,21064,0.057601935
231536,21064,0.016605642
231537,21064,0.007614373
231541,30157,0.158840986
231553,30033,0.003933026
231554,30033,0.051942438
231555,30033,0.133238312
231557,30033,0.040084012
232330,18020,0.024320212
232336,18020,0.082528806
232337,18020,0.174731821
232338,18020,0.176742946
232339,18020,0.155927129
232351,14080,0.014267067
232352,14080,0.018834778
232353,14080,0.064462313
232354,14080,0.009527061
232364,14038,0.063116196
232368,18003,0.042300584
232369,18003,0.016372941
232374,14075,0.143530332
232375,14075,0.286261632
232382,14007,0.151337866
232387,14094,0.007206258
232425,14093,0.029687862
232426,14093,0.032448498
232429,14093,0.023312316
232430,14093,0.019687578
232442,14008,0.004906887
232443,14008,0.036165267
232444,14008,0.035746492
232445,14008,0.00741315
232452,11008,0.075428079
232453,11008,0.103176395
232457,11008,0.046216418
232462,11026,0.022691188
232463,11026,0.012679659
232466,11026,0.003093441
232467,11026,0.081149028
232469,11026,0.035666917
232471,11037,0.059103589
232473,11017,0.02205769
232474,11017,0.008626892
232475,11017,0.000975529
232476,11017,0.02954019
232477,11017,0.018395142
232478,11017,0.001527548
232499,11003,0.070281342
232503,22014,0.088287028
232506,22014,0.001964055
232514,22005,0.028870224
232515,22005,0.034276267
232516,22005,0.040567269
232517,22005,0.014018805
232518,22005,0.014318071
232544,13084,0.086570574
232547,13043,0.046856741
232548,13043,0.055859944
232549,13043,0.147971969
232550,13043,0.02176333
232553,13071,0.079421448
232554,13015,0.022303954
232562,13020,0.023091797
232563,13020,0.033245351
232564,13042,0.277748073
232570,13068,0.100289968
232575,30076,0.04787509
232576,30076,0.18321162
232577,30202,0.06809923
232578,30202,0.008617163
232579,30202,0.113224846
232580,30202,0.111265891
232583,30027,0.09705011
232589,30083,0.001228322
232593,21064,0.046554709
232594,21064,0.022756048
232595,21064,0.082026771
232600,30157,0.055499586
232601,30157,0.015051172
232602,30157,0.093701579
232613,30033,0.157656136
232614,30033,0.188792037
233389,18020,0.019783657
233390,18020,0.091619079
233391,18020,0.030531684
233398,18020,0.052897955
233401,18020,0.011581608
233407,14080,0.006722351
233408,14080,0.056430273
233409,14080,0.060130393
233410,14080,0.079185407
233411,14080,0.008478338
233412,14080,0.007662687
233413,14080,0.018747723
233421,14038,0.074940803
233422,14038,0.014723428
233423,14038,0.019452083
233427,18003,0.012955494
233433,14075,0.005516007
233439,14007,0.004704696
233441,14007,0.506018827
233446,14094,0.172284369
233450,14005,0.034851845
233461,14120,0.454411432
233489,14093,0.027944166
233490,14093,0.00962223
233491,14093,0.038961557
233492,14125,0.124308888
233493,14125,0.093297073
233494,14008,0.01454408
233495,14008,0.067344571
233504,14008,0.027011363
233505,14008,0.034558331
233506,14008,0.035433207
233507,14008,0.034147176
233508,14008,0.028473268
233509,11025,0.133690379
233510,11025,0.142008042
233515,11031,0.021024066
233516,11031,0.023043762
233519,11031,0.00671977
233526,11026,0.023938833
233527,11026,0.015962175
233528,11026,0.038580923
233530,11037,0.013859674
233531,11037,0.01033787
233532,11017,0.012485756
233533,11017,0.030346956
233552,11003,0.122440427
233557,11003,0.065320685
233558,11003,0.011057348
233562,22014,0.053745232
233563,22014,0.056871603
233573,22005,0.078834423
233585,22018,0.046942428
233596,22004,0.006912861
233603,13084,0.10914333
233605,13084,0.082502325
233606,13043,0.053462994
233607,13043,0.065473531
233608,13043,0.047757398
233609,13043,0.109053873
233612,13071,0.01471151
233620,13033,0.201360166
233621,13033,0.062959432
233629,13068,0.050813685
233630,13068,0.118847391
233633,30076,0.046366364
233634,30076,0.074506186
233635,30076,0.152372858
233639,30202,0.017854598
233640,30027,0.027408012
233641,30027,0.102146599
233642,30027,0.011808295
233644,30027,0.00910542
233648,30083,0.020490244
233649,30083,0.003994144
233654,21064,0.063730725
233655,21064,0.029125811
233659,30157,0.140629406
233672,30033,0.110565006
234450,18020,0.009424881
234460,14067,0.230129354
234461,14067,0.005695259
234462,14067,0.032539713
234463,14067,0.177003518
234464,14067,0.090892912
234465,14080,0.051742232
234466,14080,0.049824967
234481,14038,0.083706924
234499,14007,0.015627703
234500,14007,0.248773745
234501,14007,0.073537162
234505,14094,0.028673415
234509,14005,0.007449284
234549,14093,0.022498609
234552,14125,0.20861158
234553,14008,0.0097622
234554,14008,0.001751338
234555,14008,0.039306593
234574,11031,0.114374314
234586,11026,0.005783349
234587,11037,0.006108624
234589,11037,0.043487111
234616,11003,0.069826272
234631,22005,0.011611398
234632,22005,0.076844138
234654,22004,0.230176514
234655,22004,0.16367999
234662,13084,0.126565259
234668,13043,0.064942688
234677,13033,0.038710449
234678,13033,0.314851128
234679,13033,0.163339553
234680,13033,0.009648918
234689,13068,0.042249156
234690,13068,0.111438948
234691,13068,0.153780262
234693,30076,0.060902021
234694,30076,0.176268647
234701,30027,0.092810744
234702,30027,0.00517056
234708,30083,0.004582635
234709,30083,0.024860652
234710,30083,0.013998567
234714,21064,0.075416732
234715,21064,0.099952591
234718,30157,0.098272927
234731,30033,0.073439649
234733,30189,0.014017817
235519,14067,0.04168716
235520,14067,0.025255517
235533,14080,0.009762278
235534,14080,0.040222737
235540,14038,0.032227946
235541,14038,0.054953825
235560,14055,0.39561507
235564,14094,0.016033886
235565,14094,0.077598552
235568,14005,0.175308884
235569,14005,0.01034424
235612,14078,0.116484339
235613,14078,0.130367984
235614,14008,0.002540151
235615,14008,0.029032203
235616,14078,0.031589461
235617,14078,0.007888546
235618,14078,0.002921181
235626,14072,0.015991823
235629,11025,0.203086508
235631,11025,0.005878463
235633,11031,0.150551161
235637,11031,0.017064501
235645,11026,0.072426997
235648,11037,0.043312693
235649,11037,0.002999577
235674,11003,0.01369338
235675,11003,0.050874215
235690,22005,0.061011576
235691,22005,0.106541734
235712,22004,0.184044405
235713,22004,0.074723061
235721,13047,0.035320152
235735,13071,0.032880255
235736,13033,0.190191997
235737,13033,0.018938356
235750,13068,0.123687297
235751,13068,0.015876387
235753,30076,0.094700864
235756,13078,0.041893822
235757,13078,0.062762671
235758,30027,0.093436143
235759,30027,0.142424982
235760,30027,0.000513896
235761,30027,0.039380222
235765,30083,0.015405671
235769,30083,0.022822168
235770,30083,0.002615425
235774,30160,0.041656584
235777,30160,0.003064839
235790,30189,0.073403076
236579,18020,0.03858455
236593,14080,0.067758237
236594,14080,0.043888744
236595,14080,0.054450835
236600,18003,0.049934454
236602,18003,0.042221946
236619,14055,0.272686135
236627,14005,0.221896474
236628,14094,0.027486048
236644,14045,0.331798274
236670,14078,0.130293032
236671,14078,0.10475227
236679,14074,0.170535862
236688,14072,0.101291584
236692,11031,0.208086364
236704,11026,0.030415352
236707,11037,0.04323474
236723,11003,0.0219086
236742,11032,0.004562789
236749,22005,0.043956016
236759,22018,0.046637648
236779,13047,0.021571314
236780,13047,0.130393038
236794,13071,0.117353646
236810,13014,0.129777396
236816,13078,0.197440337
236818,30027,0.081407577
236819,30027,0.013190579
236823,30058,0.000490272
236824,30083,0.048799045
236829,30083,0.012931296
236833,30160,0.039589453
236848,30189,0.047639593
236849,30189,0.023779522
237638,18020,0.014411358
237639,18020,0.08587126
237654,14080,0.003009444
237655,18002,0.049796125
237656,18002,0.039636147
237657,18003,0.04213972
237658,18003,0.120110092
237659,18003,0.014822467
237660,18003,0.062844041
237661,18003,0.00255834
237687,14094,0.067826375
237702,14045,0.596074466
237703,14045,0.012660934
237723,14093,0.019995369
237724,14093,0.007141965
237725,14111,0.082399407
237726,14093,0.03958019
237727,14093,0.015673866
237728,14078,0.155920889
237729,14078,0.016497157
237738,14078,0.106839615
237739,14078,0.026903205
237743,14072,0.008017299
237747,14072,0.255012848
237751,11031,0.212647773
237761,11020,0.016755929
237766,11037,0.011042421
237781,11014,0.113486676
237782,11003,0.031853927
237785,11003,0.006450429
237801,11032,0.023831863
237802,11032,0.067234851
237818,22018,0.172824444
237838,13047,0.139745556
237839,13047,0.004817835
237850,13071,0.093674136
237851,13071,0.08911115
237852,13071,0.095979353
237853,13071,0.020054927
237864,13014,0.040182618
237865,13014,0.106981528
237866,13014,0.107781664
237867,13014,0.111642403
237868,13014,0.144607116
237869,13014,0.010093159
237871,13080,0.190710021
237872,13080,0.040303569
237875,13078,0.200722476
237876,30027,0.003772052
237877,30027,0.01249153
237878,30027,0.001222374
237881,30058,0.011907576
237882,30058,0.001572512
237884,30058,0.005481074
237885,30058,0.024766505
237886,30058,0.024108823
237888,30058,0.017830319
237889,30160,0.004729799
237892,30160,0.040978617
237907,30189,0.068875061
237908,30189,0.110971584
238715,18002,0.053119059
238716,18003,0.062539285
238720,18003,0.061422099
238736,14055,0.007590204
238745,14094,0.04552415
238746,14094,0.070445489
238761,14045,0.059466325
238773,14029,1
238798,14074,0.144195754
238806,14072,0.289914759
238810,11031,0.032595846
238811,11031,0.109024013
238819,11020,0.10179577
238820,11020,0.008460671
238821,11037,0.006094829
238824,11037,0.052117133
238825,11037,0.025973401
238827,11037,0.047689734
238830,11015,0.035234039
238840,11014,0.147891887
238848,11003,0.000214561
238861,11032,0.091502147
238877,22018,0.150867732
238897,13047,0.106508056
238909,13071,0.048948944
238910,13071,0.016017414
238912,13071,0.133717091
238913,13071,0.006800224
238922,13014,0.001776087
238923,13014,0.031787709
238924,13014,0.119716931
238925,13014,0.107169227
238929,13080,0.059101436
238930,13080,0.043058965
238931,13080,0.004706508
238932,13080,0.177790308
238933,13078,0.067332258
238934,13078,0.004973397
238935,30058,0.011674033
238936,30058,0.006375644
238937,30058,0.000986143
238939,30058,0.02161495
238940,30058,0.031302647
238942,30058,0.024675274
238943,30058,0.002387742
238945,30058,0.003468814
238946,30058,0.025036002
238947,30058,0.008268965
238948,30058,0.00115553
238951,30160,0.00662446
238952,30160,0.019967379
238953,30160,0.018483109
238954,30160,0.00013098
238955,30160,0.003206922
238956,30160,0.020931824
238957,30160,0.018578777
238958,30160,0.022078807
238959,30160,0.006304266
238965,30189,0.071892222
238966,30189,0.005168599
238967,30189,0.016745504
238968,30189,0.05396491
239779,18003,0.061147645
239804,14094,0.064018399
239848,14078,0.018851017
239857,14074,0.002843321
239858,14074,0.258708111
239864,14072,0.010863919
239865,14072,0.056299484
239874,11020,0.001766492
239875,11031,0.068371875
239876,11031,0.012164473
239884,11037,0.002943787
239885,11037,0.040718358
239886,11037,0.045231496
239891,11015,0.061723633
239920,11032,0.065193162
239936,22018,0.153454214
239956,13047,0.021822947
239957,13047,0.033363647
239960,13031,0.014975906
239973,13062,0.010730268
239974,13042,0.063108535
239983,13026,0.030191482
239984,13026,0.123179015
239985,13026,0.097077745
239989,13080,0.100957441
239992,13025,0.01135438
239993,13025,0.050606159
239994,13025,0.013537469
239995,30058,0.003011049
239996,30058,0.001367298
239997,30058,0.011933558
239998,30058,0.020530816
240001,30058,0.028606067
240007,30160,0.009684329
240008,30160,0.001381526
240012,30160,0.009240811
240013,30160,0.001488269
240014,30160,0.035586482
240015,30160,0.018521572
240016,30160,0.01923865
240017,30160,0.012385714
240018,30160,0.017944642
240024,30189,0.05976733
240838,18002,0.15129394
240863,14094,0.036157021
240864,14094,0.037658542
240895,14118,0.19348599
240896,14118,0.042720343
240899,14111,0.134088663
240900,14111,0.073752259
240901,14111,0.11498504
240902,14111,0.076451896
240917,14074,0.009458398
240944,11037,0.044754145
240945,11037,0.045344021
240946,11037,0.009204207
240962,11014,0.045750778
240974,11032,0.051261327
240975,11032,0.010291418
240979,11032,0.004349812
240995,22018,0.138049624
241016,13047,0.044800417
241020,13031,0.037086495
241023,13031,0.068392805
241024,13031,0.003203328
241025,13040,0.053562818
241027,13040,0.17996154
241032,13062,0.049307182
241033,13062,0.064832435
241034,13062,0.013326424
241036,13062,0.002631288
241038,13073,0.012480966
241039,13073,0.09486268
241040,13073,0.093791605
241041,13073,0.107918874
241042,13026,0.017366492
241043,13026,0.133802229
241044,13026,0.081396459
241049,13011,0.184095194
241050,13011,0.056527837
241051,13025,0.004149421
241054,30058,0.009665628
241055,30058,0.017898683
241056,30058,0.011481403
241057,30058,0.034722738
241058,30058,0.004856315
241060,30058,0.026607503
241064,30058,0.005825544
241065,30058,0.028777854
241066,30058,0.017140201
241068,30160,0.02477445
241071,30160,0.03595671
241074,30160,0.017768392
241075,30160,0.022459432
241076,30160,0.025040075
241077,30189,0.128955253
241078,30189,0.000476958
241085,30189,0.018929699
241897,18002,0.109378027
241900,18006,1
241955,14111,0.127733839
241956,14111,0.116133908
241957,14111,0.114157615
241958,14111,0.061246196
241959,14111,0.066237636
241960,14111,0.001459207
241976,14074,0.123749799
241986,11025,0.013053456
241987,11025,0.024461171
241997,11020,0.093864516
241998,11020,0.038544629
242001,11037,0.00479355
242003,11037,0.042884904
242005,11015,0.065379353
242006,11015,0.022188265
242007,11015,0.05771833
242008,11015,0.090951
242016,11014,0.005120737
242020,11014,0.11326174
242021,11014,0.126964322
242029,11003,0.046647258
242034,11032,0.24377296
242038,11032,0.089848123
242054,22018,0.187956522
242065,22002,0.014303985
242075,13047,0.040305479
242076,13047,0.165537255
242077,13047,0.112851402
242078,13031,0.180566706
242079,13031,0.224600993
242082,13031,0.222474647
242084,13040,0.196039054
242085,13040,0.189738604
242086,13040,0.201712347
242089,13062,0.000994851
242090,13062,0.077041548
242091,13062,0.000024285
242092,13062,0.015849882
242093,13062,0.023078278
242097,13073,0.091130921
242098,13073,0.002038847
242109,13011,0.121483941
242112,13025,0.010536313
242113,30058,0.007611714
242114,30058,0.031854999
242117,30058,0.027532411
242118,30058,0.002265289
242119,30058,0.011109184
242123,30058,0.008600957
242127,30160,0.018171265
242128,30160,0.04156441
242129,30160,0.035024203
242130,30160,0.005555718
242946,18013,0.12716141
242947,18013,0.049737749
242956,18002,0.059669803
243035,14074,0.053018569
243036,14074,0.07369901
243045,14109,0.002662278
243046,14109,0.002796545
243057,11020,0.199135006
243058,11020,0.031135432
243059,11037,0.007685194
243060,11037,0.075140309
243061,11037,0.004554725
243065,11015,0.065584656
243066,11015,0.043251033
243067,11015,0.113720557
243078,11014,0.063889423
243079,11014,0.170981479
243082,11003,0.000839497
243083,11003,0.100948262
243087,11003,0.009913692
243088,11003,0.060217042
243097,11032,0.089901286
243101,11040,0.706910864
243112,22013,0.051281644
243113,22013,0.048425918
243116,22013,0.074608034
243117,22013,0.001948362
243124,22002,0.064622368
243134,13047,0.040609855
243135,13047,0.020754597
243136,13031,0.248699121
243148,13062,0.057291363
243149,13062,0.02565649
243150,13062,0.063892326
243156,13073,0.094308502
243168,13011,0.204583782
243169,13025,0.000405145
243170,13025,0.018458044
243171,13025,0.035284898
243174,30058,0.005768977
243181,30058,0.023668557
243189,30160,0.03833505
243991,18004,0.247586508
244004,18013,0.003005207
244005,18013,0.012537607
244006,18013,0.017229524
244007,18013,0.049983046
244011,18002,0.006908841
244012,18002,0.04109615
244095,14074,0.058928505
244104,14109,0.147826639
244120,11037,0.001950339
244121,11037,0.015055978
244126,11015,0.068907314
244127,11015,0.089983422
244142,11003,0.034169502
244143,11003,0.118503674
244144,11003,0.071765238
244146,11003,0.048342218
244156,11032,0.044707404
244157,11013,0.013390417
244160,11013,0.220835751
244170,22013,0.062799354
244171,22013,0.025166371
244172,22013,0.004492535
244174,22013,0.025386642
244175,22013,0.026208854
244179,22013,7.49389E-05
244182,22002,0.028685995
244183,22002,0.053123314
244207,13062,0.025636522
244208,13062,0.058824382
244214,13073,0.023514411
244215,13073,0.097414782
244227,13011,0.217461379
244228,13011,0.037970752
244229,13025,0.058172084
244230,13025,0.044255852
244232,13025,0.004838265
244233,13025,0.023330691
244234,30058,0.006952748
244240,30058,0.016513126
244247,30160,0.009292827
244248,30160,0.037069983
245050,18004,0.421650782
245062,18013,0.149831274
245063,18013,0.082417935
245066,18013,0.020568642
245067,18013,0.081729596
245068,18002,0.069596656
245069,18002,0.033308692
245073,18002,0.329929053
245074,18002,0.038924236
245075,18007,0.360674645
245133,14117,0.163624644
245134,14117,0.131825146
245135,14117,0.153678974
245154,14109,0.00045933
245159,14109,0.029760616
245160,14109,0.117674577
245161,14109,0.13119533
245162,14109,0.033574081
245163,14109,0.060409352
245180,11015,0.055257317
245209,11033,0.004228429
245210,11033,0.020696234
245217,11013,0.031571046
245218,11013,0.235657078
245219,11013,0.062846599
245228,22013,0.018801879
245229,22013,0.012969578
245231,22013,0.047786586
245232,22013,0.058424211
245233,22013,0.013377916
245234,22013,0.027771901
245237,22013,0.070352117
245238,22013,0.011975648
245239,22002,0.038378195
245240,22002,0.022974978
245241,22002,0.071641684
245265,13018,0.02161776
245266,13018,0.165186694
245268,13062,0.054887639
245269,13062,0.011568148
245273,13073,0.086098384
245274,13073,0.003479057
245287,13011,0.008864652
245289,13025,0.055802959
245290,13025,0.044716382
245291,13025,0.059803628
245292,30058,0.006861356
245293,30058,0.02506647
245294,30058,0.006214358
245298,30058,0.014897614
245299,30058,0.000307527
245306,30160,0.009371301
246120,18013,0.046603573
246121,18013,0.056016582
246128,18014,0.026993141
246132,18007,0.136257894
246169,32028,0.106162478
246170,32028,0.068811164
246188,14118,0.12968369
246189,14118,0.329932801
246190,14118,0.118888946
246191,14117,0.139058734
246192,14117,0.00141354
246194,14117,0.019162314
246195,14117,0.003406334
246217,14109,0.033701714
246218,14109,0.023870838
246239,11030,0.001215865
246240,11030,0.017957338
246263,11014,0.002653554
246264,11014,0.014729224
246269,11033,0.014984735
246270,11033,0.026863485
246276,11013,0.00923165
246277,11013,0.006273628
246284,11034,0.247780748
246285,11034,0.149575347
246292,22013,0.036119684
246293,22013,0.045950174
246295,22013,0.004871856
246296,22013,0.040004427
246298,22002,0.066621639
246300,22002,0.003742103
246324,13018,0.111159781
246325,13018,0.118684141
246326,13062,0.004759609
246327,13018,0.047009409
246328,13062,0.025032784
246332,13073,0.042433997
246333,13073,0.085949433
246346,13025,0.045481119
246347,13025,0.045024861
246349,13025,0.013385068
246353,30058,0.020096969
246354,30058,0.026160228
246355,30058,0.008405128
246356,30058,0.02762017
246357,30058,0.011394287
246358,30058,0.013216509
247229,32028,0.164988912
247230,32028,0.100983782
247247,14118,0.185288229
247253,14060,0.077248451
247254,14117,0.147960459
247273,14109,0.00371411
247274,14109,0.073965748
247275,14109,0.05685114
247276,14109,0.052117068
247299,11030,0.007945941
247300,11030,0.016017861
247336,11013,0.189263349
247341,11034,0.127656937
247342,11034,0.373190715
247343,11034,0.101796253
247352,11006,0.088677056
247353,11006,0.002172421
247354,22013,0.043082245
247357,22002,0.012902351
247384,13018,0.158473116
247385,13018,0.216839946
247386,13018,0.056224689
247392,13046,0.032519149
247401,13028,0.050531792
247406,13025,0.009118748
247407,30055,0.034615173
247408,30155,0.062425014
247409,30155,0.014737497
247413,30058,0.035781265
247417,30058,0.004593644
247420,30167,0.05995523
247421,30167,0.043116816
247430,30151,0.059562859
247431,30151,0.001568641
247432,30189,0.009774949
247433,30189,0.035384353
248289,32028,0.162083138
248290,32028,0.011658364
248312,14060,0.023670873
248313,14060,0.158768845
248332,14109,0.01326132
248356,11020,0.041176432
248359,11030,0.02322188
248361,11030,0.018652455
248395,11043,0.060238464
248398,11043,0.014197431
248399,11043,0.041190984
248400,11043,0.00984498
248411,11006,0.012989696
248412,11006,0.104917695
248413,22013,0.007367804
248414,22013,0.073077208
248422,22009,0.065289992
248439,13049,0.016152585
248440,13049,0.00110979
248441,13049,0.003022456
248443,13018,0.017655636
248444,13018,0.087148827
248450,24037,0.126068939
248451,13046,0.094360093
248454,13046,0.088274593
248459,13028,0.022372504
248460,30055,0.028980191
248465,30055,0.066425315
248466,30055,0.03418445
248467,30155,0.004126652
248471,30058,0.00118605
248472,30058,0.004262394
248473,30058,0.002205539
248474,30078,0.026134835
248476,30167,0.00696054
248477,30167,0.072779898
248479,30167,0.091865621
248480,30167,0.113860284
248484,30034,0.059583573
248485,30160,0.035383413
248486,30160,0.038254771
248487,30160,0.003356217
248488,30151,0.072750025
248489,30151,0.012902055
249340,32047,0.037422225
249349,32028,0.09823515
249371,14060,0.208656242
249384,14073,0.188868346
249385,14073,0.071506573
249415,11030,0.016631621
249418,11030,0.009637382
249419,11030,0.013953485
249420,11030,0.02933765
249454,11043,0.063741645
249458,11043,0.057320025
249471,11006,0.064345571
249473,22013,0.027356283
249479,22002,0.070471269
249480,22002,0.033019995
249498,13049,0.002908421
249499,13049,0.130180275
249500,13049,0.207702616
249508,24037,0.156388292
249509,24037,0.068215944
249513,13046,0.127391187
249517,13028,0.085128616
249518,13028,0.1181635
249519,30055,0.060736981
249520,30055,0.039278299
249521,30055,0.090869928
249522,30129,0.085695493
249523,30129,0.195040687
249524,30055,0.074897967
249532,30155,0.000487483
249533,30078,0.078180998
249538,30167,0.10594701
249539,30034,0.012614957
249540,30034,0.217194301
249541,30034,0.159872446
249542,30034,0.09128444
249543,30034,0.074111758
249546,30151,0.021643244
249547,30151,0.01847834
250399,32047,0.099318391
250408,32028,0.008501041
250409,32028,0.119989954
250410,32028,0.050364369
250411,32028,0.022729129
250412,32033,0.10535096
250424,32034,0.007148898
250427,14060,0.013684905
250428,14060,0.146143346
250429,14060,0.229783726
250430,14060,0.086820362
250473,11030,0.018282996
250474,11030,0.004287304
250477,11030,0.012577211
250478,11030,0.009452609
250479,11030,0.002461063
250487,11014,0.005370824
250513,11043,0.001506677
250514,11043,0.007220821
250517,11043,0.06444387
250518,11043,0.085739633
250530,11006,0.050889403
250531,11006,0.005746774
250532,11006,0.036391258
250533,11006,0.002016797
250537,22002,0.055246499
250538,22002,0.034146327
250558,13049,0.110064989
250559,13049,0.141829731
250561,24037,0.216087354
250562,24037,0.08622593
250567,24037,0.129631781
250572,13046,0.073699798
250573,13046,0.074207118
250576,30056,0.052393475
250577,30055,0.01280653
250578,30055,0.016191227
250579,30055,0.027696399
250588,30155,0.023359199
250592,30078,0.083490636
250601,30034,0.141067903
250602,30153,0.177622905
250603,30153,0.017453019
250604,30151,0.068156388
250605,30151,0.039918812
250606,30151,0.050900504
250607,30151,0.061652281
250608,30151,0.025110804
250609,30151,0.023519714
251407,18004,0.01334367
251458,32047,0.170161944
251468,32028,0.009809385
251469,32028,0.054807612
251471,32033,0.191770627
251522,14053,0.025778417
251524,14053,0.052976521
251525,14053,0.042442852
251532,11030,0.022101445
251537,11030,0.022463455
251539,11030,0.014598416
251540,11030,0.025610427
251557,11029,0.006182569
251558,11033,0.019649487
251561,11033,0.000508014
251564,11033,0.004679854
251570,11043,0.029140442
251572,11043,0.026528494
251573,11043,0.020704277
251577,11045,0.042414107
251578,11045,0.030742983
251585,11045,0.077718237
251586,11045,0.078604424
251587,11006,0.005499164
251590,11006,0.027866025
251592,11006,0.017327774
251595,22002,0.083515576
251596,22002,0.059068041
251617,13049,0.036880952
251618,13049,0.119801024
251619,13049,0.039675937
251620,24037,0.183492626
251621,24037,0.033889135
251632,13046,0.164997488
251633,13046,0.041830711
251634,30056,0.043395042
251635,30056,0.126797181
251636,30055,0.010753512
251637,30129,0.092081939
251638,30129,0.191498374
251647,30155,0.008150665
251648,30078,0.009509054
251649,30078,0.074905241
251650,30078,0.04718728
251651,30078,0.045799931
251652,30063,0.012316575
251660,30153,0.002785983
251668,30151,0.020086182
251669,30151,0.078012773
251670,30151,0.000894089
252517,32047,0.165259633
252518,32047,0.022805652
252530,32033,0.155936935
252531,32033,0.219058861
252554,14091,0.018810987
252555,14091,0.055237809
252580,14053,0.085770604
252581,14053,0.056592618
252582,14053,0.08341874
252583,14053,0.040636326
252584,14053,0.010212018
252585,11030,0.01489938
252591,11030,0.020755963
252597,11030,0.016388006
252598,11030,0.029784069
252599,11030,0.04572919
252616,11029,0.064616407
