GRIDCODE,CVENTMUN,Suma de Fa,
394578,10004,8.03934E-06,
394578,10006,0.000316234,
394581,10006,0.000412036,
394582,10006,0.015218413,
394583,10006,0.006424151,
394584,10006,0.000358048,
394597,10027,0.000578225,
394608,32026,0.000192674,
394609,32026,8.95656E-05,
394610,32026,6.17395E-05,
394612,32026,0.000797721,
394613,32026,0.000955568,
394621,32027,0.005089467,
394622,32027,0.002411144,
394623,32027,0.005074271,
394624,32027,0.000563836,
394627,32027,0.000391762,
394628,32027,0.000139915,
394629,32027,0.010866242,
394630,32027,0.008742166,
394631,05024,0.000504324,
394632,05024,0.000222505,
394633,05024,0.00084915,
394634,05024,0.000560868,
394635,05024,0.000157326,
394636,05024,8.4321E-05,
394642,05030,0.000299933,
394643,05030,0.000795076,
394644,05030,4.51293E-05,
394646,05030,5.77568E-05,
394648,05030,0.000946807,
394649,05030,0.001307088,
394650,05030,0.002280308,
394651,05030,0.002323883,
394652,05030,0.001443886,
394653,05030,0.000394857,
394654,05030,0.003511643,
394655,05030,0.004666597,
394656,05030,0.003738581,
394657,05030,0.001898512,
394658,05030,0.002822368,
394659,05030,0.000560358,
394661,05030,0.000161076,
394662,05030,0.00026528,
394663,05030,0.00011186,
394664,05030,0.003314689,
394665,05030,0.000794924,
394665,19017,0.001162969,
394667,19017,0.000471108,
394668,19017,0.001046948,
394669,19017,0.000328465,
394670,19017,3.7244E-05,
394674,19017,0.001445569,
394675,19017,0.00356513,
394676,19017,0.007753359,
394677,19017,0.006448736,
394678,19017,0.003311081,
394679,19017,0.000543435,
394680,19017,0.001441122,
394681,19017,0.00337134,
394684,19017,0.001845682,
394685,19017,0.003792927,
394686,19017,3.56067E-05,
394687,19017,0.000488718,
394688,19017,0.000196736,
394688,19043,0.003247726,
394689,19017,0.000166937,
394690,19017,0.000247752,
394697,19033,0.000436148,
394698,19033,0.003185574,
394699,19029,0.022152207,
394699,19033,0.000809476,
394700,19029,0.055631054,
394701,19029,0.075749256,
394702,19029,0.096662686,
394703,19029,0.059292417,
394703,19033,0.005121845,
394704,19033,0.009810457,
394705,19033,0.006768309,
394706,19033,0.009814242,
394707,19033,0.012291405,
394708,19033,0.012108186,
394709,19033,0.012728986,
394710,19033,0.00460085,
394711,19033,0.004877949,
394712,19033,0.00407327,
394713,19033,0.002014565,
394714,19033,0.003475398,
394715,19033,0.002175689,
394717,19033,0.000438253,
394724,28034,0.000557952,
394725,28034,0.000123752,
394727,28005,0.000431891,
394728,28005,0.004680207,
394729,28005,0.004198572,
394730,28005,0.006863182,
394731,28005,0.01357287,
394732,28005,0.001813801,
394733,28005,0.001266981,
394734,28005,0.008703197,
394735,28005,0.013427055,
394736,28005,0.017253707,
394737,28005,0.001425777,
394738,28005,0.00199573,
394738,28010,0.000138986,
394739,28005,0.000608328,
394739,28010,0.014703138,
394740,28005,0.001076283,
394740,28010,0.000590701,
394741,28005,0.000462827,
394741,28010,0.000120191,
394742,28010,4.00678E-05,
394743,28010,0.000576704,
394744,28010,0.007223075,
394745,28010,0.001088798,
394745,28035,0.000139851,
394746,28035,0.000961102,
394747,28035,0.001368259,
394748,28035,0.001110944,
394749,28035,0.001213299,
394750,28035,0.000155164,
394751,28035,0.000338502,
394752,28035,0.000127782,
394753,28035,0.000489856,
394754,28035,0.002097549,
394755,28035,0.002772639,
394756,28035,0.003023686,
394757,28035,0.003003556,
394758,28035,0.002907342,
394759,28035,0.002882699,
394760,28035,0.002102247,
394761,28035,0.001204625,
394762,28035,5.77337E-05,
394763,28035,0.000655591,
394764,28035,0.000473578,
394765,28035,6.62242E-06,
395617,10021,0.011268774,
395618,10021,0.000113811,
395619,10021,0.000822387,
395620,10021,0.003883346,
395621,10021,0.014591464,
395622,10021,0.004792332,
395624,10021,6.2413E-05,
395625,10004,4.73631E-06,
395626,10004,5.62234E-05,
395627,10004,7.35871E-05,
395628,10004,1.06948E-05,
395629,10004,8.92876E-05,
395630,10004,0.000226127,
395631,10004,0.000685837,
395632,10004,0.00434347,
395633,10004,9.47263E-06,
395634,10004,0.002936195,
395635,10004,0.006158906,
395636,10004,0.003120278,
395637,10004,0.001331377,
395638,10004,0.000422223,
395639,10004,2.88783E-05,
395640,10004,4.07326E-05,
395643,10004,0.000841813,
395644,10004,0.000321177,
395648,10006,0.005225758,
395649,10006,0.021061343,
395650,10006,0.016913447,
395673,32026,0.000669121,
395674,32026,0.004480359,
395675,32026,0.000257294,
395680,32026,0.0001437,
395681,32026,0.002285952,
395689,32027,0.000419754,
395691,32027,0.004160298,
395692,32027,0.002462572,
395695,32027,0.000391773,
395696,32027,0.001414935,
395697,32027,0.001755113,
395699,05024,2.15482E-05,
395700,05024,3.95257E-05,
395701,05024,0.000129573,
395702,05024,1.25949E-05,
395703,05024,0.000200326,
395704,05024,0.000169308,
395709,05030,4.30125E-06,
395710,05030,0.00107646,
395711,05030,0.003721751,
395712,05030,0.000611768,
395714,05030,4.30899E-06,
395715,05030,0.000598793,
395716,05030,0.001371434,
395717,05030,0.00136188,
395718,05030,0.000440541,
395719,05030,0.00024314,
395720,05030,0.00025064,
395721,05030,0.003230232,
395722,05030,0.002280248,
395723,05030,0.003192053,
395724,05030,0.000774399,
395725,05030,0.00161027,
395726,05030,0.002879653,
395727,05030,0.000140717,
395729,05030,0.001736908,
395730,05030,0.000888657,
395731,05030,0.000510183,
395732,05030,0.002894115,
395733,05030,0.003572879,
395733,19017,0.00011114,
395734,05030,8.62284E-05,
395734,19017,0.001286095,
395735,19017,0.001046052,
395736,19017,8.98921E-05,
395737,19017,0.001150257,
395741,19017,0.000500048,
395742,19017,0.005782975,
395743,19017,0.007840149,
395744,19017,0.007505618,
395745,19017,0.003839409,
395746,19017,0.000479025,
395748,19017,0.000194284,
395749,19017,0.003378309,
395750,19017,0.000570391,
395751,19017,0.000518918,
395752,19017,0.000427564,
395753,19017,5.16268E-05,
395754,19017,0.000892441,
395755,19017,0.000100591,
395756,19017,0.000233074,
395756,19043,0.011081663,
395757,19017,2.13864E-05,
395757,19043,0.006152367,
395758,19017,4.14709E-05,
395765,19033,0.003902497,
395766,19033,0.005373127,
395767,19029,0.014261886,
395767,19033,0.001153688,
395768,19029,0.089481995,
395769,19029,0.09447759,
395770,19029,0.103339299,
395771,19029,0.061301188,
395771,19033,0.004395304,
395772,19033,0.012633408,
395773,19033,0.010987599,
395774,19033,0.010469121,
395775,19033,0.010089695,
395776,19033,0.008431522,
395777,19033,0.001355194,
395778,19033,9.10524E-06,
395779,19033,0.00225398,
395780,19033,0.003285518,
395781,19033,1.37269E-05,
395782,19033,0.000691434,
395783,19033,2.92545E-05,
395784,19033,8.58562E-05,
395785,19033,0.002768586,
395786,19033,0.000120499,
395786,28005,0.000120585,
395794,28005,0.000596595,
395795,28005,0.010000376,
395796,28005,0.007081108,
395797,28005,0.00511279,
395798,28005,0.004489552,
395799,28005,0.003449686,
395800,28005,0.006750523,
395801,28005,0.001213748,
395802,28005,0.004928709,
395803,28005,0.005494736,
395804,28005,0.01470583,
395805,28005,0.004642071,
395806,28005,0.003991675,
395807,28005,0.001463865,
395808,28005,0.000420819,
395809,28005,0.000391193,
395809,28010,8.05751E-05,
395810,28005,0.002677813,
395810,28010,0.000407364,
395811,28010,0.000289863,
395812,28010,0.000221835,
395812,28035,2.02532E-05,
395813,28010,3.74998E-07,
395813,28035,0.000483587,
395814,28035,0.000655337,
395815,28035,0.000785094,
395816,28035,0.001828832,
395817,28035,0.001291545,
395818,28035,0.000542144,
395819,28035,0.000450612,
395820,28035,0.000839379,
395821,28035,0.000730694,
395822,28035,0.002086851,
395823,28035,0.002912499,
395824,28035,0.003038709,
395825,28035,0.003025163,
395826,28035,0.002971287,
395827,28035,0.002946273,
395828,28035,0.002241725,
395829,28035,0.002087563,
395830,28035,0.000708968,
395831,28035,0.000280236,
395832,28035,6.36477E-05,
395833,28035,1.96157E-06,
396685,10021,0.000495558,
396686,10021,0.000464996,
396687,10021,0.002359113,
396688,10021,0.010686781,
396689,10021,0.002676656,
396690,10021,9.70701E-05,
396691,10021,0.002305342,
396692,10021,0.00076906,
396693,10004,7.20665E-05,
396694,10004,9.08672E-05,
396695,10004,0.000850633,
396696,10004,0.000623745,
396697,10004,0.003007926,
396698,10004,0.002070097,
396699,10004,0.003553407,
396700,10004,0.001870535,
396701,10004,1.87107E-06,
396702,10004,0.000730581,
396703,10004,0.003502613,
396704,10004,0.00128203,
396705,10004,0.001608281,
396706,10004,6.63112E-06,
396708,10004,3.63789E-06,
396709,10004,1.57685E-05,
396710,10004,2.68972E-06,
396711,10004,0.000201855,
396712,10004,0.001752675,
396713,10004,6.6204E-05,
396716,10006,0.000703631,
396717,10006,0.002985735,
396721,05035,0.000133509,
396722,05035,0.000549815,
396725,05036,9.69522E-05,
396726,05036,1.81786E-05,
396728,05036,1.51487E-05,
396729,05036,0.000484762,
396730,05036,0.001281586,
396739,32026,0.000102454,
396740,32026,0.000711325,
396741,32026,0.000429994,
396744,32026,1.10255E-05,
396745,32026,4.85117E-05,
396749,32026,0.003470241,
396749,32027,0.018465101,
396754,32027,0.007479784,
396755,32027,0.012165318,
396765,32027,0.000867514,
396766,05024,6.87565E-05,
396767,05024,1.30081E-05,
396769,05024,8.91967E-05,
396770,05024,7.84595E-06,
396771,05024,8.87436E-05,
396772,05024,0.000347007,
396777,05030,8.74775E-05,
396778,05030,7.28403E-06,
396779,05030,5.02787E-07,
396780,05030,0.000123349,
396782,05030,0.004335568,
396783,05030,0.002331742,
396785,05030,0.002287968,
396786,05030,0.0082093,
396787,05030,0.00111111,
396788,05030,0.000373526,
396789,05030,0.000824441,
396791,05030,0.000960009,
396792,05030,0.006713969,
396796,05030,0.002203971,
396797,05030,0.000347631,
396799,05030,9.1278E-05,
396800,05030,0.000378591,
396801,05030,0.000176454,
396802,19017,0.002473325,
396803,19017,0.000632534,
396807,19017,8.56882E-05,
396808,19017,0.000451794,
396809,19017,0.004696931,
396810,19017,0.007840149,
396811,19017,0.007557572,
396812,19017,0.006851929,
396813,19017,0.001747179,
396814,19017,1.46106E-05,
396816,19017,0.000107081,
396817,19017,0.000326596,
396818,19017,0.003172863,
396819,19017,0.000666995,
396820,19017,0.000398844,
396821,19017,0.001228647,
396822,19017,0.000275854,
396824,19043,0.000565004,
396831,19033,0.001067182,
396831,19038,0.000412857,
396832,19033,0.004187087,
396833,19033,0.00990054,
396834,19033,0.006437735,
396835,19029,0.0026664,
396835,19033,0.007368281,
396836,19029,0.05296418,
396836,19033,0.003621325,
396837,19029,0.04461003,
396837,19033,0.000452367,
396838,19029,0.040079414,
396838,19033,0.004604948,
396839,19029,0.029296472,
396839,19033,0.009198571,
396840,19033,0.013143119,
396841,19033,0.008794598,
396842,19033,0.00673588,
396843,19033,0.000101292,
396844,19033,0.001374065,
396847,19033,0.002217636,
396848,19033,0.002623679,
396849,19033,0.005728749,
396850,19033,0.005676203,
396851,19033,0.003766965,
396852,19033,0.002256479,
396853,19033,0.003549645,
396854,19033,0.003590776,
396854,28005,0.000211696,
396855,28005,0.003131552,
396856,28005,0.004003642,
396861,28005,0.000245506,
396862,28005,0.003924455,
396863,28005,0.009120408,
396864,28005,0.002232304,
396865,28005,0.012691334,
396866,28005,0.00098332,
396867,28005,0.000536686,
396868,28005,0.001819362,
396869,28005,0.000683776,
396870,28005,0.006874635,
396871,28005,0.002811226,
396872,28005,0.000408181,
396873,28005,0.002259476,
396874,28005,0.003204792,
396875,28005,0.000562825,
396875,28023,5.39289E-06,
396876,28005,0.000315201,
396877,28005,0.0007144,
396878,28005,0.002706734,
396879,28005,0.002940989,
396879,28010,0.000193932,
396879,28035,2.23623E-05,
396880,28035,0.000234872,
396881,28035,0.001207902,
396882,28035,0.000356959,
396883,28035,0.000598278,
396884,28035,0.00035572,
396885,28035,0.001513235,
396886,28035,0.001027396,
396887,28035,0.000752174,
396888,28035,0.000619803,
396889,28035,0.00150254,
396890,28035,0.002769021,
396891,28035,0.002698706,
396892,28035,0.002701647,
396893,28035,0.003038709,
396894,28035,0.00299011,
396895,28035,0.003006799,
396896,28035,0.002064124,
396897,28035,0.002826497,
396898,28035,0.001847692,
396899,28035,0.000605756,
396900,28035,0.000447014,
397753,10021,0.00012483,
397754,10021,2.2029E-05,
397755,10021,0.004032788,
397756,10021,0.013458081,
397757,10021,0.000438112,
397758,10021,0.000110144,
397759,10021,5.07217E-05,
397760,10021,0.000168149,
397761,10004,3.21892E-05,
397762,10004,0.000411615,
397763,10004,7.90909E-05,
397764,10004,0.003180848,
397765,10004,0.008515154,
397766,10004,0.002082446,
397767,10004,1.59168E-05,
397768,10004,1.70516E-05,
397769,10004,0.000157539,
397770,10004,0.000323421,
397771,10004,0.000437338,
397772,10004,0.000241348,
397773,10004,0.00029272,
397774,10004,5.58918E-05,
397775,10004,1.7999E-05,
397776,10004,3.94056E-06,
397777,10004,0.000182668,
397778,10004,0.00035841,
397779,10004,0.000799984,
397785,10006,5.94216E-07,
397789,05035,7.67517E-05,
397790,05035,0.000180109,
397793,05036,0.000302048,
397795,05036,2.9423E-05,
397797,05036,2.42383E-05,
397807,32026,0.000552468,
397808,32026,0.000664671,
397817,32026,0.000166339,
397819,32027,0.019773108,
397820,32027,0.003814325,
397823,32027,0.008911187,
397824,32027,0.019549764,
397832,32027,0.000195897,
397833,32027,0.000223879,
397834,05024,2.04417E-05,
397835,05024,1.30084E-05,
397836,05024,3.15916E-05,
397837,05024,2.04418E-05,
397839,05024,0.000131943,
397840,05024,1.30083E-05,
397850,05030,0.000580151,
397852,05030,0.000181398,
397853,05030,0.000748878,
397854,05030,0.002824676,
397855,05030,0.000200536,
397856,05030,0.001037787,
397857,05030,0.003172737,
397858,05030,1.46997E-06,
397859,05030,0.003570527,
397860,05030,0.002836456,
397864,05030,0.00042852,
397866,05030,0.002404713,
397867,05030,0.002522155,
397868,05030,6.53004E-06,
397870,19017,0.004156691,
397871,19017,0.001256819,
397872,19017,1.40552E-05,
397873,19017,0.001636461,
397874,19017,0.002681806,
397875,19017,0.006706538,
397876,19017,0.007179435,
397877,19017,0.007428811,
397878,19017,0.007636574,
397879,19017,0.003574577,
397880,19017,0.003030728,
397881,19017,0.000283067,
397882,19017,4.40634E-06,
397883,19017,0.00096671,
397884,19017,0.000732865,
397885,19017,0.000578465,
397886,19017,0.000719776,
397887,19017,0.000179348,
397888,19017,1.51658E-05,
397889,19017,0.000421221,
397898,19038,1.9787E-05,
397899,19033,0.00023132,
397899,19038,0.002438007,
397900,19033,0.004863064,
397900,19038,0.001214031,
397901,19033,0.008545864,
397902,19033,0.010756801,
397903,19033,0.010787802,
397904,19033,0.005234849,
397904,19038,9.97757E-06,
397905,19033,0.00022631,
397905,19038,0.000830954,
397906,19033,0.006911807,
397906,19038,0.000285409,
397907,19033,0.010043999,
397907,19038,4.38006E-05,
397908,19033,0.010421123,
397909,19033,0.009442453,
397910,19033,0.006183821,
397911,19033,0.002153718,
397912,19033,0.000851039,
397913,19033,0.000950919,
397914,19033,0.00014017,
397915,19033,0.005740556,
397916,19033,0.007906896,
397917,19033,0.005887578,
397918,19033,0.005710705,
397919,19033,0.003146519,
397920,19033,0.001014462,
397921,19033,0.002091484,
397922,19033,0.000948627,
397922,28005,0.000392685,
397923,28005,0.006829077,
397924,28005,0.004194797,
397925,28005,0.000269058,
397926,28005,0.001563184,
397927,28005,0.000332403,
397928,28005,0.00778603,
397929,28005,0.000125628,
397930,28005,0.004629854,
397931,28005,0.001129676,
397932,28005,0.006748584,
397933,28005,0.007140916,
397934,28005,0.008005006,
397935,28005,0.017166923,
397936,28005,0.000354041,
397937,28005,0.000364159,
397938,28005,0.002006361,
397939,28005,0.001406283,
397940,28005,0.001863139,
397941,28005,0.010411401,
397942,28005,0.000513686,
397943,28005,0.000104508,
397943,28023,1.65301E-05,
397944,28005,0.000116915,
397944,28023,2.76194E-06,
397945,28005,0.000651966,
397945,28023,8.96212E-05,
397946,28005,0.00266204,
397946,28023,2.4883E-05,
397947,28005,0.005554219,
397947,28023,4.95293E-05,
397947,28035,5.29717E-05,
397948,28035,0.000763756,
397949,28035,0.001906779,
397950,28035,0.001619662,
397951,28035,0.000895663,
397952,28035,0.001520814,
397953,28035,0.000597613,
397954,28035,0.00043621,
397955,28035,4.10084E-05,
397956,28035,0.000178845,
397957,28035,0.001009813,
397958,28035,0.002349887,
397959,28035,0.002923589,
397960,28035,0.00275114,
397961,28035,0.003010096,
397962,28035,0.002987117,
397963,28035,0.002766368,
397964,28035,0.000850517,
397965,28035,0.00225476,
397966,28035,0.001755372,
397967,28035,0.001421781,
397968,28035,0.000367284,
397969,28035,1.00289E-05,
398821,10021,2.63633E-05,
398822,10015,4.54439E-05,
398822,10021,6.69447E-06,
398823,10015,0.003469604,
398823,10021,0.002088469,
398824,10015,0.003369271,
398824,10021,0.006459343,
398826,10015,0.000177243,
398827,10015,0.000349792,
398828,10015,0.000689983,
398829,10004,3.88599E-05,
398829,10015,4.75533E-05,
398830,10004,8.59154E-05,
398831,10004,8.51706E-05,
398832,10004,0.003053011,
398833,10004,0.005343624,
398834,10004,1.89468E-05,
398835,10004,0.001358572,
398836,10004,0.000279361,
398837,10004,0.000220543,
398838,10004,0.000105311,
398839,10004,0.000501843,
398840,10004,0.000241504,
398841,10004,0.000208064,
398842,10004,0.000129748,
398843,10004,6.14782E-05,
398845,10004,5.8122E-05,
398846,10004,9.08279E-05,
398848,10004,1.04207E-05,
398853,05035,0.001677062,
398854,05035,0.017791554,
398855,05035,0.002514508,
398857,05035,3.83767E-05,
398858,05035,0.000236655,
398859,05035,0.000678596,
398861,05036,1.60821E-05,
398863,05036,2.81442E-05,
398864,05036,5.15084E-05,
398865,05036,2.42391E-05,
398874,10027,0.000116997,
398874,32026,0.002150099,
398875,32026,0.000276712,
398887,32027,0.033386384,
398888,32027,0.026871543,
398901,05024,3.3451E-05,
398902,05024,1.87749E-05,
398903,05024,5.38384E-06,
398904,05024,3.5309E-05,
398905,05024,2.23005E-05,
398907,05024,0.000112988,
398908,05024,0.000154494,
398909,05024,0.000180846,
398924,05030,0.000154429,
398925,05030,0.003646834,
398926,05030,0.003911683,
398927,05030,1.71057E-05,
398928,05030,0.001355872,
398929,05030,0.00570466,
398930,05030,0.003332365,
398931,05030,0.000259326,
398937,19017,0.00064809,
398938,19017,0.005028092,
398939,19017,0.00703883,
398940,19017,0.007135614,
398941,19017,0.006209275,
398942,19017,0.007745925,
398943,19017,0.007656508,
398944,19017,0.007840149,
398945,19017,0.007083815,
398946,19017,0.003950826,
398947,19017,0.000658003,
398950,19017,0.000694263,
398951,19017,0.001922729,
398952,19017,0.000512064,
398953,19017,0.001152584,
398954,19017,0.000599867,
398955,19017,0.000147338,
398957,19017,4.52838E-05,
398960,19043,0.017638235,
398966,19038,0.000145037,
398967,19038,0.004224754,
398968,19033,0.002212511,
398968,19038,0.006512185,
398969,19033,0.009628192,
398969,19038,0.001052345,
398970,19033,0.007577833,
398970,19038,0.001317793,
398971,19033,0.005361642,
398971,19038,0.004056455,
398972,19033,0.000871995,
398972,19038,0.003677431,
398973,19038,0.003172306,
398974,19033,0.000330631,
398974,19038,0.00035064,
398975,19033,0.000399508,
398975,19038,0.001607093,
398976,19033,0.003831776,
398976,19038,0.001927209,
398977,19033,0.007258379,
398977,19038,1.04795E-06,
398978,19033,0.004889965,
398978,19038,0.000898931,
398979,19033,0.004380283,
398979,19038,5.34504E-05,
398980,19033,0.002117721,
398980,19038,0.000206627,
398981,19033,0.004434763,
398981,19038,0.004495928,
398982,19033,0.010038742,
398982,19038,0.000961104,
398983,19033,0.008115055,
398984,19033,0.001165086,
398985,19033,0.005502083,
398986,19033,0.005417918,
398987,19033,0.008424047,
398988,19033,0.003470161,
398989,19033,0.004764859,
398990,19033,0.000246761,
398990,28005,0.001187805,
398991,28005,0.001682221,
398992,28005,0.00033665,
398993,28005,0.000260463,
398994,28005,0.000651328,
398995,28005,0.000140613,
398996,28005,0.006878558,
398997,28005,0.001129147,
398998,28005,0.019612758,
398999,28005,0.002689489,
399000,28005,0.005149309,
399001,28005,0.002614389,
399002,28005,0.005491274,
399003,28005,0.004299048,
399004,28005,0.001337355,
399005,28005,0.011655457,
399006,28005,0.011637328,
399007,28005,0.001754943,
399008,28005,0.000342224,
399009,28005,0.009201059,
399009,28023,0.003218872,
399010,28005,3.40655E-07,
399010,28023,0.002224758,
399011,28005,3.0244E-05,
399013,28023,0.002187568,
399014,28023,0.000153011,
399015,28023,4.46261E-05,
399015,28035,5.55038E-05,
399016,28035,0.000985044,
399017,28035,0.002505658,
399018,28035,0.001669364,
399019,28035,0.001270749,
399020,28035,0.001779687,
399021,28035,0.001580251,
399022,28035,0.000106954,
399023,28035,0.000204857,
399024,28035,0.001491437,
399025,28035,0.00237203,
399026,28035,0.002314802,
399027,28035,0.002985725,
399028,28035,0.003035698,
399029,28035,0.003010882,
399030,28035,0.002773451,
399031,28035,0.002089551,
399032,28035,0.002074889,
399033,28035,0.000495264,
399034,28035,0.00052894,
399035,28035,0.000624681,
399036,28035,0.000160753,
399037,28035,0.000135314,
399889,10021,0.000522888,
399890,10021,3.6717E-05,
399891,10015,0.001403775,
399892,10015,0.002510453,
399894,10015,0.000113789,
399895,10015,0.002206595,
399896,10015,0.001358269,
399897,10015,0.000116724,
399898,10004,4.68017E-05,
399899,10004,1.79997E-05,
399900,10004,0.000695836,
399901,10004,0.002659834,
399902,10004,6.96396E-05,
399903,10004,0.000878138,
399904,10004,0.000476326,
399905,10004,3.80896E-05,
399906,10004,5.83567E-05,
399907,10004,0.00020793,
399908,10004,0.000204878,
399909,10004,9.13573E-05,
399910,10004,0.00024878,
399911,10004,4.12494E-05,
399913,10004,9.42413E-05,
399914,10004,6.53681E-05,
399915,10004,1.32632E-05,
399916,10004,7.57882E-06,
399916,10006,5.37139E-05,
399917,10004,1.12847E-05,
399917,10006,0.00013468,
399918,10004,1.89471E-05,
399918,10006,5.47485E-06,
399921,05035,0.006820909,
399922,05035,0.005607186,
399925,05035,4.47733E-05,
399927,05035,0.001713152,
399927,05036,0.000475905,
399928,05036,1.51498E-05,
399932,05036,0.000103019,
399933,05036,3.93894E-05,
399945,32026,3.7489E-05,
399946,05036,0.001084734,
399946,32026,1.10262E-05,
399956,32027,0.081356215,
399968,05024,6.13276E-05,
399968,32027,0.000139931,
399969,05024,3.531E-05,
399970,05024,9.10633E-05,
399971,05024,9.29211E-06,
399972,05024,5.20358E-05,
399974,05024,1.59129E-05,
399975,05024,7.38405E-05,
399976,05024,0.00011154,
399987,05030,2.93131E-06,
399988,05030,0.000504144,
399991,05030,0.002745924,
399992,05030,0.000415602,
399994,05030,0.002868169,
399995,05030,0.000768355,
399996,05030,0.000253708,
399997,05030,0.005339672,
399998,05030,0.000967681,
399999,05030,0.00091349,
400000,05030,0.001418927,
400004,19017,0.000577484,
400005,19017,0.005388292,
400006,19017,0.00371767,
400007,19017,0.005514283,
400008,19017,0.007840149,
400009,19017,0.007458311,
400010,19017,0.007742268,
400011,19017,0.007613233,
400012,19017,0.006753232,
400013,19017,0.003906843,
400014,19017,0.000829037,
400017,19017,0.001925003,
400018,19017,0.001514635,
400019,19017,0.000189893,
400020,19017,0.000957291,
400021,19017,0.000213445,
400022,19017,0.002054314,
400023,19017,4.83318E-06,
400027,19043,0.092448445,
400028,19043,0.276315449,
400029,19043,0.001022175,
400034,19038,0.000231261,
400035,19038,0.006908375,
400036,19038,0.01042095,
400037,19038,0.005319406,
400038,19038,0.008191523,
400039,19038,0.007684827,
400040,19038,0.009522152,
400041,19038,0.008435305,
400042,19038,0.003851372,
400043,19038,0.004703834,
400044,19038,0.005775302,
400045,19033,0.001608578,
400045,19038,0.005465003,
400046,19033,0.000751225,
400046,19038,0.003033821,
400047,19033,0.00071804,
400047,19038,0.00450424,
400048,19033,0.000176808,
400048,19038,0.000366553,
400049,19033,0.000273916,
400049,19038,0.005554414,
400050,19033,0.004332829,
400050,19038,0.000860151,
400051,19033,0.005201241,
400051,19038,0.000704668,
400052,19033,0.006172957,
400053,19033,0.002658465,
400054,19033,0.001872465,
400055,19033,0.000357593,
400056,19033,0.00507631,
400057,19033,0.00215875,
400058,19033,7.97014E-07,
400058,28005,0.000509946,
400059,28005,0.000387537,
400060,28005,0.000686998,
400061,28005,0.00018873,
400062,28005,0.00021052,
400063,28005,0.00498185,
400064,28005,0.00091038,
400065,28005,0.000499949,
400066,28005,0.001169217,
400067,28005,0.008561398,
400068,28005,0.005936188,
400069,28005,0.003513788,
400070,28005,0.000452298,
400071,28005,0.011594074,
400072,28005,0.009860265,
400073,28005,0.00922346,
400074,28005,0.011664233,
400075,28005,0.001010049,
400076,28005,0.009134205,
400077,28005,0.018654182,
400077,28023,0.002226251,
400078,28023,0.000683002,
400081,28023,0.004857368,
400082,28023,0.000322702,
400083,28023,0.000205281,
400083,28035,3.59379E-07,
400084,28023,0.000644304,
400084,28035,0.000543381,
400085,28035,0.00232681,
400086,28035,0.002350518,
400087,28035,0.002036851,
400088,28035,0.002462996,
400089,28035,0.000815579,
400090,28035,0.000255232,
400091,28035,0.0007295,
400092,28035,0.002223344,
400093,28035,0.002402501,
400094,28035,0.002830161,
400095,28035,0.003039913,
400096,28035,0.003022801,
400097,28035,0.002965478,
400098,28035,0.002139958,
400099,28035,0.00058791,
400100,28035,0.000216297,
400101,28035,5.34635E-05,
400102,28035,0.000176287,
400103,28035,0.000394673,
400104,28035,0.00079851,
400105,28035,0.00141295,
400106,28035,5.32774E-07,
400957,10021,4.98965E-05,
400959,10015,0.00070741,
400960,10015,2.16161E-05,
400962,10015,0.000767413,
400963,10015,0.001825135,
400964,10015,0.000574163,
400965,10015,0.000211838,
400966,10015,9.51107E-05,
400967,10004,4.54741E-05,
400968,10004,0.000490468,
400969,10004,0.005285412,
400970,10004,0.002194371,
400971,10004,0.001133999,
400973,10004,5.86824E-05,
400974,10004,0.000211326,
400975,10004,8.50023E-05,
400976,10004,6.52749E-05,
400977,10004,5.49479E-05,
400978,10004,3.07157E-05,
400979,10004,0.000706009,
400980,10004,9.53638E-05,
400980,10006,6.23514E-05,
400984,10004,1.04393E-05,
400984,10006,2.67721E-05,
400986,10006,0.000169096,
400988,10006,2.00957E-05,
400989,05035,9.0128E-05,
400989,10006,7.03853E-05,
400990,05035,0.002001123,
400993,05035,0.000166307,
400994,05035,7.03607E-05,
400995,05036,0.000124232,
400997,05036,5.75709E-05,
400998,05036,0.001499878,
400999,05036,0.000317969,
401000,05036,0.000215316,
401001,05036,0.000163621,
401002,05036,2.12101E-05,
401011,05036,6.32647E-05,
401014,05036,0.000749316,
401037,05024,0.000213722,
401038,05024,9.00327E-06,
401039,05024,0.000120865,
401040,05024,0.000247176,
401042,05024,3.05481E-05,
401043,05024,0.000130092,
401044,05024,3.15938E-05,
401046,05024,5.01896E-05,
401047,05024,0.007138234,
401047,05030,1.60238E-06,
401048,05024,0.002959795,
401049,05030,2.2206E-06,
401050,05024,0.000546044,
401050,05030,6.82535E-05,
401052,05030,0.000138994,
401053,05030,0.000286967,
401055,05030,0.001314778,
401056,05030,0.003035616,
401061,05030,3.21491E-05,
401062,05030,0.001843059,
401063,05030,0.001577263,
401064,05030,0.000258499,
401067,05030,0.00079846,
401068,05030,0.000367228,
401071,05030,0.000129819,
401071,19017,0.001754117,
401072,19017,0.006995965,
401073,19017,0.007840149,
401074,19017,0.005420172,
401075,19017,0.004952686,
401076,19017,0.007840149,
401077,19017,0.007840149,
401078,19017,0.007766676,
401079,19017,0.007265905,
401080,19017,0.004114926,
401081,19017,0.00146625,
401082,19017,0.001879291,
401083,19017,1.59968E-05,
401084,19017,0.002427532,
401085,19017,0.004098198,
401086,19017,5.02244E-05,
401087,19017,0.000416932,
401088,19017,0.003101748,
