GRIDCODE,LONG,LATITUDE,Huso,POB,X ,Y ,UTM_Zones
396844,-99.46903738,24.92564071,6,2,2754321.774,1433649.062,14
396845,-99.43918825,24.92515749,6,4,2757321.774,1433649.062,14
396846,-99.40933934,24.9246686,6,0,2760321.774,1433649.062,14
396847,-99.37949066,24.92417405,6,44,2763321.774,1433649.062,14
396848,-99.3496422,24.92367383,6,0,2766321.774,1433649.062,14
396849,-99.31979398,24.92316795,6,1,2769321.774,1433649.062,14
396850,-99.28994598,24.9226564,6,0,2772321.774,1433649.062,14
396851,-99.26009822,24.92213919,6,102,2775321.774,1433649.062,14
396852,-99.2302507,24.92161631,6,0,2778321.774,1433649.062,14
396853,-99.20040342,24.92108777,6,47,2781321.774,1433649.062,14
396854,-99.17055638,24.92055357,6,14,2784321.774,1433649.062,14
396855,-99.14070959,24.9200137,6,3,2787321.774,1433649.062,14
