GRIDCODE,CVENTMUN,Promedio de LONG_VIALIDAD TOTAL x MUNICIPIO x NO. DE CARRILES (m),Suma de VIALIDADxCELLxCarril
411838,28023,820023.9255,6589.322719
411839,28023,820023.9255,3001.299915
411840,28023,820023.9255,6002.592085
411841,28023,820023.9255,2145.053832
411841,28035,2063874.589,1254.45789
411842,28035,2063874.589,6611.891766
411843,28035,2063874.589,8008.858773
411844,28035,2063874.589,5896.466071
411845,28035,2063874.589,4076.630316
411846,28035,2063874.589,91.61302263
411849,28035,2063874.589,3418.369852
411850,28035,2063874.589,4496.911482
411852,28035,2063874.589,1953.367936
411853,28022,2289690.88,330.2908077
411853,28035,2063874.589,1507.267384
411854,28022,2289690.88,2403.694671
411854,28035,2063874.589,70.51957511
411863,28022,2289690.88,404.8793471
411864,28022,2289690.88,672.1243404
412707,10029,78276.32687,42.83157427
412708,10029,78276.32687,396.9911442
412712,10015,206126.8993,3071.953443
412721,10012,749645.198,6620.692797
412730,05036,229028.281,337.7757607
412730,10012,749645.198,4907.915705
412731,05036,229028.281,321.9952968
412734,05036,229028.281,746.6188761
412735,05036,229028.281,2100.93903
412736,05036,229028.281,6424.201772
412737,05036,229028.281,4056.985464
412738,05036,229028.281,3001.289654
412741,05036,229028.281,2327.089245
412742,05036,229028.281,2602.816213
412747,05036,229028.281,2682.961118
412752,05036,229028.281,8221.2844
412753,05036,229028.281,37.80946389
412761,05024,1346220.834,2384.032341
412762,05024,1346220.834,1568.175252
412772,05024,1346220.834,84.32371843
412773,05024,1346220.834,7207.511871
412774,05024,1346220.834,361.9911066
412776,05024,1346220.834,1964.845366
412777,05024,1346220.834,5729.75592
412782,05024,1346220.834,2360.994739
412783,05024,1346220.834,1510.795388
412785,05024,1346220.834,4579.840023
412790,05011,540096.5307,9702.084221
412791,05011,540096.5307,7301.444979
412793,05011,540096.5307,1379.990839
412794,05011,540096.5307,3510.846658
412795,05011,540096.5307,3017.023242
412796,05011,540096.5307,7403.603912
412797,05011,540096.5307,7638.794975
412798,05011,540096.5307,1334.219253
412799,05011,540096.5307,701.3343368
412800,05011,540096.5307,1012.139566
412801,05011,540096.5307,1596.229134
412802,05011,540096.5307,2892.830373
412802,05030,2365922.225,1038.009416
412803,05030,2365922.225,4117.110356
412804,05011,540096.5307,73.53011336
412804,05030,2365922.225,1497.035084
412806,05030,2365922.225,2901.390329
412807,05030,2365922.225,3465.981137
412808,05030,2365922.225,3879.853945
412809,05030,2365922.225,2363.517997
412810,05030,2365922.225,959.0362214
412811,05030,2365922.225,1372.011228
412812,05030,2365922.225,21280.33357
412813,05030,2365922.225,5773.008394
412814,05030,2365922.225,815.7607009
412817,05004,799703.8489,8543.334057
412817,05030,2365922.225,3.070843098
412818,05004,799703.8489,926.9218557
412819,05004,799703.8489,1319.382853
412820,05004,799703.8489,3764.269203
412821,05004,799703.8489,4507.585695
412822,05004,799703.8489,5520.770843
412823,05004,799703.8489,11963.67403
412824,05004,799703.8489,6528.876709
412825,05004,799703.8489,2918.219019
412826,05004,799703.8489,7245.512615
412827,05004,799703.8489,10575.73772
412828,05004,799703.8489,10614.15374
412829,05004,799703.8489,1393.840684
412831,19049,307649.552,370.646809
412832,19049,307649.552,2444.307436
412833,19049,307649.552,2161.753154
412834,19049,307649.552,216.5679087
412835,19049,307649.552,67.53173491
412837,19049,307649.552,4253.110908
412838,19049,307649.552,3792.691003
412840,19049,307649.552,4641.758192
412841,19049,307649.552,390.5666493
412842,19049,307649.552,4289.144985
412843,19049,307649.552,5289.175696
412844,19004,112792.2596,432.1202673
412845,19004,112792.2596,2364.099213
412845,19009,579768.9268,1563.049333
412846,19004,112792.2596,11748.18578
412846,19009,579768.9268,2045.511386
412847,19004,112792.2596,6679.600405
412848,19004,112792.2596,1235.194777
412848,19038,851944.77,123.4430521
412849,19038,851944.77,3561.650478
412850,19038,851944.77,7802.512659
412851,19009,579768.9268,64.31171829
412851,19038,851944.77,2502.778803
412852,19009,579768.9268,2783.809305
412852,19038,851944.77,3719.764827
412853,19022,933710.1849,3194.080855
412853,19038,851944.77,405.3468218
412854,19022,933710.1849,4217.786592
412855,19022,933710.1849,3990.881587
412856,19022,933710.1849,4580.009626
412857,19022,933710.1849,2674.280446
412858,19022,933710.1849,4033.743341
412859,19022,933710.1849,3254.084696
412860,19022,933710.1849,3396.204787
412861,19022,933710.1849,2073.997662
412862,19022,933710.1849,4632.695089
412863,19022,933710.1849,4408.253234
412865,19022,933710.1849,783.8830285
412866,19022,933710.1849,3011.789424
412867,19022,933710.1849,7013.024691
412868,19022,933710.1849,10439.12907
412869,19022,933710.1849,3144.067896
412871,19022,933710.1849,3678.063382
412872,19022,933710.1849,4353.45438
412873,19022,933710.1849,501.3141067
412874,19022,933710.1849,1170.585773
412878,19013,1733297.174,2421.970377
412879,19013,1733297.174,1116.144526
412880,19013,1733297.174,6250.566996
412881,19013,1733297.174,4565.414893
412882,19013,1733297.174,663.6778407
412884,19013,1733297.174,5972.329015
412885,19013,1733297.174,5196.087989
412887,19013,1733297.174,5950.662065
412888,19013,1733297.174,7580.752306
412889,19013,1733297.174,6499.901394
412890,19013,1733297.174,10693.27733
412891,19013,1733297.174,3886.913536
412892,19013,1733297.174,6084.482994
412892,28023,820023.9255,1364.023367
412893,19013,1733297.174,707.7378722
412894,28023,820023.9255,3546.529398
412895,28023,820023.9255,7150.786459
412896,28023,820023.9255,6173.040518
412897,28023,820023.9255,2805.407851
412898,28023,820023.9255,4028.013002
412899,28023,820023.9255,8154.745254
412900,28023,820023.9255,454.4576533
412903,28023,820023.9255,1698.960009
412904,28023,820023.9255,7014.949834
412905,28023,820023.9255,3646.499467
412906,28023,820023.9255,3355.709519
412907,28023,820023.9255,224.361874
412908,28023,820023.9255,3375.869925
412911,28035,2063874.589,4455.787204
412913,28035,2063874.589,3014.476804
412914,28035,2063874.589,322.4708638
412917,28035,2063874.589,2244.439752
412918,28035,2063874.589,5906.570845
412919,28035,2063874.589,9019.431182
412920,28035,2063874.589,3186.488255
412921,28022,2289690.88,4737.510163
412921,28035,2063874.589,1875.938787
412922,28022,2289690.88,7322.752747
412923,28022,2289690.88,686.9464741
412928,28022,2289690.88,3217.41669
412929,28022,2289690.88,657.4729798
412932,28022,2289690.88,786.8077569
413773,10029,78276.32687,1622.521764
413775,10029,78276.32687,3203.016887
413776,10015,206126.8993,1159.240553
413776,10029,78276.32687,2068.086175
413780,10015,206126.8993,3526.801298
413789,10012,749645.198,6514.498153
413791,10012,749645.198,931.7359578
413798,10012,749645.198,1250.785834
413799,05036,229028.281,114.3398656
413799,10012,749645.198,2320.665976
413800,05036,229028.281,1031.225473
413801,05036,229028.281,857.4577993
413802,05036,229028.281,1587.684295
413802,10012,749645.198,1179.885617
413803,05017,499385.4226,5853.720008
413803,05036,229028.281,3206.272474
413803,10012,749645.198,435.9633664
413804,05017,499385.4226,688.6947072
413804,05036,229028.281,9062.830998
413805,05036,229028.281,12912.36754
413806,05036,229028.281,5425.162692
413809,05036,229028.281,3876.407748
413828,05024,1346220.834,2216.719435
413829,05024,1346220.834,4872.652026
413830,05024,1346220.834,3291.696333
413831,05024,1346220.834,3022.451354
413832,05024,1346220.834,1334.151097
413838,05024,1346220.834,98.79329113
413839,05024,1346220.834,4814.880319
413840,05024,1346220.834,4354.086076
413841,05024,1346220.834,7416.772284
413845,05024,1346220.834,3061.627567
413847,05024,1346220.834,594.9905249
413849,05024,1346220.834,4062.40477
413850,05024,1346220.834,690.0925305
413852,05024,1346220.834,525.3658417
413853,05024,1346220.834,5390.862895
413854,05024,1346220.834,1359.225801
413857,05011,540096.5307,3555.213183
413858,05011,540096.5307,3580.793504
413859,05011,540096.5307,6497.164086
413860,05011,540096.5307,3116.789308
413861,05011,540096.5307,1967.060775
413862,05011,540096.5307,6699.22089
413863,05011,540096.5307,11261.02344
413864,05011,540096.5307,11866.05073
413865,05011,540096.5307,21149.22234
413866,05011,540096.5307,6905.807583
413867,05011,540096.5307,4432.447781
413868,05011,540096.5307,805.7841204
413869,05011,540096.5307,5953.261176
413870,05011,540096.5307,3378.764597
413870,05030,2365922.225,467.0635656
413871,05011,540096.5307,1709.411927
413871,05030,2365922.225,31.46263824
413872,05011,540096.5307,277.1364443
413872,05030,2365922.225,2538.456739
413873,05030,2365922.225,73.7891065
413874,05030,2365922.225,4941.112355
413875,05030,2365922.225,11530.96305
413876,05030,2365922.225,6542.030489
413877,05030,2365922.225,12025.31832
413878,05030,2365922.225,5979.255398
413879,05030,2365922.225,17746.73288
413880,05030,2365922.225,54663.551
413881,05030,2365922.225,36391.34373
413882,05030,2365922.225,6095.58136
413883,05030,2365922.225,1896.334541
413885,05004,799703.8489,363.2390403
413885,05030,2365922.225,516.920697
413886,05004,799703.8489,1312.203714
413887,05004,799703.8489,3367.886014
413888,05004,799703.8489,1601.699016
413889,05004,799703.8489,970.5653258
413890,05004,799703.8489,565.1839413
413891,05004,799703.8489,56.80388195
413892,05004,799703.8489,2050.578212
413893,05004,799703.8489,9161.062342
413894,05004,799703.8489,2684.680565
413895,05004,799703.8489,580.0236782
413896,05004,799703.8489,3817.306069
413897,05004,799703.8489,1502.705728
413898,05004,799703.8489,1266.823648
413899,05004,799703.8489,77.67950973
413899,19049,307649.552,5215.082214
413900,19049,307649.552,5437.300665
413901,19049,307649.552,988.6738572
413902,19049,307649.552,764.7192035
413904,19049,307649.552,179.5887476
413906,19049,307649.552,625.4961117
413907,19049,307649.552,2089.671269
413909,19049,307649.552,2345.666064
413910,19049,307649.552,18886.42228
413911,19049,307649.552,2662.840725
413913,19009,579768.9268,12324.74227
413914,19004,112792.2596,276.8762094
413914,19009,579768.9268,10527.6336
413915,19004,112792.2596,578.5172241
413915,19009,579768.9268,3118.751178
413916,19009,579768.9268,944.4598206
413916,19038,851944.77,2231.045521
413917,19038,851944.77,3976.673079
413918,19038,851944.77,4238.379573
413919,19009,579768.9268,1485.827881
413919,19038,851944.77,3360.305789
413920,19009,579768.9268,3407.192584
413921,19022,933710.1849,577.5433477
413922,19022,933710.1849,2936.315098
413923,19022,933710.1849,7038.394088
413924,19022,933710.1849,3116.817962
413925,19022,933710.1849,2238.951284
413926,19022,933710.1849,8096.206562
413927,19022,933710.1849,1150.593374
413928,19022,933710.1849,1993.855305
413930,19022,933710.1849,247.3023673
413931,19022,933710.1849,6720.238647
413932,19022,933710.1849,4860.632058
413933,19022,933710.1849,5014.311124
413934,19022,933710.1849,8337.468829
413935,19022,933710.1849,5375.103405
413936,19022,933710.1849,6266.161091
413937,19022,933710.1849,8180.189242
413939,19022,933710.1849,2529.803155
413940,19022,933710.1849,3517.940237
413941,19022,933710.1849,1092.216947
413944,19013,1733297.174,2588.505653
413945,19013,1733297.174,3659.006381
413946,19013,1733297.174,345.2785966
413947,19013,1733297.174,1619.928079
413948,19013,1733297.174,2439.1082
413949,19013,1733297.174,2700.905805
413950,19013,1733297.174,4541.864943
413951,19013,1733297.174,1537.104311
413952,19013,1733297.174,4434.294689
413953,19013,1733297.174,3885.072448
413954,19013,1733297.174,3503.19509
413955,19013,1733297.174,7031.606413
413956,19013,1733297.174,1873.017553
413957,19013,1733297.174,1276.062642
413958,19013,1733297.174,5562.096638
413959,19013,1733297.174,8420.418765
413960,19013,1733297.174,10401.4666
413961,19013,1733297.174,7952.681146
413961,28023,820023.9255,87.05563725
413962,19013,1733297.174,3559.434745
413962,28023,820023.9255,5125.324457
413963,28023,820023.9255,3297.27052
413964,28023,820023.9255,6734.439891
413965,28023,820023.9255,7008.587466
413966,28023,820023.9255,3924.302508
413967,28023,820023.9255,3637.96557
413968,28023,820023.9255,3414.638247
413970,28023,820023.9255,1989.755743
413971,28023,820023.9255,2719.628406
413972,28023,820023.9255,2904.228246
413973,28023,820023.9255,5636.811966
413974,28023,820023.9255,1274.630714
413975,28023,820023.9255,11.24243005
413976,28023,820023.9255,80.52381898
413979,28023,820023.9255,137.4689414
413979,28035,2063874.589,5788.401655
413980,28035,2063874.589,5113.574009
413981,28035,2063874.589,4099.202578
413982,28035,2063874.589,3001.244007
413983,28035,2063874.589,3001.123412
413984,28035,2063874.589,4805.484217
413985,28035,2063874.589,4859.69703
413986,28035,2063874.589,565.8210243
413987,28022,2289690.88,344.070064
413987,28035,2063874.589,2037.082036
413988,28022,2289690.88,8172.909908
413988,28035,2063874.589,3247.222627
413989,28022,2289690.88,4876.820451
413990,28022,2289690.88,2785.600904
413995,28022,2289690.88,1750.627111
413996,28022,2289690.88,2396.057423
413997,28022,2289690.88,891.7727601
413999,28022,2289690.88,493.6209655
414000,28022,2289690.88,3833.70305
414001,28022,2289690.88,190.5553225
414841,10029,78276.32687,718.0787373
414842,10029,78276.32687,4216.25491
414843,10029,78276.32687,5483.961901
414847,10015,206126.8993,638.9095195
414848,10015,206126.8993,2591.52825
414857,10012,749645.198,14363.45651
414859,10012,749645.198,740.9924778
414867,10012,749645.198,9087.131667
414868,05036,229028.281,316.1676472
414868,10012,749645.198,11859.34149
414869,05036,229028.281,433.6548367
414869,10012,749645.198,7944.147107
414870,10012,749645.198,7407.565118
414871,05017,499385.4226,2123.705566
414871,10012,749645.198,242.0471902
414872,05017,499385.4226,3568.676101
414872,05036,229028.281,1857.548793
414873,05017,499385.4226,1918.5779
414873,05036,229028.281,5704.994444
414874,05017,499385.4226,236.901503
414874,05036,229028.281,7091.01964
414875,05017,499385.4226,1591.007885
414875,05036,229028.281,4021.041768
414876,05017,499385.4226,1224.334165
414876,05036,229028.281,477.5222067
414877,05017,499385.4226,554.7458879
414877,05036,229028.281,2219.175146
414883,05036,229028.281,175.1628873
414894,05024,1346220.834,808.6783542
414895,05024,1346220.834,1789.02271
414896,05024,1346220.834,2324.524508
414900,05024,1346220.834,1587.351612
414909,05024,1346220.834,6929.419495
414910,05024,1346220.834,2779.954741
414911,05024,1346220.834,2695.873207
414912,05024,1346220.834,1635.046153
414913,05024,1346220.834,6923.600749
414914,05024,1346220.834,89.37768625
414915,05024,1346220.834,5042.185049
414916,05024,1346220.834,6640.350982
414918,05024,1346220.834,4158.751201
414919,05024,1346220.834,412.6346947
414920,05024,1346220.834,8.039903022
414926,05011,540096.5307,3136.806735
414927,05011,540096.5307,2543.467572
414930,05011,540096.5307,927.0538812
414931,05011,540096.5307,6514.056788
414932,05011,540096.5307,11138.66582
414933,05011,540096.5307,12521.82538
414934,05011,540096.5307,997.23643
414935,05011,540096.5307,3144.104406
414938,05030,2365922.225,124.3289885
414939,05030,2365922.225,4954.220775
414940,05030,2365922.225,4541.639258
414941,05030,2365922.225,3680.833601
414942,05030,2365922.225,708.9059
414943,05030,2365922.225,1810.10628
414944,05030,2365922.225,1271.423405
414945,05030,2365922.225,2173.18925
414946,05030,2365922.225,1403.093182
414947,05030,2365922.225,8597.274456
414948,05030,2365922.225,46733.62934
414949,05030,2365922.225,75487.08391
414950,05030,2365922.225,30262.03675
414951,05030,2365922.225,19404.27065
414952,05004,799703.8489,717.7473704
414953,05004,799703.8489,1197.301313
414955,05004,799703.8489,1602.181747
414958,05004,799703.8489,1505.013424
414959,05004,799703.8489,1427.996005
414960,05004,799703.8489,2114.488309
414961,05004,799703.8489,2013.544966
414962,05004,799703.8489,8334.216604
414963,05004,799703.8489,5372.351225
414964,05004,799703.8489,369.0808203
414965,05004,799703.8489,2520.511613
414966,05004,799703.8489,10610.24017
414967,05004,799703.8489,1001.024624
414967,19049,307649.552,410.6085119
414968,19049,307649.552,2782.270207
414969,19049,307649.552,3617.732769
414970,19049,307649.552,3434.840348
414971,19049,307649.552,5846.489761
414972,19049,307649.552,1854.928977
414973,19049,307649.552,1827.380424
414974,19049,307649.552,6186.314761
414975,19049,307649.552,4285.261012
414976,19049,307649.552,1270.379159
414977,19049,307649.552,3814.213456
414978,19049,307649.552,12625.97685
414980,19009,579768.9268,247.6535147
414981,19009,579768.9268,9069.388724
414982,19009,579768.9268,11271.11764
414983,19009,579768.9268,3332.228961
414984,19009,579768.9268,7192.822782
414984,19038,851944.77,3237.230635
414985,19009,579768.9268,1114.27677
414985,19038,851944.77,346.7591334
414986,19009,579768.9268,5050.529323
414986,19038,851944.77,670.6158894
414988,19009,579768.9268,136.2666623
414989,19009,579768.9268,3441.306509
414989,19022,933710.1849,5684.953864
414990,19022,933710.1849,2305.389279
414991,19022,933710.1849,3351.140304
414992,19022,933710.1849,941.5574684
414993,19022,933710.1849,1005.711083
414993,19042,379012.5036,1483.648337
414994,19022,933710.1849,6497.774407
414995,19022,933710.1849,1650.886494
414996,19022,933710.1849,2920.083294
414997,19022,933710.1849,2614.813956
414999,19022,933710.1849,2392.735579
415000,19022,933710.1849,4298.338369
415001,19022,933710.1849,2237.949558
415002,19022,933710.1849,5948.877493
415003,19022,933710.1849,9403.588235
415004,19022,933710.1849,7582.786392
415005,19022,933710.1849,7076.207483
415006,19022,933710.1849,5257.190576
415007,19022,933710.1849,5205.867702
415008,19022,933710.1849,219.5062334
415009,19013,1733297.174,2497.267942
415010,19013,1733297.174,4019.680826
415011,19013,1733297.174,3390.596952
415012,19013,1733297.174,5157.981073
415013,19013,1733297.174,4797.791636
415014,19013,1733297.174,5145.706599
415015,19013,1733297.174,4245.941719
415018,19013,1733297.174,858.4066773
415019,19013,1733297.174,3277.039807
415022,19013,1733297.174,2689.369624
415023,19013,1733297.174,3821.821595
415024,19013,1733297.174,5486.902035
415026,19013,1733297.174,3080.761449
415027,19013,1733297.174,8012.126227
415028,19013,1733297.174,9298.151104
415029,19013,1733297.174,9419.194338
415030,19013,1733297.174,6265.738104
415031,19013,1733297.174,477.6879909
415031,28023,820023.9255,1955.626082
415032,28023,820023.9255,512.9320812
415033,28023,820023.9255,4061.968094
415034,28023,820023.9255,4568.274482
415035,28023,820023.9255,6799.980768
415036,28023,820023.9255,2965.091988
415039,28023,820023.9255,2013.117226
415040,28023,820023.9255,4198.10268
415041,28023,820023.9255,3720.405098
415042,28023,820023.9255,87.09699564
415044,28023,820023.9255,478.7507439
415045,28023,820023.9255,1092.573309
415047,28023,820023.9255,3008.295156
415047,28035,2063874.589,3332.964491
415048,28035,2063874.589,5374.938144
415049,28035,2063874.589,7983.831116
415050,28035,2063874.589,6458.665926
415051,28035,2063874.589,2709.831458
415052,28035,2063874.589,4256.428543
415053,28035,2063874.589,2011.562456
415054,28022,2289690.88,624.1568687
415054,28035,2063874.589,1718.463626
415055,28022,2289690.88,6662.543309
415055,28035,2063874.589,2739.039122
415056,28022,2289690.88,4339.953143
415058,28022,2289690.88,402.1980845
415061,28022,2289690.88,2582.824473
415062,28022,2289690.88,3059.692504
415063,28022,2289690.88,3582.621438
415064,28022,2289690.88,172.6583842
415066,28022,2289690.88,1364.474479
415068,28022,2289690.88,784.6924869
415910,10029,78276.32687,2962.763811
415911,10029,78276.32687,2045.347894
415912,10015,206126.8993,1789.460311
415912,10029,78276.32687,607.7724457
415915,10015,206126.8993,4192.70566
415924,10012,749645.198,704.0470967
415925,10012,749645.198,15731.84992
415927,10012,749645.198,6351.347841
415928,10012,749645.198,7782.626781
415935,10012,749645.198,599.2882845
415936,10012,749645.198,1810.4331
415937,10012,749645.198,3433.637695
415938,05017,499385.4226,222.4332654
415938,05035,836411.0407,4007.792634
415939,05017,499385.4226,188.6385567
415940,05017,499385.4226,1278.015702
415941,05017,499385.4226,3746.286631
415942,05017,499385.4226,2503.567749
415943,05017,499385.4226,6792.924467
415944,05017,499385.4226,9259.654258
415945,05017,499385.4226,3206.068373
415946,05017,499385.4226,3467.774596
415946,05036,229028.281,15.48566762
415953,05036,229028.281,2623.911547
415962,05024,1346220.834,3406.818794
415963,05024,1346220.834,1180.465061
415976,05024,1346220.834,1698.746265
415977,05024,1346220.834,37658.43846
415978,05024,1346220.834,25191.4977
415979,05024,1346220.834,9876.869878
415980,05024,1346220.834,3356.124088
415981,05024,1346220.834,7486.360011
415982,05024,1346220.834,1707.102935
415983,05024,1346220.834,5439.166618
415984,05024,1346220.834,706.447393
415987,05024,1346220.834,3013.426455
415988,05024,1346220.834,3426.589728
415989,05024,1346220.834,2823.224
415991,05024,1346220.834,3374.100154
415992,05024,1346220.834,3525.060476
415993,05011,540096.5307,1347.009632
415993,05024,1346220.834,1979.367528
415994,05011,540096.5307,540.5248957
415997,05011,540096.5307,4666.477468
415998,05011,540096.5307,7754.133576
415999,05011,540096.5307,5490.421257
416000,05011,540096.5307,3218.604784
416001,05011,540096.5307,7481.558698
416002,05011,540096.5307,3377.39869
416003,05011,540096.5307,2949.160913
416004,05011,540096.5307,655.7658411
416004,05030,2365922.225,3574.056906
416005,05030,2365922.225,1423.678294
416006,05030,2365922.225,1250.515423
416007,05030,2365922.225,3851.861507
416008,05030,2365922.225,1412.164723
416009,05030,2365922.225,3502.302197
416010,05030,2365922.225,3232.881178
416011,05030,2365922.225,3462.262092
416012,05030,2365922.225,3849.194721
416013,05030,2365922.225,9333.759279
416014,05030,2365922.225,8067.094252
416015,05030,2365922.225,11599.8276
416016,05030,2365922.225,37716.50373
416017,05030,2365922.225,100545.0609
416018,05030,2365922.225,93494.50502
416019,05030,2365922.225,59429.48161
416020,05004,799703.8489,18319.901
416020,05030,2365922.225,12509.62923
416021,05004,799703.8489,12417.16178
416022,05004,799703.8489,20832.38477
416023,05004,799703.8489,5731.197775
416024,05004,799703.8489,317.7524893
416028,05004,799703.8489,6501.227764
416029,05004,799703.8489,12595.4834
416030,05004,799703.8489,7303.112594
416031,05004,799703.8489,4784.469078
416032,05004,799703.8489,4490.751123
416033,05004,799703.8489,2943.013186
416033,19049,307649.552,108.3868592
416034,19049,307649.552,3019.670755
416035,19049,307649.552,3898.478783
416036,19049,307649.552,1305.23826
416037,19049,307649.552,2744.901854
416038,19049,307649.552,4177.27195
416039,19049,307649.552,684.5481881
416040,19048,381343.7445,1065.569441
416041,19048,381343.7445,2395.250818
416041,19049,307649.552,2508.616106
416043,19049,307649.552,164.7275569
416044,19049,307649.552,5204.055051
416045,19049,307649.552,15114.14323
416046,19049,307649.552,7813.641989
416047,19049,307649.552,98.43860094
416048,19009,579768.9268,3515.371853
416048,19049,307649.552,3192.990633
416049,19009,579768.9268,10835.57648
416050,19009,579768.9268,11614.20233
416051,19009,579768.9268,11034.9984
416052,19009,579768.9268,7152.650032
416052,19038,851944.77,485.3931662
416053,19009,579768.9268,380.8513716
416054,19009,579768.9268,6253.85237
416057,19009,579768.9268,3288.195354
416057,19022,933710.1849,513.937778
416058,19022,933710.1849,2780.538
416058,19042,379012.5036,2219.412275
416059,19042,379012.5036,1440.999195
416061,19022,933710.1849,2447.896948
416062,19022,933710.1849,2848.645773
416067,19022,933710.1849,4898.647934
416068,19022,933710.1849,4043.614095
416069,19022,933710.1849,3281.421277
416070,19022,933710.1849,5028.166144
416071,19022,933710.1849,3262.942346
416072,19022,933710.1849,554.5285625
416073,19013,1733297.174,2470.133757
416073,19022,933710.1849,3517.219254
416074,19013,1733297.174,919.979727
416074,19022,933710.1849,2390.162146
416075,19013,1733297.174,268.8895576
416075,19022,933710.1849,1954.686619
416076,19013,1733297.174,5895.729539
416076,19022,933710.1849,641.5203863
416077,19013,1733297.174,1268.048418
416079,19013,1733297.174,3464.149063
416080,19013,1733297.174,3789.900313
416081,19013,1733297.174,5575.627082
416082,19013,1733297.174,3570.847678
416083,19013,1733297.174,6776.011565
416084,19013,1733297.174,4903.768361
416085,19013,1733297.174,1875.428138
416088,19013,1733297.174,2112.196922
416089,19013,1733297.174,5691.857587
416090,19013,1733297.174,1335.327638
416091,19013,1733297.174,2064.082924
416092,19013,1733297.174,3005.249186
416093,19013,1733297.174,5052.35347
416094,19013,1733297.174,6241.029174
416095,19013,1733297.174,598.8274048
416096,19013,1733297.174,3833.00087
416097,19013,1733297.174,3851.36558
416098,19013,1733297.174,3172.656844
416099,19013,1733297.174,2543.222684
416103,28023,820023.9255,831.713753
416104,28023,820023.9255,6528.4385
416105,28023,820023.9255,3515.473313
416109,28023,820023.9255,1969.045215
416112,28023,820023.9255,3730.214356
416113,28023,820023.9255,3128.169803
416115,28023,820023.9255,3002.751778
416115,28035,2063874.589,851.7851167
416116,28035,2063874.589,933.4544501
416117,28035,2063874.589,1417.043537
416118,28035,2063874.589,7008.556314
416119,28022,2289690.88,1707.968324
416119,28033,1297640.098,1046.008284
416119,28035,2063874.589,2317.402428
416120,28022,2289690.88,2853.45032
416120,28035,2063874.589,2392.779164
416121,28022,2289690.88,333.8553723
416121,28035,2063874.589,413.5468994
416122,28022,2289690.88,140.5461655
416123,28022,2289690.88,5266.96038
416124,28022,2289690.88,2770.948791
416127,28022,2289690.88,1869.327925
416128,28022,2289690.88,4715.439138
416129,28022,2289690.88,50.0308347
416130,28022,2289690.88,6377.240687
416131,28022,2289690.88,3612.679887
416132,28022,2289690.88,349.7772484
416133,28022,2289690.88,6112.455491
416134,28022,2289690.88,1112.564979
416135,28022,2289690.88,1612.836889
416136,28022,2289690.88,8826.160252
416137,28022,2289690.88,4279.439968
416978,10029,78276.32687,2029.861184
416978,10030,375715.1736,1277.601044
416982,10015,206126.8993,1727.043779
416983,10015,206126.8993,1456.629643
416993,10012,749645.198,8325.229606
416994,10012,749645.198,16603.9997
416995,10012,749645.198,20008.58186
416996,10012,749645.198,13524.72469
417003,10012,749645.198,141.4555779
417004,10012,749645.198,3248.527596
417006,05035,836411.0407,7818.282339
417007,05017,499385.4226,3016.418412
417007,05035,836411.0407,990.8099942
417008,05017,499385.4226,3585.690062
417009,05017,499385.4226,2213.977306
417010,05017,499385.4226,5170.503098
417011,05017,499385.4226,15297.15524
417012,05017,499385.4226,7106.411606
417013,05017,499385.4226,4436.234088
417014,05017,499385.4226,6172.436922
417015,05017,499385.4226,997.2337026
417015,05036,229028.281,4455.14048
417016,05036,229028.281,279.8027476
417021,05036,229028.281,3256.280224
417030,05024,1346220.834,741.1725457
417043,05024,1346220.834,886.1107909
417044,05024,1346220.834,8301.732709
417045,05024,1346220.834,20287.70173
417046,05024,1346220.834,11152.18719
417047,05024,1346220.834,4466.549647
417049,05024,1346220.834,235.8689968
417051,05024,1346220.834,2971.015343
417052,05024,1346220.834,1936.530268
417056,05024,1346220.834,5063.833588
417057,05024,1346220.834,5392.149115
417058,05024,1346220.834,3942.058422
417059,05024,1346220.834,1866.10866
417060,05024,1346220.834,5063.346225
417061,05011,540096.5307,636.5090387
417064,05011,540096.5307,2241.907755
417065,05011,540096.5307,2811.427254
417067,05011,540096.5307,3687.535343
417068,05011,540096.5307,2901.031479
417069,05011,540096.5307,5437.102616
417070,05011,540096.5307,4978.965241
417071,05011,540096.5307,4242.563984
417072,05011,540096.5307,111.5769713
417073,05030,2365922.225,2246.215214
417074,05011,540096.5307,165.1093753
417074,05030,2365922.225,4296.172427
417075,05027,1209307.586,2132.271164
417076,05027,1209307.586,4421.5305
417077,05027,1209307.586,4809.741305
417077,05030,2365922.225,1292.21097
417078,05027,1209307.586,3303.022119
417079,05030,2365922.225,551.517328
417080,05030,2365922.225,4055.167947
417081,05030,2365922.225,7388.705406
417082,05030,2365922.225,14870.24501
417083,05030,2365922.225,13607.4895
417084,05030,2365922.225,40320.87538
417085,05030,2365922.225,79452.1635
417086,05030,2365922.225,50916.89816
417087,05030,2365922.225,17423.87326
417088,05004,799703.8489,19476.31756
417089,05004,799703.8489,24810.91957
417090,05004,799703.8489,45063.24923
417091,05004,799703.8489,5457.344012
417092,05004,799703.8489,2251.134961
417093,05004,799703.8489,1305.1675
417094,05004,799703.8489,4463.27638
417095,05004,799703.8489,3506.188651
417096,05004,799703.8489,6842.958142
417097,05004,799703.8489,5322.940326
417098,05004,799703.8489,5716.065482
417099,05004,799703.8489,3366.213569
417100,05004,799703.8489,3920.652265
417101,05004,799703.8489,545.328534
417101,19049,307649.552,3045.139195
417102,19049,307649.552,558.2747805
